id,value,risk
36794,4683.98,1
36795,4828.93,9
36796,1152.48,5
36797,3658.52,10
36798,715.99,2
36799,7732.76,6
36800,3604.95,3
36801,2507.12,4
36802,679.78,2
36803,6082.42,9
36804,6302.55,3
36805,8122.75,6
36806,1613.66,10
36807,3589.70,9
36808,6271.89,9
36809,2735.97,1
36810,186.72,1
36811,6050.14,10
36812,3405.81,1
36813,3945.62,2
36814,7598.68,4
36815,6185.41,9
36816,7133.25,2
36817,6980.94,10
36818,9866.30,6
36819,3953.81,7
36820,5910.19,7
36821,4667.06,1
36822,7898.71,7
36823,4087.20,6
36824,4914.91,5
36825,2403.94,1
36826,8179.73,1
36827,1294.00,3
36828,3903.74,1
36829,556.41,7
36830,4103.81,8
36831,7562.14,3
36832,1567.84,6
36833,2053.52,7
36834,53.46,1
36835,5302.65,4
36836,4928.84,4
36837,8708.14,6
36838,5159.31,6
36839,4693.35,8
36840,2321.07,5
36841,5793.45,6
36842,1349.92,9
36843,3514.24,9
36844,6330.36,6
36845,750.42,8
36846,777.36,5
36847,3009.69,6
36848,8694.05,1
36849,8551.16,9
36850,995.09,7
36851,3869.93,3
36852,2614.13,1
36853,3205.70,7
36854,2368.54,4
36855,2292.75,1
36856,9195.38,4
36857,2175.18,7
36858,1114.64,1
36859,7268.49,1
36860,3792.36,2
36861,8042.34,9
36862,3095.19,10
36863,6725.31,9
36864,4934.12,10
36865,9690.67,8
36866,8029.85,5
36867,1978.26,9
36868,3192.57,9
36869,3456.28,10
36870,1148.04,3
36871,7045.27,8
36872,9870.41,9
36873,3242.12,3
36874,9465.26,8
36875,1824.10,7
36876,5706.56,9
36877,7421.99,6
36878,2847.59,1
36879,5869.18,7
36880,7931.99,8
36881,9512.19,1
36882,5819.32,1
36883,2563.41,9
36884,9956.05,7
36885,9051.53,6
36886,4672.03,7
36887,1849.29,7
36888,1723.07,6
36889,8905.84,3
36890,5849.75,1
36891,3365.39,3
36892,351.46,9
36893,5300.98,2
36894,5812.92,4
36895,828.40,9
36896,52.16,7
36897,7288.77,3
36898,9625.17,7
36899,2807.40,1
36900,7520.48,9
36901,3063.16,10
36902,5360.55,10
36903,4656.39,8
36904,4005.50,3
36905,1569.25,6
36906,4094.43,7
36907,1302.65,4
36908,8082.92,2
36909,9185.83,3
36910,720.31,1
36911,832.54,9
36912,3792.53,5
36913,2912.37,3
36914,9125.41,7
36915,4373.22,7
36916,7248.45,9
36917,3454.31,6
36918,6361.68,5
36919,8637.74,9
36920,1090.02,8
36921,3875.87,6
36922,4364.68,1
36923,3682.51,7
36924,213.80,1
36925,2077.68,10
36926,4501.48,7
36927,9920.68,3
36928,4111.44,3
36929,8256.46,7
36930,9769.64,5
36931,5241.07,5
36932,835.94,2
36933,1717.57,5
36934,1822.83,10
36935,5201.93,5
36936,5128.11,6
36937,4935.81,2
36938,5164.76,4
36939,6700.05,4
36940,8557.79,2
36941,6598.60,8
36942,8831.51,9
36943,8260.16,3
36944,2668.66,8
36945,9515.24,3
36946,6673.40,6
36947,8146.14,2
36948,7063.14,6
36949,3739.57,7
36950,951.12,4
36951,4864.45,9
36952,3123.45,3
36953,28.15,6
36954,376.74,2
36955,3312.29,1
36956,637.17,4
36957,3844.42,7
36958,2958.77,6
36959,3816.75,4
36960,8980.45,2
36961,5519.31,7
36962,6051.59,2
36963,617.99,7
36964,6709.30,10
36965,7892.06,10
36966,862.78,3
36967,968.67,8
36968,3419.10,3
36969,8779.99,3
36970,6338.35,9
36971,5953.44,1
36972,5554.76,2
36973,1964.13,3
36974,7823.88,4
36975,9376.45,2
36976,3488.80,5
36977,7028.03,3
36978,9190.95,6
36979,1621.49,5
36980,631.65,1
36981,5349.66,1
36982,3221.68,3
36983,1258.43,2
36984,6598.60,8
36985,6822.01,9
36986,3960.09,1
36987,8351.52,5
36988,5529.81,7
36989,9465.87,10
36990,6467.71,1
36991,9918.85,2
36992,7544.55,6
36993,1998.35,9
36994,3961.60,2
36995,9799.28,6
36996,6008.35,5
36997,7634.02,3
36998,9666.85,10
36999,2302.18,4
37000,5801.31,6
37001,5920.65,7
37002,881.22,2
37003,1446.71,7
37004,8098.06,6
37005,8249.44,7
37006,5728.47,7
37007,5342.04,9
37008,5304.72,7
37009,1830.21,10
37010,8867.61,6
37011,8315.90,4
37012,5745.59,4
37013,6384.74,8
37014,1029.09,7
37015,1768.65,9
37016,1451.64,6
37017,7586.77,8
37018,8664.91,7
37019,8411.14,5
37020,3975.76,1
37021,1365.40,6
37022,4227.87,7
37023,3539.09,10
37024,2543.86,10
37025,3588.59,5
37026,4636.67,3
37027,1303.30,9
37028,6048.64,10
37029,356.64,1
37030,5336.69,2
37031,3554.14,8
37032,5402.47,6
37033,5160.93,5
37034,32.45,1
37035,3770.30,8
37036,5587.89,8
37037,500.74,6
37038,1646.30,4
37039,8826.09,7
37040,7379.40,2
37041,3201.97,1
37042,8348.85,9
37043,6908.11,2
37044,7157.07,6
37045,4643.79,9
37046,9610.11,6
37047,761.30,7
37048,9492.56,1
37049,9375.22,7
37050,1136.48,4
37051,1626.00,9
37052,1260.28,3
37053,8191.08,2
37054,4287.13,1
37055,721.75,3
37056,7911.18,4
37057,4637.52,9
37058,5104.34,8
37059,1940.34,4
37060,2243.92,4
37061,7129.95,3
37062,445.81,4
37063,1529.55,3
37064,3518.05,1
37065,2391.67,6
37066,3873.32,5
37067,7980.89,10
37068,75.91,3
37069,9759.46,10
37070,1930.03,8
37071,8078.56,6
37072,1774.93,10
37073,52.74,8
37074,2230.30,7
37075,3123.70,3
37076,9479.07,8
37077,7165.66,9
37078,8389.13,1
37079,2717.02,8
37080,7618.04,6
37081,5317.17,4
37082,3234.35,6
37083,2164.59,9
37084,2395.23,6
37085,9981.70,8
37086,973.33,1
37087,3565.52,10
37088,2609.88,2
37089,5923.67,6
37090,1026.80,3
37091,9947.45,8
37092,2256.52,5
37093,1471.84,9
37094,1096.18,3
37095,6434.05,2
37096,4074.19,2
37097,4195.00,2
37098,4696.46,10
37099,2361.25,8
37100,1040.54,9
37101,9478.27,10
37102,8865.56,6
37103,3502.45,7
37104,8440.41,1
37105,149.73,1
37106,1051.79,2
37107,4119.86,8
37108,2585.85,9
37109,2270.02,9
37110,284.86,1
37111,4428.24,4
37112,3524.39,7
37113,9472.93,10
37114,6651.51,9
37115,238.86,4
37116,8144.45,6
37117,5832.80,10
37118,4825.87,10
37119,8045.80,7
37120,6971.75,10
37121,5135.05,1
37122,1945.11,8
37123,623.18,1
37124,2647.70,3
37125,2639.05,1
37126,7474.90,9
37127,5321.13,7
37128,590.55,8
37129,3947.82,5
37130,2874.97,1
37131,9679.94,7
37132,2662.39,1
37133,4437.08,3
37134,1853.71,10
37135,6726.10,8
37136,2799.80,9
37137,1846.42,3
37138,7791.60,6
37139,5370.20,7
37140,9513.32,10
37141,4098.45,7
37142,3516.96,4
37143,9696.36,8
37144,3920.38,2
37145,4186.87,4
37146,33.48,7
37147,4613.95,2
37148,3549.18,2
37149,4062.67,10
37150,5027.40,5
37151,4336.91,4
37152,1534.93,9
37153,9847.74,10
37154,9023.26,7
37155,4462.35,7
37156,8028.12,1
37157,1418.23,8
37158,6910.82,6
37159,8039.43,9
37160,5643.27,2
37161,425.32,6
37162,5231.59,4
37163,951.12,3
37164,3599.66,10
37165,2159.06,4
37166,1091.87,3
37167,2175.40,6
37168,5839.89,1
37169,8311.11,4
37170,6860.49,7
37171,49.42,3
37172,6859.43,2
37173,9655.41,5
37174,5912.64,3
37175,6529.06,3
37176,5240.19,4
37177,9940.88,10
37178,8597.48,7
37179,7617.97,10
37180,8953.41,8
37181,4878.37,2
37182,4335.43,10
37183,9634.40,7
37184,8381.79,5
37185,3004.37,9
37186,5292.35,1
37187,7790.78,9
37188,2708.15,7
37189,8416.92,5
37190,9431.22,3
37191,5680.02,10
37192,2827.76,6
37193,8904.51,3
37194,5907.81,5
37195,1694.30,3
37196,9263.51,6
37197,6826.66,3
37198,3755.58,6
37199,1146.12,3
37200,6698.11,9
37201,4255.37,6
37202,5595.92,10
37203,918.19,6
37204,7684.59,2
37205,8349.27,6
37206,1713.38,5
37207,6837.60,10
37208,6856.24,3
37209,7707.94,6
37210,6251.57,6
37211,2651.77,6
37212,3529.33,8
37213,5541.75,10
37214,6513.96,6
37215,3477.32,4
37216,4976.81,4
37217,892.63,7
37218,8394.73,8
37219,5900.13,1
37220,4848.31,10
37221,4854.57,8
37222,5818.39,9
37223,1523.62,1
37224,1221.69,9
37225,4767.69,6
37226,9733.03,4
37227,694.08,1
37228,6593.46,2
37229,5697.64,6
37230,2680.24,6
37231,8376.14,4
37232,7750.46,7
37233,5162.65,2
37234,8256.18,6
37235,4707.82,4
37236,6912.04,2
37237,4033.32,7
37238,881.48,4
37239,8634.00,8
37240,6792.13,2
37241,3805.61,3
37242,213.76,8
37243,4198.66,9
37244,1302.64,4
37245,8035.47,1
37246,6265.17,10
37247,5570.44,6
37248,504.48,4
37249,3623.79,8
37250,5828.13,10
37251,8682.61,8
37252,3109.65,9
37253,5853.57,2
37254,8166.33,3
37255,4487.89,6
37256,2347.81,9
37257,9606.05,5
37258,8093.69,1
37259,1259.96,9
37260,1332.78,7
37261,8021.05,7
37262,7542.68,1
37263,1117.71,6
37264,2199.40,7
37265,9016.69,5
37266,2514.47,5
37267,9005.09,7
37268,9228.23,1
37269,9546.79,6
37270,906.76,5
37271,728.38,7
37272,9935.50,7
37273,7249.54,10
37274,8131.22,1
37275,334.26,5
37276,9678.02,4
37277,9228.98,9
37278,1661.00,5
37279,6106.55,10
37280,4707.20,7
37281,8111.24,2
37282,2689.80,6
37283,8765.73,2
37284,5804.13,6
37285,6230.24,7
37286,2937.35,2
37287,5074.72,6
37288,9636.88,2
37289,9823.08,10
37290,7302.42,8
37291,4986.09,6
37292,7803.88,2
37293,6453.27,2
37294,8542.88,7
37295,709.73,2
37296,4161.73,1
37297,530.14,5
37298,8453.13,8
37299,1636.99,7
37300,9483.22,8
37301,3755.88,9
37302,1113.19,5
37303,9926.19,1
37304,8750.95,4
37305,9606.98,9
37306,7699.32,9
37307,7736.19,7
37308,464.46,9
37309,3544.59,7
37310,9074.85,9
37311,8588.75,7
37312,9223.15,6
37313,3548.98,5
37314,1920.68,6
37315,2147.13,7
37316,2545.02,2
37317,8785.89,4
37318,6518.72,4
37319,3817.44,10
37320,390.55,8
37321,7738.20,7
37322,9467.18,3
37323,8011.01,4
37324,1183.69,8
37325,974.04,5
37326,2585.55,2
37327,6650.03,10
37328,1256.49,10
37329,7872.97,4
37330,57.72,6
37331,2555.47,2
37332,5591.08,6
37333,1094.73,7
37334,9465.52,6
37335,725.48,9
37336,6492.90,7
37337,7350.33,10
37338,8780.88,8
37339,9193.86,4
37340,3400.69,3
37341,8123.46,8
37342,613.16,3
37343,5152.64,8
37344,1424.19,2
37345,9390.13,1
37346,7049.49,3
37347,1329.29,5
37348,8397.28,8
37349,5097.78,8
37350,3279.33,10
37351,2228.14,1
37352,244.23,1
37353,5190.15,2
37354,5860.39,7
37355,9777.46,4
37356,2279.09,10
37357,5302.42,1
37358,1961.80,9
37359,3167.59,8
37360,9692.83,2
37361,1901.10,7
37362,9211.16,10
37363,8222.24,8
37364,3930.28,4
37365,3606.49,3
37366,1875.93,5
37367,7514.18,1
37368,2918.48,1
37369,6710.64,4
37370,8025.23,3
37371,3618.25,2
37372,2180.54,1
37373,491.60,4
37374,4047.09,2
37375,4388.67,10
37376,753.76,7
37377,5825.48,4
37378,7436.90,7
37379,954.34,2
37380,527.98,9
37381,8810.18,5
37382,6126.30,10
37383,6244.90,4
37384,130.02,2
37385,9640.64,3
37386,2788.07,3
37387,4292.10,10
37388,4802.22,9
37389,5812.88,4
37390,5530.75,10
37391,8294.86,5
37392,1857.94,6
37393,7884.80,10
37394,2187.92,2
37395,8493.52,1
37396,7244.07,6
37397,5484.31,7
37398,4010.66,3
37399,9267.35,10
37400,2500.47,6
37401,1031.08,5
37402,5987.37,2
37403,8551.67,9
37404,2978.38,8
37405,8725.91,2
37406,5244.17,4
37407,1664.34,3
37408,7564.75,10
37409,6761.96,2
37410,6019.69,1
37411,5938.76,5
37412,7356.65,4
37413,1425.37,1
37414,9561.67,1
37415,2179.08,2
37416,5739.57,1
37417,2777.74,4
37418,9959.01,1
37419,3885.31,8
37420,5145.98,3
37421,2951.27,9
37422,2401.21,5
37423,5439.99,2
37424,6404.91,5
37425,9737.30,6
37426,8648.11,2
37427,6004.78,7
37428,5040.87,1
37429,112.33,2
37430,5596.66,7
37431,6744.46,6
37432,5140.13,3
37433,620.54,1
37434,6747.13,5
37435,5177.51,3
37436,5474.44,5
37437,4120.18,10
37438,3099.91,2
37439,1946.51,4
37440,4457.42,2
37441,5301.20,1
37442,9554.84,2
37443,2108.23,4
37444,205.69,2
37445,594.64,7
37446,5238.96,6
37447,5162.56,2
37448,9486.99,2
37449,1619.49,3
37450,1353.88,1
37451,5470.94,4
37452,4659.33,3
37453,5150.81,1
37454,8113.31,3
37455,7459.10,4
37456,840.61,4
37457,6743.26,5
37458,3131.63,8
37459,8055.55,2
37460,6494.67,4
37461,9606.77,9
37462,7228.23,9
37463,2186.62,8
37464,9380.11,6
37465,5107.08,3
37466,28.32,5
37467,5830.02,4
37468,6380.26,10
37469,6351.11,10
37470,6969.43,2
37471,5123.64,4
37472,117.25,9
37473,1718.01,1
37474,1363.73,7
37475,9332.32,10
37476,7450.78,6
37477,909.35,10
37478,19.89,1
37479,95.02,1
37480,4971.70,9
37481,2117.36,2
37482,8594.36,4
37483,9306.08,10
37484,4422.72,6
37485,5248.19,8
37486,3320.12,5
37487,3228.54,2
37488,6613.63,8
37489,2787.27,5
37490,9052.34,9
37491,994.17,3
37492,5845.40,2
37493,6856.86,4
37494,9673.65,2
37495,1513.89,6
37496,8117.37,3
37497,8291.46,8
37498,5817.80,4
37499,4004.07,8
37500,5464.05,8
37501,1144.34,8
37502,6599.16,9
37503,3828.06,4
37504,5652.87,4
37505,3938.92,4
37506,6576.21,8
37507,7159.30,7
37508,1171.24,8
37509,7191.88,4
37510,6530.99,6
37511,5091.22,4
37512,3941.39,4
37513,5259.79,6
37514,6812.33,3
37515,250.83,6
37516,2523.47,9
37517,9399.51,2
37518,4969.31,10
37519,6717.20,4
37520,6702.11,9
37521,8082.41,7
37522,5192.17,1
37523,7102.53,6
37524,299.37,10
37525,65.90,7
37526,5681.84,9
37527,9022.55,5
37528,6816.03,5
37529,5500.68,10
37530,1484.71,8
37531,6864.92,3
37532,4076.10,3
37533,440.44,2
37534,4558.43,2
37535,3758.24,2
37536,3433.93,3
37537,520.68,4
37538,9874.82,7
37539,2950.91,5
37540,6300.41,9
37541,286.70,6
37542,6220.21,5
37543,7428.24,7
37544,5754.86,4
37545,5675.71,3
37546,3018.96,4
37547,1528.04,6
37548,3831.16,2
37549,8496.31,2
37550,9984.76,7
37551,8558.72,10
37552,5701.68,10
37553,3398.75,8
37554,4695.27,8
37555,3980.89,2
37556,429.61,6
37557,9792.28,1
37558,4288.98,4
37559,4582.30,4
37560,4220.27,8
37561,3441.47,5
37562,1399.57,6
37563,257.97,10
37564,6174.14,1
37565,5060.94,10
37566,1171.12,4
37567,6501.07,7
37568,8429.00,5
37569,6128.79,2
37570,5738.87,5
37571,2517.08,5
37572,2276.11,10
37573,5351.38,4
37574,4913.63,4
37575,1992.75,4
37576,9344.91,3
37577,2738.03,1
37578,6973.88,10
37579,983.11,7
37580,2273.06,2
37581,2081.61,5
37582,1448.27,8
37583,123.78,9
37584,2413.32,9
37585,6791.83,10
37586,6562.14,9
37587,6432.56,5
37588,3076.25,9
37589,8490.49,7
37590,7625.17,4
37591,3333.59,8
37592,5567.26,2
37593,2553.81,9
37594,9053.40,10
37595,6218.56,4
37596,1848.78,4
37597,9874.36,5
37598,1947.31,4
37599,4854.09,3
37600,2043.45,1
37601,9515.99,4
37602,1188.61,6
37603,3250.74,1
37604,7190.94,5
37605,2647.57,1
37606,872.03,5
37607,2228.30,6
37608,7681.25,1
37609,4167.17,5
37610,4554.30,8
37611,9843.76,9
37612,5609.44,7
37613,4765.92,9
37614,7281.12,9
37615,92.35,2
37616,4931.26,4
37617,2831.24,3
37618,9643.81,8
37619,848.77,2
37620,6747.00,3
37621,2552.12,7
37622,221.06,7
37623,7884.88,7
37624,8299.98,1
37625,1864.45,9
37626,1676.89,2
37627,2981.71,5
37628,3348.84,7
37629,1462.19,4
37630,7514.91,8
37631,647.79,5
37632,8457.35,8
37633,4000.81,4
37634,1029.35,4
37635,9762.57,6
37636,4442.73,1
37637,832.04,6
37638,5347.57,10
37639,3582.55,3
37640,4733.40,4
37641,2134.60,10
37642,3624.19,3
37643,3979.74,3
37644,2709.03,9
37645,5143.23,1
37646,1425.76,7
37647,3526.00,8
37648,8230.87,4
37649,4329.07,4
37650,9135.94,1
37651,2093.36,7
37652,9517.42,6
37653,6846.88,8
37654,814.47,8
37655,3009.87,1
37656,280.18,5
37657,6340.42,2
37658,7359.55,7
37659,7491.87,4
37660,3606.80,2
37661,8284.93,10
37662,6051.32,7
37663,5067.86,8
37664,3463.35,2
37665,446.06,5
37666,5595.62,8
37667,2015.77,5
37668,1884.93,6
37669,2747.72,3
37670,5640.43,3
37671,9454.56,1
37672,4933.54,10
37673,1866.31,8
37674,2403.36,1
37675,7662.66,9
37676,3324.38,2
37677,7207.06,6
37678,7527.44,9
37679,3440.11,5
37680,4256.57,3
37681,6568.49,3
37682,5572.96,3
37683,2887.56,1
37684,9431.40,4
37685,1763.64,8
37686,6657.09,4
37687,2844.78,5
37688,501.21,4
37689,6742.57,2
37690,4668.81,7
37691,412.72,10
37692,7264.13,9
37693,3348.10,1
37694,8215.03,5
37695,1477.44,7
37696,5804.58,6
37697,2737.37,10
37698,995.31,4
37699,5960.82,8
37700,3476.95,10
37701,3714.67,10
37702,655.43,8
37703,9642.05,5
37704,5139.43,7
37705,2746.35,9
37706,336.66,10
37707,9825.71,8
37708,367.27,1
37709,4266.44,8
37710,5115.84,4
37711,4876.17,10
37712,4509.69,8
37713,4032.19,8
37714,6322.23,6
37715,5694.79,9
37716,7401.51,1
37717,2751.41,10
37718,321.05,4
37719,585.65,2
37720,2300.97,2
37721,1979.05,3
37722,4769.19,10
37723,3636.93,9
37724,4196.75,9
37725,9368.27,5
37726,4577.33,3
37727,739.43,1
37728,1012.55,6
37729,5761.66,7
37730,1853.81,6
37731,6670.23,2
37732,3434.63,10
37733,2321.11,8
37734,8958.69,1
37735,1288.66,9
37736,9097.31,4
37737,1920.36,1
37738,1463.08,2
37739,2823.46,8
37740,4684.09,2
37741,5361.96,6
37742,8286.71,5
37743,1474.03,4
37744,5136.36,2
37745,9630.98,8
37746,9578.19,2
37747,7105.37,5
37748,2609.42,8
37749,2360.39,3
37750,9005.61,9
37751,685.54,2
37752,9074.77,4
37753,3958.83,10
37754,6041.44,1
37755,295.90,4
37756,5540.36,7
37757,6439.05,6
37758,5553.88,6
37759,9038.71,8
37760,7745.02,8
37761,5885.72,4
37762,6558.11,4
37763,3973.35,10
37764,2880.55,5
37765,3714.45,8
37766,9334.26,10
37767,2331.23,10
37768,4404.77,5
37769,399.05,1
37770,284.90,10
37771,3691.60,4
37772,2331.19,10
37773,4181.77,4
37774,6883.55,4
37775,4544.17,2
37776,4515.44,10
37777,6432.23,2
37778,856.47,8
37779,4721.34,1
37780,406.25,9
37781,4782.95,1
37782,6343.78,1
37783,3551.87,5
37784,2488.19,8
37785,4945.26,2
37786,1201.68,8
37787,7269.54,7
37788,2215.85,3
37789,2197.12,9
37790,3836.37,8
37791,8204.44,4
37792,6623.89,8
37793,3934.66,7
37794,5001.02,6
37795,591.10,2
37796,8994.46,7
37797,5392.31,1
37798,3840.77,5
37799,7447.04,9
37800,1973.65,6
37801,1661.74,10
37802,136.85,4
37803,7906.71,1
37804,4350.36,1
37805,477.58,10
37806,179.18,10
37807,4639.98,10
37808,3346.37,7
37809,1888.44,2
37810,1988.05,6
37811,6541.19,3
37812,2712.99,9
37813,2894.69,3
37814,6708.96,1
37815,2743.62,10
37816,3190.03,6
37817,7409.53,1
37818,6920.53,5
37819,196.06,8
37820,5954.72,1
37821,4488.25,3
37822,9324.20,10
37823,8532.28,2
37824,1573.11,8
37825,670.47,9
37826,8825.23,9
37827,2770.72,4
37828,6663.70,6
37829,5493.49,3
37830,3368.06,8
37831,6501.11,1
37832,7992.91,1
37833,2759.89,6
37834,4055.23,6
37835,5646.05,5
37836,9044.15,1
37837,3980.70,4
37838,3057.44,6
37839,5630.00,8
37840,7237.08,3
37841,4565.73,10
37842,2613.40,10
37843,2844.64,3
37844,920.88,7
37845,7795.41,9
37846,2021.59,8
37847,4668.64,8
37848,4025.16,9
37849,6384.21,9
37850,5942.24,7
37851,981.70,9
37852,2824.43,2
37853,6533.29,5
37854,6556.06,3
37855,4106.72,6
37856,3656.57,3
37857,4770.54,3
37858,4167.51,10
37859,3420.61,6
37860,2633.52,10
37861,3589.05,10
37862,5693.83,8
37863,5493.43,1
37864,8391.56,6
37865,7920.56,9
37866,8147.06,5
37867,547.28,3
37868,6751.27,3
37869,818.07,8
37870,4694.83,2
37871,1270.21,1
37872,1791.87,1
37873,3372.35,1
37874,4176.60,8
37875,577.41,5
37876,1291.80,9
37877,850.14,5
37878,1055.78,10
37879,780.90,4
37880,5747.45,2
37881,4316.76,6
37882,1703.88,10
37883,7810.50,10
37884,9253.79,2
37885,4594.23,8
37886,4641.63,6
37887,623.29,6
37888,7415.96,1
37889,3306.12,7
37890,6902.82,1
37891,7744.99,2
37892,2157.53,2
37893,3973.27,3
37894,6040.26,4
37895,6.25,6
37896,5801.52,4
37897,4650.00,10
37898,7459.21,5
37899,968.28,8
37900,7122.01,3
37901,2428.20,10
37902,9742.09,7
37903,4276.27,8
37904,199.31,9
37905,9287.22,9
37906,6419.53,1
37907,235.96,5
37908,2858.69,4
37909,8230.20,8
37910,1245.98,3
37911,2277.73,6
37912,5232.60,1
37913,8423.07,3
37914,5454.43,6
37915,7654.09,7
37916,558.41,9
37917,8140.18,6
37918,9693.17,9
37919,5710.86,9
37920,9708.70,6
37921,4720.91,5
37922,388.46,8
37923,1378.76,1
37924,8148.06,9
37925,1454.72,9
37926,130.70,10
37927,1151.34,5
37928,9020.52,5
37929,2337.11,1
37930,4347.55,2
37931,3746.87,8
37932,8893.60,4
37933,6977.30,9
37934,2005.91,2
37935,7895.80,2
37936,3320.13,3
37937,9588.42,10
37938,6375.94,10
37939,5252.30,9
37940,7825.88,9
37941,7954.12,5
37942,2993.55,6
37943,7297.16,3
37944,6191.07,7
37945,540.93,7
37946,5873.93,3
37947,1281.44,6
37948,1966.00,8
37949,2513.38,7
37950,9757.18,9
37951,1753.88,5
37952,1045.80,10
37953,4309.52,8
37954,5708.19,9
37955,1022.21,8
37956,2826.57,9
37957,9647.20,2
37958,9746.25,9
37959,4017.25,5
37960,4974.99,1
37961,3356.95,6
37962,9346.10,7
37963,460.59,9
37964,2165.62,8
37965,3275.19,9
37966,630.54,1
37967,9980.66,6
37968,2275.11,3
37969,4581.72,9
37970,9865.66,6
37971,3878.69,1
37972,4469.54,1
37973,9428.77,2
37974,6473.50,5
37975,615.09,3
37976,2380.99,8
37977,9483.60,6
37978,1192.65,10
37979,768.61,1
37980,2141.84,9
37981,4095.26,7
37982,2246.07,1
37983,1214.67,5
37984,9429.78,9
37985,2196.01,9
37986,4416.43,2
37987,7575.82,5
37988,1874.03,2
37989,1760.84,8
37990,782.43,1
37991,8616.58,1
37992,3182.95,4
37993,6674.33,5
37994,4536.15,8
37995,6186.48,5
37996,3175.37,10
37997,7191.37,3
37998,8779.42,1
37999,9559.19,7
38000,3532.96,5
38001,6829.11,5
38002,5488.70,5
38003,3572.50,10
38004,2538.03,1
38005,5490.27,6
38006,941.05,4
38007,5842.62,10
38008,3321.01,5
38009,5893.26,4
38010,3810.18,9
38011,9508.54,8
38012,9214.13,5
38013,7972.42,7
38014,3869.75,5
38015,4455.65,2
38016,6692.52,4
38017,3812.39,8
38018,3782.32,4
38019,1774.97,7
38020,1081.29,4
38021,3893.06,9
38022,3805.83,7
38023,3333.24,6
38024,2716.90,10
38025,3947.23,10
38026,9415.40,1
38027,760.82,4
38028,1573.30,3
38029,571.03,10
38030,4816.85,1
38031,5908.49,10
38032,6498.23,8
38033,2877.26,2
38034,1119.38,8
38035,7880.87,4
38036,1152.32,2
38037,6945.10,6
38038,6538.30,1
38039,123.30,7
38040,2503.20,8
38041,9594.59,2
38042,7414.64,10
38043,4720.82,7
38044,9299.38,2
38045,8102.62,2
38046,3067.29,6
38047,61.67,3
38048,7333.19,5
38049,2877.16,3
38050,4533.91,4
38051,2324.79,9
38052,5499.52,4
38053,819.60,1
38054,7110.73,8
38055,869.74,7
38056,1666.73,7
38057,8130.38,5
38058,9267.13,7
38059,2538.94,1
38060,198.35,7
38061,2651.06,6
38062,5989.60,3
38063,126.68,7
38064,3599.18,6
38065,7486.12,2
38066,2900.53,10
38067,5825.55,8
38068,9206.36,5
38069,9611.02,8
38070,8600.87,4
38071,1330.40,10
38072,8105.97,6
38073,9448.25,10
38074,6601.74,4
38075,2461.43,8
38076,7527.82,9
38077,9980.88,5
38078,4938.58,5
38079,7662.19,8
38080,9856.13,6
38081,6873.82,10
38082,1102.31,3
38083,6534.85,5
38084,1090.57,1
38085,4285.54,10
38086,2275.75,1
38087,6694.41,1
38088,9102.56,6
38089,4578.76,2
38090,6029.31,2
38091,4654.92,5
38092,7353.37,3
38093,3976.07,10
38094,4608.58,10
38095,9205.16,2
38096,2875.67,5
38097,357.34,10
38098,6737.56,7
38099,3787.64,6
38100,8267.47,2
38101,3858.17,7
38102,4464.54,5
38103,7764.14,9
38104,6206.90,8
38105,5704.40,6
38106,8993.99,1
38107,5132.52,9
38108,1568.79,7
38109,5805.42,2
38110,8675.95,4
38111,3253.62,5
38112,608.72,9
38113,5029.35,4
38114,4365.79,1
38115,3453.96,8
38116,8877.34,5
38117,3796.33,3
38118,2220.50,6
38119,9988.71,1
38120,9537.70,3
38121,4651.09,10
38122,1663.75,6
38123,3781.42,2
38124,1580.52,6
38125,2814.40,7
38126,6730.45,9
38127,2600.90,8
38128,3067.10,9
38129,5362.89,6
38130,2292.64,9
38131,9892.36,9
38132,7976.77,4
38133,6650.05,9
38134,2771.91,8
38135,349.02,7
38136,6495.71,10
38137,4856.23,6
38138,9859.81,7
38139,1492.16,8
38140,7656.09,4
38141,2143.68,7
38142,7495.82,4
38143,7021.55,7
38144,119.30,10
38145,8792.77,10
38146,6893.95,2
38147,9504.93,4
38148,1594.21,8
38149,9908.75,4
38150,1762.20,10
38151,7094.47,7
38152,9891.46,8
38153,1813.39,10
38154,4025.26,3
38155,1389.39,1
38156,8936.64,7
38157,4074.12,7
38158,3339.29,4
38159,1308.68,9
38160,1200.22,2
38161,2273.48,7
38162,9478.83,8
38163,893.82,1
38164,3949.49,2
38165,6084.52,5
38166,5279.00,2
38167,7331.04,3
38168,487.08,2
38169,6993.46,2
38170,9232.65,3
38171,9164.16,7
38172,9113.44,7
38173,98.39,6
38174,1070.32,6
38175,3663.01,9
38176,1935.04,7
38177,4813.64,8
38178,691.85,2
38179,6619.35,9
38180,2837.42,5
38181,22.00,4
38182,672.34,10
38183,7461.16,8
38184,8952.13,2
38185,242.46,9
38186,5230.74,6
38187,7507.88,7
38188,2768.63,5
38189,719.09,2
38190,4028.22,8
38191,9433.36,10
38192,2677.09,1
38193,987.12,8
38194,7454.24,6
38195,1559.75,10
38196,8175.46,8
38197,8434.84,8
38198,1161.91,6
38199,1474.96,6
38200,2233.59,7
38201,5655.84,6
38202,1530.19,5
38203,9647.76,7
38204,7379.81,7
38205,7973.52,1
38206,458.98,9
38207,5208.77,2
38208,3959.84,3
