id,value,risk
56867,1780.00,3
56868,2260.00,5
56869,2280.00,9
56870,3740.00,9
56871,1780.00,5
56872,3480.00,8
56873,7120.00,8
56874,9060.00,10
56875,1720.00,6
56876,2100.00,1
56877,4320.00,1
56878,4500.00,4
56879,1540.00,2
56880,4980.00,6
56881,3180.00,9
56882,7820.00,6
56883,4900.00,2
56884,1980.00,7
56885,4280.00,6
56886,2080.00,4
56887,6160.00,8
56888,660.00,7
56889,9500.00,4
56890,9240.00,5
56891,9760.00,9
56892,3460.00,3
56893,8320.00,7
56894,5060.00,1
56895,1480.00,2
56896,800.00,2
56897,2740.00,4
56898,2020.00,1
56899,7220.00,5
56900,2940.00,10
56901,4260.00,4
56902,5400.00,5
56903,6100.00,10
56904,4340.00,2
56905,6000.00,6
56906,6320.00,10
56907,5520.00,7
56908,7340.00,7
56909,6460.00,4
56910,6340.00,7
56911,4620.00,4
56912,6900.00,4
56913,8340.00,6
56914,2480.00,9
56915,440.00,2
56916,2140.00,6
56917,6840.00,9
56918,3100.00,10
56919,9620.00,4
56920,9600.00,6
56921,8320.00,10
56922,3620.00,9
56923,7080.00,1
56924,40.00,1
56925,8420.00,6
56926,1240.00,7
56927,4400.00,4
56928,140.00,7
56929,9040.00,6
56930,2560.00,6
56931,1900.00,1
56932,8020.00,3
56933,8080.00,8
56934,3140.00,1
56935,7660.00,1
56936,3880.00,9
56937,5560.00,1
56938,8140.00,5
56939,9600.00,9
56940,6760.00,5
56941,4780.00,4
56942,6480.00,8
56943,9180.00,10
56944,4900.00,7
56945,7780.00,7
56946,7000.00,10
56947,1880.00,3
56948,9680.00,1
56949,7620.00,10
56950,2920.00,2
56951,9780.00,9
56952,7440.00,4
56953,620.00,10
56954,7000.00,8
56955,4100.00,7
56956,4720.00,5
56957,760.00,6
56958,1940.00,4
56959,2700.00,5
56960,9220.00,6
56961,8360.00,5
56962,80.00,8
56963,9720.00,5
56964,5420.00,9
56965,4840.00,8
56966,4280.00,6
56967,9020.00,8
56968,7720.00,6
56969,5280.00,1
56970,8480.00,1
56971,5640.00,8
56972,6040.00,6
56973,8980.00,8
56974,3980.00,3
56975,3780.00,1
56976,1860.00,10
56977,7980.00,5
56978,6540.00,1
56979,4100.00,6
56980,7840.00,3
56981,3300.00,7
56982,6520.00,3
56983,6900.00,6
56984,7960.00,6
56985,1940.00,2
56986,2700.00,8
56987,7420.00,3
56988,2000.00,6
56989,8280.00,4
56990,8420.00,6
56991,3640.00,1
56992,4580.00,10
56993,340.00,6
56994,5120.00,2
56995,7000.00,7
56996,6360.00,3
56997,3240.00,2
56998,1160.00,5
56999,1760.00,4
57000,8100.00,1
57001,5500.00,5
57002,9240.00,10
57003,5460.00,1
57004,6400.00,4
57005,2160.00,1
57006,1480.00,6
57007,4940.00,6
57008,2980.00,1
57009,7180.00,6
57010,860.00,5
57011,220.00,9
57012,5240.00,8
57013,5680.00,7
57014,9580.00,10
57015,3120.00,9
57016,0.00,4
57017,1000.00,4
57018,5580.00,9
57019,7060.00,9
57020,2480.00,5
57021,1700.00,5
57022,3660.00,1
57023,7640.00,1
57024,2280.00,9
57025,860.00,6
57026,7660.00,2
57027,3100.00,5
57028,6740.00,2
57029,500.00,8
57030,6880.00,10
57031,4620.00,8
57032,7420.00,9
57033,9740.00,6
57034,420.00,8
57035,3260.00,9
57036,7920.00,4
57037,1040.00,3
57038,5520.00,8
57039,9720.00,8
57040,8900.00,6
57041,4020.00,4
57042,1280.00,8
57043,3040.00,4
57044,8540.00,7
57045,5620.00,9
57046,1120.00,4
57047,5580.00,7
57048,1100.00,9
57049,7800.00,1
57050,7640.00,3
57051,3360.00,1
57052,6240.00,9
57053,2380.00,1
57054,200.00,5
57055,1020.00,5
57056,5700.00,5
57057,1460.00,3
57058,4060.00,2
57059,8820.00,3
57060,8640.00,5
57061,3140.00,9
57062,420.00,6
57063,540.00,7
57064,1040.00,2
57065,960.00,2
57066,8900.00,1
57067,3100.00,4
57068,9520.00,9
57069,5800.00,8
57070,280.00,1
57071,9360.00,10
57072,6980.00,3
57073,5440.00,8
57074,9840.00,6
57075,6960.00,5
57076,6040.00,9
57077,8980.00,6
57078,6600.00,9
57079,360.00,2
57080,5100.00,7
57081,7540.00,1
57082,3040.00,5
57083,7240.00,5
57084,3500.00,3
57085,900.00,7
57086,3040.00,6
57087,7760.00,2
57088,7420.00,9
57089,4940.00,1
57090,4460.00,3
57091,3200.00,3
57092,3040.00,5
57093,7460.00,8
57094,260.00,9
57095,7140.00,4
57096,8800.00,10
57097,4820.00,9
57098,6040.00,8
57099,1460.00,6
57100,3400.00,6
57101,7920.00,5
57102,1340.00,5
57103,9460.00,7
57104,260.00,1
57105,1560.00,7
57106,2980.00,8
57107,9500.00,3
57108,8800.00,5
57109,7740.00,10
57110,20.00,10
57111,7680.00,1
57112,8620.00,1
57113,3080.00,8
57114,580.00,9
57115,9680.00,9
57116,1940.00,7
57117,3000.00,2
57118,2940.00,4
57119,3060.00,6
57120,3320.00,5
57121,3220.00,9
57122,4960.00,5
57123,1440.00,4
57124,6880.00,4
57125,7140.00,7
57126,2480.00,6
57127,3120.00,9
57128,9100.00,4
57129,3900.00,5
57130,6960.00,6
57131,7780.00,6
57132,7400.00,2
57133,1280.00,7
57134,320.00,2
57135,5120.00,5
57136,8640.00,2
57137,340.00,9
57138,2420.00,8
57139,9940.00,5
57140,7920.00,2
57141,60.00,3
57142,9440.00,4
57143,8820.00,8
57144,1060.00,5
57145,4040.00,10
57146,7960.00,3
57147,3580.00,3
57148,8140.00,4
57149,2840.00,6
57150,4140.00,9
57151,2540.00,4
57152,6940.00,10
57153,8600.00,7
57154,1360.00,6
57155,4900.00,6
57156,6740.00,3
57157,2280.00,3
57158,7460.00,8
57159,4400.00,8
57160,980.00,10
57161,8440.00,7
57162,160.00,4
57163,4300.00,9
57164,9180.00,1
57165,7720.00,10
57166,5140.00,4
57167,1160.00,4
57168,8560.00,5
57169,7540.00,6
57170,6860.00,1
57171,7560.00,9
57172,3720.00,8
57173,7460.00,10
57174,7600.00,1
57175,7160.00,8
57176,6880.00,4
57177,2500.00,4
57178,2260.00,6
57179,8420.00,9
57180,8160.00,7
57181,260.00,5
57182,9620.00,9
57183,6120.00,7
57184,3640.00,8
57185,7980.00,4
57186,5860.00,9
57187,3340.00,10
57188,4920.00,5
57189,6380.00,1
57190,6960.00,10
57191,8860.00,2
57192,8740.00,7
57193,8440.00,4
57194,3860.00,6
57195,2140.00,7
57196,7140.00,2
57197,960.00,5
57198,4760.00,3
57199,8840.00,3
57200,6940.00,3
57201,640.00,9
57202,780.00,3
57203,6280.00,10
57204,8620.00,4
57205,100.00,4
57206,3920.00,4
57207,1260.00,4
57208,9660.00,5
57209,2360.00,3
57210,5360.00,6
57211,5440.00,7
57212,5060.00,4
57213,9360.00,6
57214,4180.00,2
57215,9060.00,4
57216,3500.00,1
57217,9680.00,2
57218,4100.00,2
57219,2200.00,2
57220,6960.00,10
57221,5360.00,1
57222,9820.00,3
57223,2780.00,1
57224,1700.00,10
57225,3100.00,4
57226,2440.00,4
57227,8900.00,8
57228,740.00,2
57229,4240.00,3
57230,5560.00,1
57231,5540.00,6
57232,8600.00,3
57233,8400.00,6
57234,9780.00,2
57235,6660.00,10
57236,5800.00,5
57237,4080.00,4
57238,6520.00,10
57239,2460.00,5
57240,480.00,2
57241,4380.00,1
57242,600.00,5
57243,3080.00,9
57244,3940.00,3
57245,8120.00,8
57246,7500.00,6
57247,5200.00,9
57248,7460.00,3
57249,9140.00,7
57250,5960.00,7
57251,7340.00,5
57252,5640.00,10
57253,4120.00,3
57254,7840.00,7
57255,240.00,5
57256,5180.00,5
57257,9680.00,9
57258,2680.00,8
57259,5060.00,8
57260,2280.00,6
57261,4840.00,10
57262,5560.00,8
57263,5400.00,5
57264,7240.00,6
57265,4040.00,10
57266,4360.00,2
57267,4300.00,9
57268,7280.00,8
57269,6740.00,6
57270,7760.00,3
57271,7240.00,2
57272,9940.00,7
57273,1640.00,7
57274,1020.00,8
57275,5300.00,8
57276,960.00,5
57277,2380.00,7
57278,7240.00,7
57279,8400.00,4
57280,760.00,9
57281,1380.00,10
57282,6380.00,6
57283,1360.00,9
57284,9360.00,6
57285,2000.00,2
57286,560.00,10
57287,4940.00,9
57288,6800.00,2
57289,920.00,2
57290,2280.00,1
57291,9340.00,4
57292,1620.00,7
57293,9760.00,2
57294,6820.00,7
57295,7720.00,7
57296,3300.00,8
57297,5800.00,10
57298,9140.00,7
57299,8560.00,10
57300,2160.00,2
57301,2260.00,10
57302,2840.00,4
57303,1780.00,6
57304,7740.00,4
57305,7920.00,3
57306,6480.00,1
57307,4240.00,8
57308,7420.00,2
57309,4960.00,5
57310,9500.00,1
57311,5700.00,3
57312,8340.00,3
57313,6040.00,4
57314,7200.00,2
57315,920.00,6
57316,5260.00,4
57317,40.00,9
57318,120.00,7
57319,1020.00,1
57320,6240.00,8
57321,4340.00,1
57322,3020.00,2
57323,620.00,6
57324,1140.00,2
57325,5280.00,10
57326,960.00,6
57327,2260.00,4
57328,8000.00,8
57329,3920.00,6
57330,1300.00,8
57331,8100.00,7
57332,3180.00,4
57333,7000.00,1
57334,4580.00,2
57335,1920.00,2
57336,9560.00,3
57337,6500.00,5
57338,9820.00,6
57339,6360.00,2
57340,4260.00,1
57341,6000.00,1
57342,4820.00,1
57343,1000.00,2
57344,8340.00,8
57345,9400.00,3
57346,3320.00,5
57347,340.00,8
57348,4280.00,5
57349,8240.00,4
57350,140.00,5
57351,7300.00,4
57352,9760.00,5
57353,480.00,4
57354,3960.00,2
57355,2900.00,4
57356,8440.00,8
57357,6180.00,3
57358,9900.00,7
57359,5160.00,1
57360,8860.00,8
57361,1520.00,8
57362,4960.00,5
57363,2160.00,1
57364,3020.00,10
57365,5240.00,5
57366,660.00,5
57367,5080.00,5
57368,5800.00,9
57369,8720.00,4
57370,9960.00,8
57371,8420.00,2
57372,7720.00,1
57373,1180.00,6
57374,8260.00,1
57375,3520.00,10
57376,8160.00,2
57377,8040.00,9
57378,8140.00,5
57379,6100.00,5
57380,6340.00,8
57381,2300.00,6
57382,4380.00,3
57383,5620.00,1
57384,8680.00,7
57385,6180.00,2
57386,1860.00,9
57387,9780.00,5
57388,9780.00,7
57389,460.00,9
57390,3320.00,9
57391,7140.00,9
57392,6520.00,8
57393,8420.00,8
57394,8180.00,7
57395,7000.00,8
57396,2780.00,7
57397,2740.00,7
57398,920.00,4
57399,3920.00,6
57400,6300.00,8
57401,3980.00,10
57402,2380.00,1
57403,9520.00,7
57404,3580.00,4
57405,820.00,1
57406,220.00,9
57407,3640.00,10
57408,4880.00,9
57409,3140.00,1
57410,3940.00,3
57411,7820.00,3
57412,8180.00,7
57413,4420.00,3
57414,1540.00,8
57415,5460.00,1
57416,6360.00,6
57417,1320.00,10
57418,7320.00,7
57419,3840.00,5
57420,660.00,10
57421,2380.00,4
57422,8880.00,7
57423,8140.00,3
57424,3200.00,5
57425,1920.00,7
57426,2420.00,10
57427,2080.00,10
57428,3280.00,6
57429,1300.00,4
57430,7820.00,6
57431,2180.00,7
57432,9460.00,6
57433,9600.00,2
57434,320.00,1
57435,3160.00,1
57436,560.00,7
57437,6380.00,4
57438,4220.00,6
57439,9540.00,7
57440,4840.00,2
57441,7860.00,7
57442,2460.00,3
57443,8100.00,2
57444,8600.00,5
57445,3060.00,3
57446,1160.00,4
57447,4800.00,6
57448,1400.00,8
57449,8960.00,2
57450,2640.00,10
57451,5840.00,1
57452,4380.00,8
57453,2960.00,3
57454,6920.00,5
57455,3040.00,3
57456,6140.00,5
57457,4900.00,1
57458,4200.00,8
57459,6000.00,1
57460,2080.00,4
57461,1920.00,6
57462,5540.00,9
57463,3480.00,9
57464,1760.00,4
57465,8240.00,5
57466,8160.00,4
57467,2580.00,8
57468,3120.00,4
57469,9680.00,7
57470,7360.00,5
57471,80.00,2
57472,2360.00,5
57473,6080.00,5
57474,6020.00,7
57475,900.00,10
57476,7180.00,9
57477,6800.00,2
57478,6200.00,7
57479,2080.00,10
57480,4980.00,7
57481,1900.00,6
57482,9500.00,7
57483,6760.00,3
57484,5080.00,5
57485,1960.00,7
57486,2620.00,10
57487,5020.00,9
57488,2920.00,3
57489,9340.00,10
57490,1460.00,10
57491,5900.00,5
57492,380.00,4
57493,2260.00,6
57494,8780.00,6
57495,3000.00,4
57496,2800.00,10
57497,7720.00,9
57498,9900.00,1
57499,6480.00,6
57500,6460.00,9
57501,4100.00,2
57502,7000.00,10
57503,0.00,2
57504,4480.00,8
57505,3180.00,2
57506,1180.00,6
57507,1540.00,5
57508,8240.00,8
57509,5200.00,6
57510,4880.00,6
57511,520.00,8
57512,2460.00,5
57513,9480.00,9
57514,5580.00,6
57515,8440.00,9
57516,4280.00,6
57517,7300.00,9
57518,7200.00,9
57519,1200.00,8
57520,2560.00,6
57521,6640.00,6
57522,3260.00,6
57523,4200.00,2
57524,160.00,2
57525,2820.00,2
57526,6200.00,6
57527,2120.00,3
57528,2240.00,5
57529,3920.00,6
57530,2600.00,7
57531,6780.00,4
57532,4180.00,8
57533,9120.00,1
57534,6780.00,8
57535,1680.00,1
57536,5040.00,3
57537,7480.00,7
57538,4260.00,10
57539,520.00,9
57540,3780.00,9
57541,5200.00,7
57542,6420.00,1
57543,660.00,3
57544,3580.00,5
57545,9980.00,1
57546,3780.00,5
57547,8100.00,5
57548,6080.00,3
57549,9960.00,1
57550,4340.00,5
57551,2480.00,1
57552,3900.00,8
57553,1960.00,9
57554,4700.00,8
57555,6380.00,9
57556,5660.00,5
57557,5640.00,7
57558,3960.00,8
57559,8200.00,8
57560,5640.00,6
57561,3840.00,6
57562,2780.00,7
57563,8260.00,9
57564,8860.00,3
57565,5820.00,10
57566,3140.00,10
57567,9620.00,6
57568,600.00,8
57569,5360.00,2
57570,2480.00,7
57571,9780.00,10
57572,7180.00,5
57573,1360.00,5
57574,1760.00,10
57575,8020.00,8
57576,7580.00,9
57577,1120.00,5
57578,7440.00,1
57579,9700.00,1
57580,860.00,2
57581,8160.00,7
57582,7380.00,7
57583,4860.00,1
57584,8260.00,3
57585,9640.00,5
57586,660.00,2
57587,5040.00,2
57588,1940.00,8
57589,7640.00,2
57590,440.00,6
57591,180.00,10
57592,5360.00,9
57593,2540.00,8
57594,4400.00,1
57595,9440.00,10
57596,2340.00,9
57597,3780.00,6
57598,9940.00,3
57599,4460.00,10
57600,9080.00,7
57601,1420.00,7
57602,4600.00,10
57603,9920.00,10
57604,2200.00,3
57605,1220.00,10
57606,1260.00,5
57607,5120.00,6
57608,8660.00,1
57609,4120.00,8
57610,60.00,10
57611,4080.00,1
57612,6720.00,1
57613,4140.00,8
57614,8980.00,3
57615,5040.00,7
57616,3740.00,2
57617,6700.00,6
57618,3540.00,1
57619,220.00,4
57620,660.00,2
57621,7520.00,7
57622,1280.00,8
57623,2060.00,3
57624,3500.00,6
57625,8820.00,8
57626,9920.00,8
57627,5260.00,8
57628,5960.00,8
57629,7100.00,1
57630,6840.00,8
57631,8480.00,2
57632,4620.00,10
57633,6820.00,5
57634,3700.00,7
57635,1700.00,9
57636,8240.00,1
57637,6040.00,6
57638,4320.00,10
57639,9420.00,1
57640,5800.00,8
57641,2160.00,8
57642,6320.00,10
57643,4640.00,7
57644,9320.00,10
57645,5440.00,5
57646,5860.00,1
57647,560.00,1
57648,5620.00,5
57649,6940.00,1
57650,880.00,7
57651,1320.00,7
57652,140.00,4
57653,2100.00,8
57654,1620.00,8
57655,7700.00,8
57656,8080.00,2
57657,3060.00,6
57658,4460.00,9
57659,7000.00,5
57660,3560.00,9
57661,5580.00,2
57662,1620.00,5
57663,220.00,6
57664,3820.00,10
57665,1020.00,6
57666,8880.00,2
57667,460.00,6
57668,5600.00,2
57669,8700.00,10
57670,4220.00,9
57671,6020.00,1
57672,4760.00,9
57673,8240.00,9
57674,3240.00,9
57675,2280.00,7
57676,5380.00,10
57677,9320.00,1
57678,3360.00,2
57679,5880.00,3
57680,2300.00,4
57681,1680.00,5
57682,4720.00,10
57683,6380.00,5
57684,9680.00,10
57685,9280.00,6
57686,9680.00,7
57687,9320.00,1
57688,8740.00,3
57689,4500.00,6
57690,260.00,8
57691,4100.00,3
57692,1380.00,5
57693,9100.00,4
57694,5240.00,10
57695,8680.00,3
57696,1680.00,1
57697,960.00,10
57698,6540.00,5
57699,5220.00,5
57700,3660.00,7
57701,9200.00,8
57702,5700.00,4
57703,3020.00,7
57704,6500.00,8
57705,7040.00,5
57706,5780.00,8
57707,3740.00,5
57708,2840.00,9
57709,5940.00,10
57710,460.00,5
57711,8300.00,6
57712,9780.00,3
57713,780.00,1
57714,1420.00,9
57715,3680.00,7
57716,9820.00,5
57717,7780.00,6
57718,1420.00,5
57719,8940.00,7
57720,860.00,9
57721,7020.00,6
57722,680.00,9
57723,4160.00,8
57724,6660.00,7
57725,2280.00,5
57726,5920.00,10
57727,4280.00,3
57728,6160.00,3
57729,6840.00,8
57730,1480.00,5
57731,2420.00,5
57732,3740.00,8
57733,3160.00,1
57734,8600.00,6
57735,6560.00,4
57736,1660.00,8
57737,4820.00,5
57738,4920.00,7
57739,740.00,4
57740,4480.00,2
57741,6900.00,4
57742,7800.00,1
57743,6840.00,5
57744,8220.00,2
57745,5520.00,8
57746,3740.00,2
57747,8880.00,1
57748,20.00,8
57749,8000.00,10
57750,2460.00,6
57751,880.00,3
57752,5720.00,4
57753,2720.00,10
57754,8700.00,4
57755,9740.00,1
57756,5260.00,8
57757,1220.00,1
57758,2800.00,6
57759,6520.00,7
57760,1620.00,5
57761,9100.00,9
57762,8500.00,9
57763,6900.00,8
57764,1600.00,4
57765,7920.00,2
57766,6680.00,8
57767,2580.00,7
57768,8400.00,1
57769,1100.00,7
57770,1340.00,6
57771,1080.00,8
57772,5040.00,6
57773,5020.00,1
57774,580.00,5
57775,1680.00,9
57776,1140.00,3
57777,460.00,3
57778,9400.00,1
57779,4360.00,4
57780,9620.00,4
57781,4040.00,5
57782,5340.00,3
57783,3440.00,4
57784,3400.00,10
57785,4380.00,5
57786,4120.00,7
57787,4440.00,3
57788,8980.00,2
57789,2460.00,1
57790,4040.00,9
57791,1880.00,10
57792,5280.00,8
57793,4640.00,1
57794,8740.00,4
57795,460.00,7
57796,9860.00,7
57797,1720.00,9
57798,6880.00,9
57799,3460.00,6
57800,2640.00,10
57801,7080.00,9
57802,4520.00,2
57803,2500.00,6
57804,1380.00,6
57805,3960.00,10
57806,1980.00,7
57807,5840.00,10
57808,1880.00,8
57809,300.00,2
57810,7120.00,1
57811,320.00,9
57812,5840.00,8
57813,4600.00,9
57814,6080.00,7
57815,8080.00,3
57816,7800.00,7
57817,3720.00,9
57818,8420.00,1
57819,6900.00,2
57820,7640.00,2
57821,5040.00,10
57822,8900.00,10
57823,9740.00,1
57824,5300.00,6
57825,180.00,10
57826,8660.00,8
57827,1960.00,2
57828,4520.00,3
57829,9380.00,10
57830,7540.00,10
57831,9160.00,4
57832,1260.00,1
57833,4180.00,3
57834,920.00,1
57835,5140.00,8
57836,6460.00,5
57837,1720.00,4
57838,4400.00,5
57839,9260.00,9
57840,5760.00,2
57841,9060.00,8
57842,4860.00,2
57843,9940.00,4
57844,9860.00,5
57845,4000.00,4
57846,4680.00,9
57847,5020.00,5
57848,2960.00,9
57849,6380.00,8
57850,3660.00,9
57851,4820.00,3
57852,2300.00,5
57853,8240.00,2
57854,6680.00,7
57855,6500.00,9
57856,9440.00,8
57857,3220.00,5
57858,4960.00,5
57859,3080.00,9
57860,4540.00,9
57861,7200.00,6
57862,4320.00,7
57863,4240.00,4
57864,4000.00,3
57865,6340.00,5
57866,3500.00,2
57867,8160.00,5
57868,2780.00,9
57869,6240.00,6
57870,1940.00,4
57871,6260.00,9
57872,8900.00,5
57873,8580.00,9
57874,4080.00,6
57875,7220.00,2
57876,9600.00,2
57877,7680.00,4
57878,4080.00,2
57879,7560.00,7
57880,6840.00,9
57881,540.00,9
57882,9440.00,5
57883,6080.00,6
57884,8940.00,4
57885,5600.00,4
57886,8740.00,1
57887,8540.00,10
57888,9220.00,6
57889,7800.00,6
57890,9600.00,9
57891,1000.00,8
57892,4020.00,2
57893,4140.00,6
57894,1500.00,4
57895,2640.00,5
57896,6180.00,5
57897,4200.00,9
57898,6820.00,3
57899,1620.00,1
57900,7600.00,9
57901,5800.00,5
57902,3960.00,2
57903,8260.00,7
57904,4460.00,1
57905,6780.00,3
57906,9600.00,4
57907,800.00,6
57908,3240.00,9
57909,9900.00,1
57910,5500.00,10
57911,560.00,9
57912,5880.00,7
57913,8920.00,1
57914,6320.00,9
57915,7820.00,7
57916,3160.00,4
57917,5020.00,9
57918,3620.00,3
57919,9800.00,9
57920,3120.00,6
57921,3880.00,8
57922,1300.00,7
57923,3280.00,1
57924,8560.00,4
57925,1480.00,10
57926,4940.00,3
57927,3880.00,9
57928,4000.00,7
57929,3040.00,10
57930,2880.00,8
57931,4540.00,9
57932,6300.00,2
57933,2520.00,1
57934,700.00,1
57935,1900.00,5
57936,7280.00,7
57937,3500.00,1
57938,3560.00,6
57939,4020.00,4
57940,7000.00,2
57941,400.00,3
57942,7580.00,6
57943,3560.00,5
57944,600.00,1
57945,6880.00,8
57946,8560.00,1
57947,9560.00,10
57948,8820.00,5
57949,5620.00,1
57950,1420.00,3
57951,8740.00,10
57952,3060.00,1
57953,7640.00,5
57954,2740.00,6
57955,2940.00,4
57956,1660.00,2
57957,7560.00,3
57958,220.00,4
57959,5380.00,5
57960,9020.00,9
57961,1960.00,4
57962,1940.00,9
57963,7680.00,8
57964,5980.00,1
57965,7520.00,6
57966,2940.00,9
57967,7520.00,5
57968,3700.00,6
57969,2240.00,8
57970,9300.00,4
57971,6280.00,4
57972,9460.00,5
57973,1500.00,6
57974,1180.00,8
57975,7340.00,10
57976,8320.00,1
57977,2560.00,4
57978,5560.00,9
57979,500.00,6
57980,8220.00,10
57981,5820.00,10
57982,7340.00,8
57983,2260.00,4
57984,620.00,7
57985,3560.00,3
57986,420.00,9
57987,7660.00,9
57988,7960.00,5
57989,2120.00,2
57990,9700.00,7
57991,9220.00,3
57992,2880.00,10
57993,6440.00,5
57994,6940.00,4
57995,5100.00,10
57996,7940.00,7
57997,1320.00,10
57998,2300.00,5
57999,2960.00,8
58000,3240.00,6
58001,7420.00,4
58002,5260.00,8
58003,1960.00,5
58004,9640.00,5
58005,9700.00,2
58006,2240.00,9
58007,4000.00,8
58008,9880.00,1
58009,4220.00,5
58010,5040.00,8
58011,7700.00,5
58012,6420.00,4
58013,6560.00,5
58014,5600.00,8
58015,2660.00,2
58016,2960.00,9
58017,2020.00,3
58018,5560.00,9
58019,4080.00,6
58020,5320.00,10
58021,3560.00,3
58022,9560.00,6
58023,1980.00,4
58024,4160.00,6
58025,8280.00,8
58026,8900.00,8
58027,7280.00,5
58028,4480.00,8
58029,5160.00,8
58030,5820.00,2
58031,9640.00,9
58032,3020.00,4
58033,7040.00,5
58034,9680.00,3
58035,9620.00,8
58036,4580.00,4
58037,4980.00,5
58038,840.00,4
58039,9360.00,5
58040,1220.00,4
58041,4740.00,10
58042,4340.00,10
58043,1200.00,2
58044,4040.00,4
58045,4080.00,1
58046,6060.00,2
58047,4920.00,1
58048,9400.00,6
58049,4880.00,8
58050,9740.00,7
58051,520.00,1
58052,9240.00,4
58053,5080.00,4
58054,5940.00,6
58055,8540.00,1
58056,5980.00,6
58057,5000.00,9
58058,7140.00,2
58059,5320.00,1
58060,3440.00,5
58061,3840.00,5
58062,5240.00,9
58063,2220.00,3
58064,4240.00,4
58065,6780.00,4
58066,9080.00,5
58067,7740.00,5
58068,4140.00,5
58069,5500.00,6
58070,7600.00,1
58071,8160.00,8
58072,1300.00,2
58073,8120.00,2
58074,4580.00,7
58075,620.00,5
58076,2380.00,9
58077,2220.00,4
58078,1740.00,3
58079,8880.00,9
58080,8620.00,1
58081,9740.00,2
58082,5600.00,8
58083,1540.00,8
58084,3640.00,6
58085,2540.00,8
58086,6780.00,5
58087,4640.00,1
58088,9220.00,3
58089,4480.00,10
58090,2040.00,2
58091,5900.00,8
58092,7160.00,1
58093,6200.00,2
58094,6340.00,8
58095,3320.00,5
58096,3540.00,10
58097,1820.00,9
58098,7100.00,10
58099,8720.00,10
58100,5820.00,3
58101,0.00,7
58102,5340.00,8
58103,1180.00,3
58104,600.00,5
58105,3220.00,1
58106,2400.00,10
58107,7100.00,2
58108,8860.00,5
58109,9800.00,7
58110,9160.00,7
58111,9380.00,5
58112,2340.00,5
58113,5880.00,3
58114,660.00,3
58115,8660.00,1
58116,7340.00,7
58117,80.00,10
58118,8080.00,5
58119,8300.00,9
58120,2600.00,8
58121,7960.00,6
58122,8740.00,6
58123,9800.00,4
58124,2340.00,3
58125,1880.00,8
58126,160.00,10
58127,7820.00,8
58128,7160.00,5
58129,1940.00,6
58130,820.00,5
58131,9520.00,3
58132,2920.00,7
58133,4680.00,9
58134,5640.00,3
58135,5560.00,7
58136,6160.00,1
58137,640.00,1
58138,2120.00,2
58139,8040.00,5
58140,3640.00,3
58141,1200.00,7
58142,2420.00,6
58143,160.00,10
58144,5940.00,4
58145,7140.00,8
58146,4280.00,5
58147,3720.00,9
58148,3760.00,9
58149,5720.00,2
58150,4640.00,9
58151,9420.00,3
58152,520.00,6
58153,2760.00,6
58154,1920.00,6
58155,5340.00,7
58156,2980.00,6
58157,6460.00,5
58158,5400.00,2
58159,5280.00,7
58160,9960.00,3
58161,8340.00,4
58162,1320.00,4
58163,2380.00,1
58164,3740.00,4
58165,2860.00,7
58166,2300.00,8
58167,7780.00,1
58168,40.00,3
58169,6660.00,7
58170,6320.00,8
58171,1240.00,7
58172,5940.00,10
58173,3940.00,4
58174,5500.00,8
58175,7900.00,1
58176,4540.00,7
58177,2300.00,9
58178,4160.00,4
58179,5760.00,10
58180,9080.00,7
58181,1660.00,9
58182,9400.00,6
58183,6900.00,4
58184,9600.00,7
58185,920.00,9
58186,1860.00,10
58187,4760.00,9
58188,3500.00,7
58189,3380.00,3
58190,6240.00,2
58191,920.00,4
58192,3660.00,2
58193,2620.00,6
58194,980.00,4
58195,340.00,2
58196,440.00,9
58197,3740.00,9
58198,3280.00,8
58199,4940.00,2
58200,1480.00,1
58201,5300.00,7
58202,9380.00,8
58203,3380.00,10
58204,220.00,5
58205,8020.00,4
58206,1080.00,9
58207,200.00,2
58208,1740.00,8
58209,5460.00,7
58210,260.00,6
58211,3500.00,1
58212,3200.00,4
58213,3540.00,8
58214,9080.00,7
58215,5760.00,6
58216,1240.00,2
58217,2360.00,8
58218,3720.00,1
58219,9020.00,2
58220,2920.00,10
58221,1780.00,4
58222,740.00,3
58223,5840.00,9
58224,7500.00,6
58225,6860.00,8
58226,5640.00,5
58227,2840.00,3
58228,9360.00,8
58229,7200.00,6
58230,5540.00,6
58231,720.00,3
58232,3400.00,4
58233,9660.00,3
58234,2080.00,7
58235,3620.00,7
58236,7040.00,9
58237,1780.00,6
58238,9420.00,5
58239,2040.00,1
58240,4020.00,9
58241,1980.00,6
58242,4780.00,6
58243,7660.00,8
58244,7660.00,10
58245,2080.00,3
58246,8440.00,10
58247,2500.00,2
58248,7480.00,1
58249,3840.00,1
58250,7460.00,3
58251,4920.00,3
58252,1980.00,10
58253,7160.00,3
58254,5880.00,8
58255,3660.00,5
58256,3100.00,9
58257,8320.00,8
58258,1140.00,4
58259,2760.00,4
58260,6400.00,4
58261,8080.00,4
58262,9580.00,5
58263,6580.00,1
58264,3520.00,3
58265,3140.00,8
58266,9260.00,8
58267,0.00,10
58268,1220.00,5
58269,7280.00,3
58270,2840.00,1
58271,2860.00,3
58272,1780.00,8
58273,7380.00,8
58274,8660.00,6
58275,2960.00,2
58276,9320.00,7
58277,7320.00,10
58278,6960.00,10
