value1,value2,riskMin
5009.53,6009.53,9
1860.51,2860.51,6
1025.43,2025.43,9
5590.70,6590.70,2
7934.53,8934.53,4
6880.33,7880.33,4
7298.62,8298.62,3
6046.28,7046.28,3
8184.40,9184.40,6
3992.52,4992.52,10
8246.30,9246.30,3
2017.29,3017.29,1
8199.91,9199.91,8
3921.75,4921.75,6
192.49,1192.49,6
4516.45,5516.45,1
739.55,1739.55,5
2915.54,3915.54,8
7986.80,8986.80,4
3376.89,4376.89,2
8172.72,9172.72,5
3452.04,4452.04,10
6915.78,7915.78,9
3163.10,4163.10,4
2097.70,3097.70,7
3845.39,4845.39,6
8177.10,9177.10,1
758.45,1758.45,1
6984.34,7984.34,10
2465.40,3465.40,1
731.36,1731.36,4
6762.59,7762.59,1
4126.49,5126.49,7
575.50,1575.50,7
4636.74,5636.74,2
1113.42,2113.42,5
7471.10,8471.10,4
8799.15,9799.15,4
2754.72,3754.72,10
1465.47,2465.47,6
2110.08,3110.08,9
3257.77,4257.77,6
4313.20,5313.20,5
669.41,1669.41,3
8101.05,9101.05,2
458.04,1458.04,6
163.20,1163.20,1
3363.78,4363.78,8
4280.99,5280.99,10
4944.90,5944.90,10
1459.78,2459.78,9
2913.47,3913.47,6
3296.56,4296.56,1
2647.95,3647.95,9
840.16,1840.16,9
1211.36,2211.36,10
5871.56,6871.56,5
227.84,1227.84,2
2225.84,3225.84,3
2747.51,3747.51,7
528.24,1528.24,9
2739.94,3739.94,4
1011.75,2011.75,9
689.10,1689.10,1
8469.12,9469.12,3
7662.33,8662.33,2
6356.21,7356.21,2
8895.66,9895.66,4
1990.69,2990.69,3
8042.42,9042.42,10
3391.89,4391.89,7
2006.41,3006.41,9
5753.54,6753.54,4
3882.47,4882.47,3
638.85,1638.85,9
6214.90,7214.90,10
2073.38,3073.38,1
7260.74,8260.74,9
3527.74,4527.74,10
4623.57,5623.57,3
457.94,1457.94,10
3347.39,4347.39,3
2401.07,3401.07,9
6225.11,7225.11,2
4212.66,5212.66,3
2867.64,3867.64,2
6433.54,7433.54,9
6466.19,7466.19,5
6625.15,7625.15,1
7558.27,8558.27,1
3734.41,4734.41,4
7933.63,8933.63,1
6051.08,7051.08,6
296.96,1296.96,6
5215.01,6215.01,8
8184.07,9184.07,3
3932.63,4932.63,9
1318.79,2318.79,5
1226.98,2226.98,5
6881.99,7881.99,9
2140.24,3140.24,10
4904.99,5904.99,5
6219.36,7219.36,2
2780.84,3780.84,9
1027.36,2027.36,3
7190.81,8190.81,9
8799.44,9799.44,9
5288.51,6288.51,2
2701.57,3701.57,6
5019.72,6019.72,1
297.78,1297.78,10
7309.09,8309.09,1
3450.08,4450.08,1
7720.11,8720.11,3
5776.89,6776.89,3
1200.80,2200.80,2
206.30,1206.30,4
5118.42,6118.42,5
4037.90,5037.90,4
7287.60,8287.60,1
1834.69,2834.69,6
1273.70,2273.70,6
6583.79,7583.79,7
7705.86,8705.86,8
2752.08,3752.08,5
3236.79,4236.79,3
1312.75,2312.75,1
1052.89,2052.89,8
8643.66,9643.66,4
5440.17,6440.17,7
6422.91,7422.91,4
4473.00,5473.00,1
1398.05,2398.05,9
2120.89,3120.89,3
1200.96,2200.96,2
7406.72,8406.72,1
744.43,1744.43,5
899.34,1899.34,8
6991.20,7991.20,6
1226.00,2226.00,7
1773.33,2773.33,6
2383.29,3383.29,2
8259.62,9259.62,6
6664.47,7664.47,2
644.31,1644.31,1
6464.50,7464.50,9
1697.22,2697.22,3
7156.31,8156.31,3
2396.51,3396.51,9
6020.31,7020.31,10
5276.58,6276.58,2
7546.06,8546.06,7
2183.08,3183.08,2
8642.90,9642.90,9
5974.14,6974.14,8
1797.42,2797.42,6
6233.73,7233.73,10
85.14,1085.14,6
5993.63,6993.63,4
5281.81,6281.81,4
5932.36,6932.36,9
1544.85,2544.85,4
1131.18,2131.18,5
1483.39,2483.39,2
7083.44,8083.44,1
8094.15,9094.15,10
7874.49,8874.49,2
4830.13,5830.13,10
5470.00,6470.00,6
8301.43,9301.43,7
753.78,1753.78,8
2210.77,3210.77,2
1403.38,2403.38,10
5869.63,6869.63,7
793.68,1793.68,6
6221.94,7221.94,3
5085.40,6085.40,8
3323.28,4323.28,10
5948.79,6948.79,7
7512.99,8512.99,1
7193.07,8193.07,7
4991.91,5991.91,5
4542.79,5542.79,7
2758.77,3758.77,8
8328.00,9328.00,5
749.67,1749.67,2
735.96,1735.96,2
6840.44,7840.44,10
4510.44,5510.44,5
2847.16,3847.16,3
1289.63,2289.63,6
6097.13,7097.13,5
7136.58,8136.58,4
3297.61,4297.61,4
1610.55,2610.55,6
5916.52,6916.52,9
7136.09,8136.09,3
6414.75,7414.75,1
3584.31,4584.31,6
2151.04,3151.04,5
8080.74,9080.74,6
6424.35,7424.35,1
1744.40,2744.40,1
8611.81,9611.81,7
6801.98,7801.98,7
4438.50,5438.50,2
4182.39,5182.39,6
8237.93,9237.93,6
1508.64,2508.64,1
7265.07,8265.07,2
7453.76,8453.76,3
2042.97,3042.97,6
1273.08,2273.08,10
2471.43,3471.43,3
8851.35,9851.35,2
979.91,1979.91,8
6126.90,7126.90,4
2198.72,3198.72,10
1442.21,2442.21,8
7862.17,8862.17,6
6411.89,7411.89,8
3471.69,4471.69,6
2440.45,3440.45,8
153.24,1153.24,3
5738.07,6738.07,1
1130.57,2130.57,5
5925.51,6925.51,4
7055.26,8055.26,2
3164.83,4164.83,6
4159.76,5159.76,5
8827.31,9827.31,9
952.96,1952.96,7
5530.76,6530.76,8
5658.95,6658.95,7
1062.76,2062.76,3
4013.12,5013.12,5
3188.00,4188.00,9
222.94,1222.94,7
8906.25,9906.25,1
5008.13,6008.13,6
6454.61,7454.61,3
7216.69,8216.69,5
8154.22,9154.22,9
3180.78,4180.78,10
3576.95,4576.95,2
2672.91,3672.91,7
6553.82,7553.82,8
2944.81,3944.81,8
2819.19,3819.19,1
44.22,1044.22,8
3821.07,4821.07,1
1222.59,2222.59,3
8880.86,9880.86,5
1225.55,2225.55,6
496.29,1496.29,2
1349.67,2349.67,10
7330.71,8330.71,6
6461.77,7461.77,5
1856.11,2856.11,2
7369.34,8369.34,7
6265.92,7265.92,5
1479.58,2479.58,10
1212.06,2212.06,10
2636.56,3636.56,7
4324.81,5324.81,1
7362.09,8362.09,5
4626.73,5626.73,10
8434.43,9434.43,1
2346.50,3346.50,10
8921.26,9921.26,5
5428.25,6428.25,5
2561.42,3561.42,1
3965.88,4965.88,9
8143.04,9143.04,3
6822.44,7822.44,8
7901.34,8901.34,5
4824.09,5824.09,3
7377.53,8377.53,3
5416.74,6416.74,9
8967.91,9967.91,6
665.28,1665.28,10
7441.03,8441.03,10
3969.54,4969.54,2
7493.37,8493.37,10
4665.52,5665.52,2
6478.10,7478.10,5
158.92,1158.92,4
4776.91,5776.91,9
4920.76,5920.76,5
2011.43,3011.43,8
6483.69,7483.69,8
739.10,1739.10,2
110.95,1110.95,2
3969.38,4969.38,4
4531.34,5531.34,8
2257.15,3257.15,2
6198.36,7198.36,2
5931.66,6931.66,7
98.85,1098.85,1
243.51,1243.51,7
1330.84,2330.84,9
7349.10,8349.10,9
4966.53,5966.53,3
232.69,1232.69,10
4365.78,5365.78,9
6974.73,7974.73,2
3296.95,4296.95,2
3664.46,4664.46,1
7047.95,8047.95,10
5260.17,6260.17,3
563.34,1563.34,4
3094.79,4094.79,8
2542.80,3542.80,4
7518.56,8518.56,10
5867.82,6867.82,3
4778.28,5778.28,9
7906.40,8906.40,5
7395.90,8395.90,8
4360.92,5360.92,5
3291.28,4291.28,8
3059.18,4059.18,5
715.90,1715.90,6
6952.26,7952.26,9
495.55,1495.55,3
1804.23,2804.23,5
1325.71,2325.71,4
6447.86,7447.86,4
2366.08,3366.08,1
5504.79,6504.79,5
3854.29,4854.29,8
3863.59,4863.59,6
8259.69,9259.69,5
1809.34,2809.34,7
3651.70,4651.70,1
4755.35,5755.35,10
2614.65,3614.65,4
5619.28,6619.28,7
2883.25,3883.25,8
644.37,1644.37,7
3925.61,4925.61,6
5650.71,6650.71,5
6251.04,7251.04,6
2778.40,3778.40,4
7.98,1007.98,1
8999.79,9999.79,7
6977.32,7977.32,10
7694.48,8694.48,1
2975.03,3975.03,4
3117.72,4117.72,4
3047.54,4047.54,6
4083.35,5083.35,7
7218.57,8218.57,9
5305.92,6305.92,8
1739.14,2739.14,5
4905.74,5905.74,3
4776.99,5776.99,6
9.69,1009.69,1
6788.20,7788.20,6
6293.29,7293.29,9
6356.05,7356.05,9
2809.64,3809.64,1
8225.71,9225.71,7
3555.39,4555.39,5
548.89,1548.89,1
4556.45,5556.45,1
676.31,1676.31,1
1294.33,2294.33,2
5388.41,6388.41,6
5775.75,6775.75,9
1403.94,2403.94,10
747.02,1747.02,7
713.17,1713.17,8
8477.50,9477.50,3
8432.50,9432.50,6
5676.40,6676.40,6
6186.71,7186.71,10
2264.87,3264.87,5
5908.08,6908.08,6
7442.36,8442.36,8
2478.46,3478.46,7
2063.40,3063.40,10
8418.61,9418.61,2
4911.57,5911.57,5
8686.70,9686.70,1
5526.32,6526.32,6
1082.04,2082.04,1
7101.01,8101.01,7
2701.87,3701.87,6
8847.37,9847.37,7
8866.50,9866.50,2
8480.66,9480.66,5
4810.32,5810.32,1
3191.80,4191.80,8
4243.76,5243.76,4
7637.50,8637.50,6
6410.09,7410.09,1
1588.47,2588.47,4
1004.72,2004.72,2
2085.96,3085.96,10
4533.12,5533.12,8
7993.87,8993.87,7
7906.50,8906.50,9
6816.32,7816.32,10
772.10,1772.10,3
6410.05,7410.05,6
971.03,1971.03,5
4233.08,5233.08,3
7820.61,8820.61,2
2714.57,3714.57,8
5333.71,6333.71,8
5335.32,6335.32,2
3825.17,4825.17,6
6027.50,7027.50,7
8836.86,9836.86,1
4829.44,5829.44,6
3087.21,4087.21,4
5519.46,6519.46,8
7289.22,8289.22,5
2696.65,3696.65,7
7858.23,8858.23,5
8059.35,9059.35,2
1852.30,2852.30,9
2029.86,3029.86,9
4355.84,5355.84,7
3751.77,4751.77,7
174.02,1174.02,1
8531.58,9531.58,7
8053.10,9053.10,1
6443.80,7443.80,2
4146.02,5146.02,2
4361.38,5361.38,9
6414.40,7414.40,2
4648.54,5648.54,10
5913.19,6913.19,7
1331.96,2331.96,1
5773.98,6773.98,4
7980.02,8980.02,1
7584.41,8584.41,1
6180.07,7180.07,10
7977.26,8977.26,6
4297.55,5297.55,9
2973.67,3973.67,9
7545.72,8545.72,8
779.55,1779.55,5
3979.25,4979.25,1
3307.50,4307.50,6
8751.74,9751.74,8
165.70,1165.70,7
478.59,1478.59,2
3753.63,4753.63,5
3717.51,4717.51,2
6609.37,7609.37,10
7945.34,8945.34,1
616.56,1616.56,9
2706.61,3706.61,6
4520.26,5520.26,4
1827.03,2827.03,4
4288.21,5288.21,4
7798.07,8798.07,6
2467.80,3467.80,9
1107.68,2107.68,8
389.45,1389.45,4
8294.50,9294.50,8
7251.70,8251.70,6
8019.80,9019.80,1
5764.72,6764.72,6
2906.88,3906.88,2
4093.46,5093.46,4
7501.71,8501.71,1
4043.96,5043.96,4
4763.00,5763.00,1
523.68,1523.68,9
415.96,1415.96,2
8731.22,9731.22,8
8712.71,9712.71,7
6361.21,7361.21,8
2132.57,3132.57,7
6258.61,7258.61,7
3294.91,4294.91,8
2241.13,3241.13,2
8783.59,9783.59,8
6118.66,7118.66,10
195.10,1195.10,3
5716.06,6716.06,7
567.65,1567.65,2
8191.89,9191.89,8
274.58,1274.58,1
8092.85,9092.85,2
1414.30,2414.30,1
1275.10,2275.10,7
8867.39,9867.39,8
3984.80,4984.80,7
2081.56,3081.56,1
1817.42,2817.42,9
6204.33,7204.33,10
464.64,1464.64,8
6063.80,7063.80,5
6133.74,7133.74,10
8577.98,9577.98,7
5651.13,6651.13,1
8224.42,9224.42,10
2211.98,3211.98,6
7362.76,8362.76,5
2301.68,3301.68,6
5763.77,6763.77,1
3403.12,4403.12,5
2761.29,3761.29,9
8313.83,9313.83,3
8400.15,9400.15,2
3196.81,4196.81,10
4286.01,5286.01,5
8054.11,9054.11,6
6625.43,7625.43,7
3278.09,4278.09,1
5483.68,6483.68,8
3775.10,4775.10,10
8725.83,9725.83,8
3640.02,4640.02,8
4360.86,5360.86,5
6489.38,7489.38,9
4298.96,5298.96,7
4624.17,5624.17,10
8821.90,9821.90,3
1027.48,2027.48,7
7096.84,8096.84,3
6978.75,7978.75,4
6245.64,7245.64,5
7398.14,8398.14,9
765.77,1765.77,4
7886.04,8886.04,3
6022.68,7022.68,6
7322.81,8322.81,4
6004.29,7004.29,9
8114.40,9114.40,9
7480.14,8480.14,7
4057.22,5057.22,4
6622.15,7622.15,3
7112.21,8112.21,2
8522.14,9522.14,5
2515.41,3515.41,10
3242.07,4242.07,6
8772.98,9772.98,9
1510.06,2510.06,10
1743.99,2743.99,9
5962.71,6962.71,8
2473.51,3473.51,2
7252.20,8252.20,7
7974.29,8974.29,10
3200.75,4200.75,6
8704.56,9704.56,7
4434.67,5434.67,6
7620.83,8620.83,10
8391.39,9391.39,8
481.93,1481.93,2
2728.60,3728.60,5
6555.42,7555.42,2
6973.35,7973.35,9
2721.94,3721.94,4
5087.89,6087.89,2
926.56,1926.56,8
7575.12,8575.12,8
3789.38,4789.38,1
6201.19,7201.19,9
1415.19,2415.19,1
995.64,1995.64,1
2548.50,3548.50,7
3583.62,4583.62,4
6623.53,7623.53,2
6111.89,7111.89,2
962.45,1962.45,1
6652.26,7652.26,2
829.91,1829.91,6
408.91,1408.91,6
6758.22,7758.22,8
3195.56,4195.56,6
3454.92,4454.92,6
1310.18,2310.18,4
2989.50,3989.50,1
8651.97,9651.97,5
1663.83,2663.83,5
7768.25,8768.25,8
3748.75,4748.75,9
1399.40,2399.40,1
2766.05,3766.05,5
8770.45,9770.45,2
3480.80,4480.80,7
5022.64,6022.64,4
8699.30,9699.30,7
4122.17,5122.17,4
7688.73,8688.73,6
4082.40,5082.40,7
5436.67,6436.67,8
2422.41,3422.41,3
2569.96,3569.96,9
1924.61,2924.61,7
4707.95,5707.95,6
5861.92,6861.92,1
2725.82,3725.82,2
6320.60,7320.60,3
2858.26,3858.26,8
6902.84,7902.84,4
3416.74,4416.74,2
8356.39,9356.39,2
8900.31,9900.31,8
4079.42,5079.42,9
1429.87,2429.87,5
4738.36,5738.36,8
6070.83,7070.83,6
5859.33,6859.33,5
1946.49,2946.49,5
2160.17,3160.17,1
2244.05,3244.05,10
482.30,1482.30,10
3478.51,4478.51,3
7297.87,8297.87,9
2948.30,3948.30,8
5933.91,6933.91,5
4040.81,5040.81,4
2441.66,3441.66,6
6087.10,7087.10,8
6193.06,7193.06,4
8967.73,9967.73,1
1417.90,2417.90,4
8689.57,9689.57,10
818.51,1818.51,8
1816.58,2816.58,5
848.81,1848.81,6
4562.23,5562.23,6
1006.13,2006.13,5
2450.25,3450.25,6
2591.79,3591.79,7
8834.50,9834.50,8
7880.37,8880.37,6
8897.32,9897.32,1
8409.13,9409.13,10
5383.11,6383.11,10
1892.71,2892.71,4
4867.80,5867.80,4
3163.79,4163.79,7
579.28,1579.28,4
1430.98,2430.98,4
691.16,1691.16,1
6599.05,7599.05,1
6869.67,7869.67,10
2727.73,3727.73,3
8950.59,9950.59,9
8630.92,9630.92,3
5315.75,6315.75,4
7755.94,8755.94,6
643.79,1643.79,4
5010.84,6010.84,6
6361.82,7361.82,10
8366.49,9366.49,6
3408.22,4408.22,4
764.23,1764.23,4
5061.52,6061.52,7
3535.69,4535.69,8
4232.43,5232.43,4
2394.04,3394.04,6
6595.53,7595.53,9
3320.78,4320.78,4
2331.26,3331.26,7
6988.93,7988.93,4
4785.63,5785.63,9
1268.88,2268.88,4
108.89,1108.89,3
6978.00,7978.00,8
8124.15,9124.15,9
7375.00,8375.00,6
660.79,1660.79,2
7827.04,8827.04,1
4564.21,5564.21,1
4759.95,5759.95,1
7284.64,8284.64,1
831.05,1831.05,10
1470.38,2470.38,3
542.44,1542.44,3
2365.82,3365.82,7
5789.25,6789.25,4
2025.81,3025.81,10
2651.62,3651.62,6
4580.29,5580.29,5
1578.76,2578.76,4
1390.56,2390.56,1
4790.07,5790.07,3
4094.15,5094.15,2
4904.43,5904.43,10
3663.63,4663.63,7
2370.76,3370.76,4
734.55,1734.55,1
4090.38,5090.38,7
8423.02,9423.02,6
957.42,1957.42,1
8532.25,9532.25,6
7095.81,8095.81,7
6304.22,7304.22,5
1712.36,2712.36,2
2584.35,3584.35,10
5747.11,6747.11,7
6775.93,7775.93,5
3260.86,4260.86,3
5523.05,6523.05,9
6851.91,7851.91,9
8327.62,9327.62,2
2611.68,3611.68,9
3588.23,4588.23,10
1629.54,2629.54,9
1587.81,2587.81,10
8709.17,9709.17,4
7147.63,8147.63,8
7098.59,8098.59,9
133.43,1133.43,3
7448.53,8448.53,2
3669.21,4669.21,6
4404.02,5404.02,6
4664.96,5664.96,10
6659.57,7659.57,5
7478.24,8478.24,9
7855.07,8855.07,8
5840.50,6840.50,7
5490.29,6490.29,6
5900.96,6900.96,6
5848.98,6848.98,3
2965.23,3965.23,1
1615.63,2615.63,10
4554.14,5554.14,1
5152.49,6152.49,7
294.72,1294.72,1
3811.91,4811.91,3
5953.18,6953.18,9
841.74,1841.74,5
356.28,1356.28,7
6209.01,7209.01,3
8320.94,9320.94,3
1807.69,2807.69,4
5140.16,6140.16,4
3230.97,4230.97,6
7446.91,8446.91,3
2225.45,3225.45,6
3528.98,4528.98,8
3116.81,4116.81,10
1805.64,2805.64,10
8978.07,9978.07,6
2983.28,3983.28,6
5465.28,6465.28,10
6449.96,7449.96,2
7292.69,8292.69,6
2393.11,3393.11,5
8444.54,9444.54,7
6676.27,7676.27,4
7974.84,8974.84,1
1547.78,2547.78,10
5857.82,6857.82,4
6265.40,7265.40,6
7658.98,8658.98,8
6822.20,7822.20,8
851.63,1851.63,4
8554.01,9554.01,2
7582.91,8582.91,6
2180.08,3180.08,10
7620.40,8620.40,9
8432.53,9432.53,1
4053.63,5053.63,6
248.46,1248.46,7
5412.61,6412.61,5
7009.83,8009.83,7
7124.51,8124.51,10
2120.63,3120.63,8
1622.70,2622.70,8
470.36,1470.36,8
1029.67,2029.67,8
3336.13,4336.13,3
4891.23,5891.23,7
7084.44,8084.44,1
2711.96,3711.96,4
2605.81,3605.81,2
4297.19,5297.19,1
347.40,1347.40,9
5786.52,6786.52,4
2782.87,3782.87,5
5758.32,6758.32,2
1421.53,2421.53,4
1561.47,2561.47,4
7108.54,8108.54,1
5243.07,6243.07,4
5959.77,6959.77,5
5210.36,6210.36,8
1213.95,2213.95,5
906.33,1906.33,4
4698.98,5698.98,4
2885.72,3885.72,10
4862.34,5862.34,8
8594.03,9594.03,8
40.91,1040.91,2
6867.06,7867.06,9
3142.64,4142.64,2
4604.18,5604.18,4
3981.12,4981.12,3
746.81,1746.81,4
7244.32,8244.32,9
7164.58,8164.58,4
4911.78,5911.78,7
8031.20,9031.20,5
7072.88,8072.88,1
5795.62,6795.62,7
8897.49,9897.49,5
3334.62,4334.62,10
5617.28,6617.28,6
1808.85,2808.85,10
8309.35,9309.35,9
2901.89,3901.89,6
8016.52,9016.52,8
6372.71,7372.71,10
179.38,1179.38,10
6436.89,7436.89,10
4848.72,5848.72,10
8313.25,9313.25,5
3204.22,4204.22,4
5942.42,6942.42,6
5987.45,6987.45,8
3552.98,4552.98,10
5055.22,6055.22,2
4388.37,5388.37,4
3937.01,4937.01,10
1501.05,2501.05,10
6034.57,7034.57,3
8785.75,9785.75,6
1418.82,2418.82,10
954.90,1954.90,7
319.40,1319.40,3
1525.18,2525.18,2
5980.37,6980.37,8
3051.97,4051.97,2
8144.27,9144.27,5
6371.08,7371.08,8
926.94,1926.94,5
400.40,1400.40,10
546.27,1546.27,2
6128.77,7128.77,3
7123.65,8123.65,6
8833.89,9833.89,9
5416.82,6416.82,5
4919.57,5919.57,9
3416.92,4416.92,10
2877.10,3877.10,2
922.04,1922.04,1
3020.67,4020.67,6
5111.26,6111.26,10
306.37,1306.37,1
1144.88,2144.88,2
7018.19,8018.19,4
3189.95,4189.95,3
8464.34,9464.34,7
3512.12,4512.12,6
364.55,1364.55,10
4661.49,5661.49,8
2787.42,3787.42,2
6066.54,7066.54,7
6460.52,7460.52,3
8471.14,9471.14,5
4368.58,5368.58,1
2469.80,3469.80,7
7846.43,8846.43,4
4057.94,5057.94,8
4074.68,5074.68,8
234.89,1234.89,1
8592.13,9592.13,2
2629.09,3629.09,10
3522.63,4522.63,2
4724.46,5724.46,10
1237.03,2237.03,10
7128.36,8128.36,1
7081.60,8081.60,8
5966.82,6966.82,4
2725.32,3725.32,9
4304.97,5304.97,1
1482.14,2482.14,7
63.45,1063.45,6
4391.80,5391.80,9
1149.35,2149.35,9
2786.57,3786.57,2
3539.25,4539.25,5
2724.48,3724.48,4
2708.69,3708.69,2
3599.34,4599.34,2
6241.56,7241.56,2
5014.85,6014.85,3
6177.29,7177.29,3
5899.54,6899.54,6
3568.27,4568.27,10
2117.69,3117.69,4
4473.58,5473.58,3
2670.10,3670.10,10
815.42,1815.42,7
2.02,1002.02,9
5861.32,6861.32,7
1225.82,2225.82,2
3116.41,4116.41,7
5064.44,6064.44,2
688.64,1688.64,4
3434.97,4434.97,9
7807.36,8807.36,4
5886.76,6886.76,5
1944.08,2944.08,7
8750.73,9750.73,3
1527.92,2527.92,4
6201.17,7201.17,8
3048.59,4048.59,9
3467.99,4467.99,5
7054.38,8054.38,4
7838.67,8838.67,7
1398.48,2398.48,2
4981.49,5981.49,3
8789.26,9789.26,5
7797.81,8797.81,1
2477.09,3477.09,6
6109.30,7109.30,1
8192.48,9192.48,3
7810.71,8810.71,6
3486.19,4486.19,4
64.02,1064.02,6
6854.03,7854.03,8
8788.33,9788.33,5
5087.11,6087.11,6
3188.37,4188.37,1
5665.05,6665.05,3
1794.68,2794.68,6
4953.96,5953.96,8
4642.72,5642.72,3
5856.65,6856.65,2
7086.71,8086.71,2
1945.29,2945.29,9
8344.18,9344.18,5
8926.46,9926.46,10
1728.13,2728.13,5
108.32,1108.32,7
6350.25,7350.25,10
6468.38,7468.38,7
1167.52,2167.52,7
802.99,1802.99,4
6777.02,7777.02,3
6137.63,7137.63,8
3397.38,4397.38,9
8627.36,9627.36,4
201.69,1201.69,10
6821.95,7821.95,3
2176.09,3176.09,7
747.25,1747.25,3
5263.72,6263.72,9
1120.40,2120.40,1
5701.71,6701.71,5
2680.35,3680.35,2
3024.43,4024.43,9
7447.86,8447.86,8
2838.23,3838.23,4
5608.20,6608.20,4
2233.86,3233.86,9
1150.90,2150.90,1
7883.33,8883.33,5
231.40,1231.40,7
379.84,1379.84,1
8525.55,9525.55,9
163.23,1163.23,9
2937.37,3937.37,1
1639.10,2639.10,8
8329.13,9329.13,10
6785.55,7785.55,7
4302.93,5302.93,9
6227.13,7227.13,6
8457.00,9457.00,8
4376.08,5376.08,7
2442.43,3442.43,2
5251.09,6251.09,8
4763.38,5763.38,5
7878.33,8878.33,4
4467.85,5467.85,2
5842.06,6842.06,9
1317.89,2317.89,8
8676.07,9676.07,10
1928.96,2928.96,4
895.50,1895.50,3
8652.31,9652.31,6
5686.05,6686.05,3
8926.26,9926.26,6
4235.15,5235.15,1
5133.25,6133.25,5
8298.71,9298.71,5
3058.75,4058.75,7
3970.61,4970.61,6
1536.58,2536.58,2
6366.37,7366.37,5
6203.07,7203.07,5
5513.69,6513.69,10
8159.85,9159.85,6
956.81,1956.81,3
6586.53,7586.53,3
8408.24,9408.24,3
2523.50,3523.50,2
7522.28,8522.28,10
8777.55,9777.55,10
6301.17,7301.17,3
8436.60,9436.60,2
5053.49,6053.49,8
6183.36,7183.36,1
8013.38,9013.38,8
2164.75,3164.75,9
2881.06,3881.06,3
6823.72,7823.72,7
8465.29,9465.29,10
7787.13,8787.13,6
2096.57,3096.57,8
2495.03,3495.03,3
6865.81,7865.81,3
8886.55,9886.55,5
2244.37,3244.37,4
702.61,1702.61,1
3012.22,4012.22,7
3225.42,4225.42,3
2498.18,3498.18,5
1717.45,2717.45,3
3182.83,4182.83,8
7435.21,8435.21,7
2103.11,3103.11,5
7903.05,8903.05,2
1079.85,2079.85,7
3325.42,4325.42,3
6417.38,7417.38,6
7698.75,8698.75,1
7726.82,8726.82,6
8708.46,9708.46,7
7518.45,8518.45,3
7776.96,8776.96,4
3506.91,4506.91,8
1570.11,2570.11,10
4495.79,5495.79,9
1398.96,2398.96,7
2494.73,3494.73,2
8593.50,9593.50,5
6297.44,7297.44,1
6658.34,7658.34,5
467.41,1467.41,10
4992.94,5992.94,2
5247.54,6247.54,3
6453.08,7453.08,2
6048.41,7048.41,10
1027.93,2027.93,9
6136.87,7136.87,8
2792.12,3792.12,2
2141.19,3141.19,5
5566.31,6566.31,4
7494.45,8494.45,8
6592.51,7592.51,5
8435.97,9435.97,8
1437.69,2437.69,7
273.60,1273.60,8
8929.73,9929.73,3
8341.94,9341.94,2
3777.28,4777.28,5
1586.40,2586.40,4
5781.89,6781.89,6
1213.41,2213.41,7
5988.87,6988.87,2
8262.21,9262.21,2
1472.31,2472.31,8
8442.48,9442.48,3
2659.44,3659.44,2
5213.68,6213.68,4
6125.09,7125.09,4
604.45,1604.45,3
2715.84,3715.84,5
2803.02,3803.02,6
4661.28,5661.28,8
4825.23,5825.23,6
6223.08,7223.08,8
7404.81,8404.81,7
2883.72,3883.72,10
5333.52,6333.52,1
4558.00,5558.00,2
3063.64,4063.64,1
1527.23,2527.23,7
6442.05,7442.05,3
1742.20,2742.20,1
2807.89,3807.89,10
335.83,1335.83,9
2132.42,3132.42,8
5651.09,6651.09,9
8676.68,9676.68,1
6114.30,7114.30,3
6892.71,7892.71,4
4717.28,5717.28,7
3577.07,4577.07,1
4679.51,5679.51,10
8356.05,9356.05,5
4875.88,5875.88,3
7554.30,8554.30,8
3896.26,4896.26,2
8725.52,9725.52,2
3536.87,4536.87,2
8128.47,9128.47,3
4757.63,5757.63,5
1545.80,2545.80,6
2668.42,3668.42,5
7836.82,8836.82,9
8293.81,9293.81,3
2426.01,3426.01,1
2908.84,3908.84,1
6690.74,7690.74,4
45.10,1045.10,3
6151.24,7151.24,3
4440.45,5440.45,10
8688.31,9688.31,7
3789.65,4789.65,1
3791.19,4791.19,9
8023.96,9023.96,9
5955.30,6955.30,4
7098.57,8098.57,8
3961.58,4961.58,2
7647.28,8647.28,4
266.32,1266.32,5
3318.27,4318.27,7
5087.10,6087.10,3
2149.38,3149.38,1
2230.27,3230.27,2
3521.18,4521.18,10
2107.93,3107.93,9
6572.43,7572.43,3
2025.83,3025.83,2
3382.05,4382.05,3
2556.20,3556.20,8
1929.16,2929.16,3
4318.96,5318.96,7
6441.28,7441.28,6
1775.85,2775.85,6
3274.54,4274.54,6
8569.25,9569.25,3
2713.32,3713.32,6
478.94,1478.94,9
1091.66,2091.66,8
880.52,1880.52,5
3543.94,4543.94,4
3014.48,4014.48,2
8861.68,9861.68,10
8525.03,9525.03,1
1263.95,2263.95,10
5100.32,6100.32,7
6530.02,7530.02,6
1284.64,2284.64,9
4828.05,5828.05,10
8244.63,9244.63,6
2321.62,3321.62,6
2426.27,3426.27,7
5859.79,6859.79,3
6307.32,7307.32,6
8832.61,9832.61,10
8946.36,9946.36,9
1489.18,2489.18,4
5252.62,6252.62,9
543.88,1543.88,8
7269.32,8269.32,7
6006.47,7006.47,8
7987.13,8987.13,9
7294.35,8294.35,10
1818.93,2818.93,10
3649.71,4649.71,2
2610.00,3610.00,9
8920.42,9920.42,9
2358.42,3358.42,5
8076.60,9076.60,9
3508.85,4508.85,8
2237.44,3237.44,3
3134.35,4134.35,6
6072.92,7072.92,6
5581.43,6581.43,2
8006.54,9006.54,10
3188.62,4188.62,3
6444.92,7444.92,3
