value1,value2,riskMin
4331.44,5331.44,4
7019.24,8019.24,6
6791.29,7791.29,8
6701.16,7701.16,9
1572.83,2572.83,1
8360.70,9360.70,9
2416.67,3416.67,4
2414.53,3414.53,8
1919.18,2919.18,7
6664.81,7664.81,6
7777.77,8777.77,3
4528.70,5528.70,3
7149.36,8149.36,7
8208.62,9208.62,7
4189.70,5189.70,1
4438.08,5438.08,6
1663.00,2663.00,1
5824.35,6824.35,2
8637.24,9637.24,9
2372.61,3372.61,6
45.08,1045.08,3
6026.46,7026.46,6
338.74,1338.74,10
4495.83,5495.83,9
537.12,1537.12,1
1360.96,2360.96,4
4325.19,5325.19,7
5561.07,6561.07,6
178.85,1178.85,7
3613.79,4613.79,8
8706.15,9706.15,8
3261.52,4261.52,2
7797.72,8797.72,3
8773.68,9773.68,7
217.13,1217.13,8
5075.90,6075.90,9
7823.56,8823.56,9
649.45,1649.45,4
7240.54,8240.54,5
1731.45,2731.45,10
4353.67,5353.67,4
4339.81,5339.81,8
5926.71,6926.71,10
1545.65,2545.65,3
861.80,1861.80,8
4190.28,5190.28,10
4207.49,5207.49,3
954.08,1954.08,4
2165.40,3165.40,9
6838.26,7838.26,5
1272.79,2272.79,10
2743.33,3743.33,7
1577.96,2577.96,4
4632.10,5632.10,3
4584.15,5584.15,8
5564.85,6564.85,8
3779.67,4779.67,1
3349.05,4349.05,8
6328.08,7328.08,7
1561.37,2561.37,9
6647.99,7647.99,8
8261.20,9261.20,1
4697.80,5697.80,3
2665.97,3665.97,6
5769.37,6769.37,6
3288.86,4288.86,4
6853.54,7853.54,3
5781.40,6781.40,7
6383.37,7383.37,3
111.50,1111.50,1
399.15,1399.15,8
7482.26,8482.26,2
2227.16,3227.16,9
7601.36,8601.36,9
7763.86,8763.86,4
8644.71,9644.71,9
8900.07,9900.07,3
6023.33,7023.33,2
6762.32,7762.32,10
959.86,1959.86,2
8560.51,9560.51,1
4873.86,5873.86,3
2578.81,3578.81,6
8261.71,9261.71,1
2716.56,3716.56,3
5573.87,6573.87,2
7471.39,8471.39,10
3053.26,4053.26,9
653.15,1653.15,10
2097.69,3097.69,7
1093.64,2093.64,6
3274.34,4274.34,10
2336.37,3336.37,3
917.97,1917.97,7
2691.93,3691.93,10
8869.36,9869.36,9
6993.71,7993.71,3
5830.09,6830.09,7
1748.58,2748.58,8
4905.49,5905.49,1
5641.35,6641.35,6
539.39,1539.39,2
5331.85,6331.85,1
7103.72,8103.72,7
6627.82,7627.82,4
5648.98,6648.98,5
393.67,1393.67,1
7592.71,8592.71,1
1411.12,2411.12,7
2468.66,3468.66,1
171.34,1171.34,4
1314.38,2314.38,8
5762.91,6762.91,7
7019.72,8019.72,4
1329.23,2329.23,1
1810.77,2810.77,7
1991.99,2991.99,10
7672.89,8672.89,8
6385.50,7385.50,8
7532.93,8532.93,9
8547.91,9547.91,4
6014.00,7014.00,9
7656.18,8656.18,4
7438.72,8438.72,2
7065.59,8065.59,1
3066.13,4066.13,3
3496.05,4496.05,6
1510.34,2510.34,4
1960.71,2960.71,2
6736.21,7736.21,4
8091.95,9091.95,5
6121.60,7121.60,8
612.92,1612.92,3
3925.79,4925.79,1
6769.90,7769.90,5
5536.46,6536.46,3
1866.55,2866.55,5
6821.53,7821.53,4
1498.84,2498.84,4
6515.70,7515.70,1
4533.64,5533.64,4
7431.20,8431.20,6
3532.60,4532.60,2
2257.73,3257.73,10
8158.71,9158.71,5
972.15,1972.15,10
431.25,1431.25,7
88.32,1088.32,5
2963.63,3963.63,10
564.94,1564.94,4
783.48,1783.48,9
4246.58,5246.58,3
3460.66,4460.66,5
194.75,1194.75,2
1036.49,2036.49,8
3268.91,4268.91,4
3135.47,4135.47,1
5735.78,6735.78,2
7887.29,8887.29,9
8248.80,9248.80,9
2154.68,3154.68,2
6192.12,7192.12,1
8640.71,9640.71,1
6218.38,7218.38,8
647.10,1647.10,5
4193.57,5193.57,7
5973.28,6973.28,4
8051.99,9051.99,7
1506.91,2506.91,2
5245.71,6245.71,6
6317.84,7317.84,1
7296.79,8296.79,10
5243.00,6243.00,7
8612.77,9612.77,5
997.98,1997.98,1
1778.21,2778.21,9
8382.61,9382.61,8
2903.41,3903.41,6
3673.43,4673.43,6
1466.63,2466.63,1
670.56,1670.56,4
5120.04,6120.04,4
3222.04,4222.04,3
7108.49,8108.49,2
6487.38,7487.38,6
8858.10,9858.10,10
5979.05,6979.05,5
7370.26,8370.26,3
850.58,1850.58,10
3535.00,4535.00,9
5113.86,6113.86,7
5494.19,6494.19,5
5231.76,6231.76,1
6567.69,7567.69,7
6664.57,7664.57,9
7664.52,8664.52,9
497.00,1497.00,1
6679.78,7679.78,1
4424.46,5424.46,6
4802.35,5802.35,10
2196.00,3196.00,9
7426.00,8426.00,3
2016.94,3016.94,3
3384.08,4384.08,6
5434.50,6434.50,2
293.97,1293.97,9
1378.16,2378.16,6
4077.02,5077.02,6
2770.80,3770.80,4
6646.43,7646.43,7
5743.17,6743.17,8
3637.33,4637.33,1
8196.20,9196.20,7
3365.81,4365.81,5
3592.46,4592.46,6
4178.09,5178.09,4
2866.94,3866.94,6
8466.76,9466.76,7
3833.87,4833.87,5
814.70,1814.70,9
8035.10,9035.10,3
2558.63,3558.63,1
3478.46,4478.46,10
1981.58,2981.58,4
7623.13,8623.13,1
2823.21,3823.21,10
6910.72,7910.72,1
8708.66,9708.66,2
7253.66,8253.66,3
6873.52,7873.52,3
1479.31,2479.31,1
6592.42,7592.42,4
1795.92,2795.92,3
6275.99,7275.99,1
8956.81,9956.81,1
3508.75,4508.75,9
4744.83,5744.83,10
5744.87,6744.87,10
2579.60,3579.60,9
1630.59,2630.59,6
7989.53,8989.53,7
695.83,1695.83,9
8013.81,9013.81,4
5541.42,6541.42,8
1846.28,2846.28,6
5414.86,6414.86,2
8062.46,9062.46,4
6106.03,7106.03,9
4075.60,5075.60,1
2042.49,3042.49,1
8082.84,9082.84,5
6876.32,7876.32,5
7036.00,8036.00,5
6675.97,7675.97,1
8503.86,9503.86,10
3695.33,4695.33,10
6064.07,7064.07,2
2481.10,3481.10,5
2088.14,3088.14,6
2514.51,3514.51,2
1643.11,2643.11,8
4907.76,5907.76,9
1474.93,2474.93,10
1374.90,2374.90,10
5316.19,6316.19,2
6091.18,7091.18,8
353.56,1353.56,9
4813.35,5813.35,7
6611.87,7611.87,7
3764.68,4764.68,9
373.53,1373.53,8
7350.59,8350.59,9
1339.58,2339.58,5
3525.44,4525.44,1
1601.28,2601.28,3
7084.44,8084.44,1
5440.05,6440.05,5
5896.00,6896.00,4
4225.07,5225.07,2
4053.00,5053.00,4
5472.22,6472.22,2
7172.07,8172.07,2
7010.56,8010.56,6
7927.30,8927.30,5
6714.43,7714.43,6
4697.33,5697.33,5
7180.35,8180.35,7
8640.41,9640.41,3
1548.69,2548.69,4
7664.10,8664.10,10
5371.52,6371.52,5
7831.09,8831.09,9
186.77,1186.77,1
6305.03,7305.03,4
7794.57,8794.57,3
6967.90,7967.90,2
5146.82,6146.82,4
3963.06,4963.06,4
1834.46,2834.46,9
890.25,1890.25,7
7072.78,8072.78,3
6850.30,7850.30,7
997.01,1997.01,3
6341.59,7341.59,5
5236.42,6236.42,1
4722.12,5722.12,5
3190.17,4190.17,9
2136.83,3136.83,8
3214.80,4214.80,7
5389.40,6389.40,5
954.56,1954.56,9
3581.17,4581.17,4
5994.28,6994.28,10
7204.69,8204.69,2
3019.77,4019.77,9
2993.86,3993.86,1
2925.44,3925.44,7
7919.59,8919.59,3
7795.32,8795.32,7
8961.39,9961.39,7
1210.62,2210.62,7
8699.86,9699.86,10
7424.62,8424.62,8
698.19,1698.19,3
6725.06,7725.06,6
4476.99,5476.99,2
8389.59,9389.59,8
8495.23,9495.23,5
3092.26,4092.26,10
4134.73,5134.73,2
6388.01,7388.01,9
2230.14,3230.14,6
6800.32,7800.32,1
7493.73,8493.73,5
6086.01,7086.01,9
2756.40,3756.40,8
5366.18,6366.18,5
5436.12,6436.12,9
4129.48,5129.48,9
5319.39,6319.39,2
843.66,1843.66,1
2365.69,3365.69,1
3469.43,4469.43,6
4018.30,5018.30,1
4404.65,5404.65,3
5140.64,6140.64,10
91.27,1091.27,5
3472.45,4472.45,10
4985.95,5985.95,3
7550.58,8550.58,2
4844.90,5844.90,3
4909.09,5909.09,4
4629.27,5629.27,4
2791.93,3791.93,7
6443.25,7443.25,6
3686.87,4686.87,9
1804.39,2804.39,4
3477.98,4477.98,7
2258.43,3258.43,10
1049.34,2049.34,2
6706.06,7706.06,5
6797.82,7797.82,6
6208.72,7208.72,1
1580.84,2580.84,2
5877.47,6877.47,5
4108.51,5108.51,6
1440.50,2440.50,6
4248.98,5248.98,10
4017.44,5017.44,8
647.72,1647.72,9
8297.75,9297.75,1
73.97,1073.97,9
5066.64,6066.64,6
5128.83,6128.83,1
102.36,1102.36,1
8794.49,9794.49,5
3589.23,4589.23,2
4711.58,5711.58,4
6888.36,7888.36,2
7506.03,8506.03,7
6631.06,7631.06,9
512.39,1512.39,8
8527.52,9527.52,7
8154.88,9154.88,3
6062.05,7062.05,3
6257.16,7257.16,4
7717.71,8717.71,6
4175.24,5175.24,5
1427.29,2427.29,3
4512.41,5512.41,2
8382.58,9382.58,3
7076.91,8076.91,6
4426.33,5426.33,3
2830.92,3830.92,9
1936.29,2936.29,1
5716.15,6716.15,8
3810.36,4810.36,6
3084.90,4084.90,9
8121.59,9121.59,4
2525.15,3525.15,5
6088.73,7088.73,7
6750.34,7750.34,10
1237.85,2237.85,4
1519.24,2519.24,1
7435.04,8435.04,7
5263.08,6263.08,1
1277.25,2277.25,6
8251.61,9251.61,3
405.24,1405.24,10
4152.00,5152.00,5
6005.89,7005.89,10
2520.56,3520.56,4
4958.55,5958.55,4
7123.59,8123.59,8
8319.59,9319.59,9
2952.62,3952.62,3
8102.28,9102.28,8
1829.49,2829.49,10
6214.80,7214.80,1
3159.34,4159.34,6
666.01,1666.01,3
5696.11,6696.11,1
7619.66,8619.66,7
987.09,1987.09,2
5012.01,6012.01,9
5979.29,6979.29,5
2789.37,3789.37,9
3114.90,4114.90,8
279.47,1279.47,10
1474.13,2474.13,9
2380.73,3380.73,10
8490.81,9490.81,10
5271.87,6271.87,4
3950.06,4950.06,4
8061.21,9061.21,9
4591.64,5591.64,5
3669.03,4669.03,7
7083.69,8083.69,9
193.27,1193.27,7
2425.38,3425.38,4
1580.41,2580.41,9
7162.31,8162.31,3
1863.73,2863.73,10
421.62,1421.62,1
8861.74,9861.74,3
4160.37,5160.37,8
1133.16,2133.16,2
4648.31,5648.31,8
6262.87,7262.87,9
5530.18,6530.18,1
1679.36,2679.36,6
1099.14,2099.14,8
4639.22,5639.22,7
1571.52,2571.52,3
2053.49,3053.49,2
6482.39,7482.39,2
1779.89,2779.89,1
976.10,1976.10,1
4093.87,5093.87,1
7050.17,8050.17,2
1129.06,2129.06,10
8801.44,9801.44,7
5920.86,6920.86,6
2497.91,3497.91,5
1911.08,2911.08,7
4981.52,5981.52,4
1621.66,2621.66,1
1971.55,2971.55,5
8128.59,9128.59,9
591.65,1591.65,3
3715.94,4715.94,1
5300.08,6300.08,2
7162.85,8162.85,1
1563.16,2563.16,1
7744.83,8744.83,7
1951.18,2951.18,1
5450.61,6450.61,8
2796.58,3796.58,7
7555.70,8555.70,7
4037.32,5037.32,8
2985.86,3985.86,4
5604.39,6604.39,1
5755.33,6755.33,7
6299.79,7299.79,3
7352.07,8352.07,8
4876.86,5876.86,10
7301.13,8301.13,1
2112.28,3112.28,4
1142.42,2142.42,2
1105.01,2105.01,3
705.77,1705.77,7
7588.64,8588.64,1
7094.96,8094.96,1
4508.06,5508.06,4
8989.66,9989.66,4
2188.05,3188.05,7
3037.84,4037.84,7
2640.23,3640.23,6
7458.70,8458.70,8
4294.52,5294.52,2
4897.71,5897.71,5
8432.22,9432.22,7
2975.25,3975.25,3
8035.94,9035.94,2
2021.81,3021.81,10
141.25,1141.25,1
3477.84,4477.84,2
2704.55,3704.55,4
5961.16,6961.16,10
5922.63,6922.63,9
8671.77,9671.77,5
69.34,1069.34,3
1577.65,2577.65,6
3024.24,4024.24,10
626.33,1626.33,8
7327.90,8327.90,4
3899.56,4899.56,8
5069.14,6069.14,9
277.08,1277.08,9
8549.35,9549.35,8
2946.32,3946.32,4
3704.13,4704.13,5
4828.47,5828.47,7
8000.08,9000.08,5
7770.59,8770.59,9
6522.12,7522.12,7
804.86,1804.86,10
433.71,1433.71,1
81.54,1081.54,6
7631.33,8631.33,6
5010.43,6010.43,3
4147.71,5147.71,9
1981.88,2981.88,3
4357.48,5357.48,4
5170.78,6170.78,6
4669.21,5669.21,5
4899.12,5899.12,2
4186.54,5186.54,1
3264.20,4264.20,10
307.49,1307.49,4
4653.11,5653.11,6
2343.39,3343.39,7
5966.84,6966.84,10
8400.95,9400.95,1
2570.08,3570.08,1
5058.21,6058.21,8
6675.81,7675.81,2
3963.13,4963.13,9
4533.17,5533.17,10
3101.14,4101.14,8
6914.39,7914.39,7
2088.21,3088.21,5
111.91,1111.91,8
1111.48,2111.48,9
724.67,1724.67,1
6077.09,7077.09,1
3311.26,4311.26,5
3458.44,4458.44,5
3811.43,4811.43,3
2877.19,3877.19,7
755.99,1755.99,6
1234.68,2234.68,8
7595.86,8595.86,5
5351.46,6351.46,1
4118.82,5118.82,1
4692.67,5692.67,8
5083.92,6083.92,2
3784.82,4784.82,3
8511.47,9511.47,6
2220.87,3220.87,1
4149.81,5149.81,7
7253.41,8253.41,2
8195.85,9195.85,4
2354.87,3354.87,6
1813.09,2813.09,5
5295.87,6295.87,6
7007.26,8007.26,7
3406.99,4406.99,7
2666.67,3666.67,8
2184.80,3184.80,5
1090.71,2090.71,3
952.23,1952.23,6
1342.87,2342.87,1
867.03,1867.03,3
2073.32,3073.32,9
6551.77,7551.77,6
2822.81,3822.81,5
5864.83,6864.83,4
4376.81,5376.81,2
6947.25,7947.25,2
8271.03,9271.03,5
7567.17,8567.17,6
2621.56,3621.56,1
5286.40,6286.40,1
1666.90,2666.90,10
5026.09,6026.09,1
7702.56,8702.56,4
4306.54,5306.54,9
8797.04,9797.04,7
3661.77,4661.77,2
4203.46,5203.46,2
8417.93,9417.93,3
8641.17,9641.17,10
1900.82,2900.82,9
5042.68,6042.68,2
2199.96,3199.96,5
4037.25,5037.25,9
372.84,1372.84,7
4158.16,5158.16,6
4405.70,5405.70,5
8940.51,9940.51,5
4693.70,5693.70,5
7289.54,8289.54,8
4413.15,5413.15,2
8024.34,9024.34,5
4311.70,5311.70,5
5519.39,6519.39,5
464.61,1464.61,1
5717.99,6717.99,4
1301.10,2301.10,2
5812.44,6812.44,5
3591.79,4591.79,5
683.25,1683.25,2
3192.90,4192.90,6
2823.26,3823.26,7
3976.85,4976.85,9
1829.81,2829.81,9
4943.71,5943.71,4
4320.72,5320.72,8
4585.57,5585.57,4
6119.74,7119.74,9
7391.11,8391.11,9
5651.41,6651.41,6
1214.72,2214.72,5
8966.14,9966.14,5
2130.88,3130.88,9
5293.30,6293.30,7
7902.95,8902.95,2
5070.47,6070.47,8
8701.17,9701.17,7
2155.05,3155.05,4
7792.57,8792.57,3
5136.27,6136.27,8
1469.13,2469.13,1
6383.01,7383.01,2
7624.69,8624.69,9
6344.84,7344.84,3
6302.67,7302.67,9
6935.39,7935.39,2
8774.16,9774.16,6
1567.43,2567.43,4
8266.41,9266.41,7
1567.90,2567.90,5
54.81,1054.81,6
539.09,1539.09,5
8416.12,9416.12,9
3504.46,4504.46,6
964.94,1964.94,9
1136.14,2136.14,1
2665.35,3665.35,5
6405.14,7405.14,6
2912.03,3912.03,3
4222.15,5222.15,6
1466.64,2466.64,1
4117.98,5117.98,8
614.37,1614.37,7
479.17,1479.17,9
5165.10,6165.10,6
2544.68,3544.68,7
5982.98,6982.98,7
3180.24,4180.24,1
7743.97,8743.97,6
7057.66,8057.66,6
1543.95,2543.95,4
1928.55,2928.55,1
860.96,1860.96,9
8680.26,9680.26,8
8870.21,9870.21,8
2163.92,3163.92,2
5564.45,6564.45,6
7445.53,8445.53,1
2600.12,3600.12,1
6380.54,7380.54,9
5544.33,6544.33,3
354.91,1354.91,4
3774.02,4774.02,10
1906.31,2906.31,10
3800.58,4800.58,9
8396.53,9396.53,7
308.91,1308.91,1
1143.26,2143.26,5
2963.14,3963.14,1
495.79,1495.79,7
2146.09,3146.09,7
975.17,1975.17,3
1348.19,2348.19,2
3757.58,4757.58,1
680.35,1680.35,3
1711.04,2711.04,9
5043.27,6043.27,10
6230.05,7230.05,3
2546.46,3546.46,4
7284.29,8284.29,9
648.99,1648.99,2
8843.11,9843.11,8
4275.82,5275.82,2
1285.37,2285.37,6
6716.95,7716.95,7
7429.15,8429.15,6
8122.17,9122.17,4
821.01,1821.01,9
8777.79,9777.79,5
5456.26,6456.26,1
1910.21,2910.21,7
703.40,1703.40,8
5191.90,6191.90,7
1542.90,2542.90,5
6806.41,7806.41,3
4346.93,5346.93,6
3839.22,4839.22,8
6084.12,7084.12,6
5713.49,6713.49,9
244.46,1244.46,5
27.65,1027.65,5
3617.86,4617.86,4
8611.65,9611.65,6
1497.87,2497.87,10
6497.66,7497.66,9
6472.49,7472.49,1
4722.14,5722.14,9
4563.22,5563.22,7
2261.41,3261.41,2
4946.33,5946.33,10
258.34,1258.34,7
2846.60,3846.60,7
1387.14,2387.14,9
5821.70,6821.70,8
6711.59,7711.59,4
2745.44,3745.44,10
45.23,1045.23,4
8562.67,9562.67,5
8842.51,9842.51,8
3098.70,4098.70,5
3914.44,4914.44,4
8600.26,9600.26,4
613.98,1613.98,7
5197.86,6197.86,2
4820.25,5820.25,3
7793.00,8793.00,8
4301.49,5301.49,10
2666.68,3666.68,7
3579.03,4579.03,10
7446.37,8446.37,1
6593.43,7593.43,3
7768.45,8768.45,3
6960.49,7960.49,8
2272.31,3272.31,8
5086.29,6086.29,1
1411.78,2411.78,9
4387.60,5387.60,7
4819.86,5819.86,3
5672.22,6672.22,7
3146.66,4146.66,4
1070.02,2070.02,5
269.75,1269.75,6
7692.29,8692.29,1
355.34,1355.34,3
238.68,1238.68,5
8978.41,9978.41,10
5716.44,6716.44,6
6215.09,7215.09,3
1711.83,2711.83,9
3808.46,4808.46,4
1536.89,2536.89,5
1643.16,2643.16,6
7294.64,8294.64,6
6481.38,7481.38,3
5598.07,6598.07,9
7615.13,8615.13,7
6285.40,7285.40,1
6930.32,7930.32,5
7103.42,8103.42,3
2996.52,3996.52,1
2343.56,3343.56,10
6773.72,7773.72,6
453.53,1453.53,2
7348.53,8348.53,8
2051.91,3051.91,4
3539.50,4539.50,2
2294.91,3294.91,2
4302.38,5302.38,7
982.54,1982.54,4
5469.42,6469.42,10
6154.61,7154.61,7
6765.18,7765.18,1
7932.40,8932.40,5
7559.78,8559.78,8
4559.79,5559.79,5
8882.96,9882.96,9
4127.03,5127.03,6
3740.19,4740.19,10
397.95,1397.95,7
6784.56,7784.56,1
4673.49,5673.49,10
8661.69,9661.69,2
5562.96,6562.96,2
341.54,1341.54,4
8867.25,9867.25,7
7720.18,8720.18,10
5202.85,6202.85,9
6663.94,7663.94,2
6289.11,7289.11,9
8554.53,9554.53,8
7982.07,8982.07,9
6706.19,7706.19,10
1053.05,2053.05,3
6060.73,7060.73,1
2084.99,3084.99,6
61.20,1061.20,8
3343.66,4343.66,9
4796.28,5796.28,10
2407.47,3407.47,10
5887.42,6887.42,2
1192.91,2192.91,8
6711.99,7711.99,7
1744.64,2744.64,10
5543.38,6543.38,9
8643.15,9643.15,2
1251.30,2251.30,9
2318.14,3318.14,4
2228.21,3228.21,4
3300.30,4300.30,5
8669.07,9669.07,1
8773.19,9773.19,1
4063.97,5063.97,8
5245.56,6245.56,5
7721.25,8721.25,6
2692.41,3692.41,5
7156.43,8156.43,7
212.51,1212.51,9
1800.38,2800.38,8
6640.51,7640.51,5
6273.16,7273.16,6
8390.05,9390.05,1
4888.71,5888.71,5
4992.98,5992.98,4
2649.80,3649.80,2
4642.29,5642.29,6
7974.43,8974.43,9
8078.21,9078.21,2
5834.35,6834.35,1
5977.01,6977.01,8
3546.22,4546.22,9
5040.46,6040.46,4
3392.48,4392.48,9
6801.69,7801.69,6
6518.80,7518.80,9
3920.26,4920.26,3
1199.02,2199.02,4
606.84,1606.84,3
7135.15,8135.15,2
6657.39,7657.39,1
8140.24,9140.24,6
3860.37,4860.37,4
1581.02,2581.02,7
1502.24,2502.24,3
3538.71,4538.71,1
2905.07,3905.07,1
889.13,1889.13,1
926.99,1926.99,9
4917.30,5917.30,3
8767.47,9767.47,3
3216.04,4216.04,3
2854.49,3854.49,2
749.03,1749.03,8
6924.95,7924.95,3
4366.43,5366.43,5
5466.20,6466.20,1
8243.38,9243.38,2
7076.06,8076.06,7
8998.67,9998.67,8
2151.97,3151.97,7
624.96,1624.96,1
2825.87,3825.87,5
6863.24,7863.24,2
6262.43,7262.43,7
7633.37,8633.37,2
363.60,1363.60,7
651.54,1651.54,8
8204.71,9204.71,8
8460.07,9460.07,1
3776.79,4776.79,3
4126.85,5126.85,6
3366.12,4366.12,9
1124.72,2124.72,5
4639.75,5639.75,2
5590.56,6590.56,10
188.04,1188.04,7
5444.45,6444.45,7
128.94,1128.94,8
1933.18,2933.18,9
8068.44,9068.44,6
3569.01,4569.01,7
7774.12,8774.12,4
2419.52,3419.52,2
8320.38,9320.38,8
326.89,1326.89,3
1340.05,2340.05,2
7457.25,8457.25,10
6124.08,7124.08,5
1874.58,2874.58,7
8462.25,9462.25,10
6254.12,7254.12,6
5799.02,6799.02,7
866.31,1866.31,7
2915.10,3915.10,2
8948.42,9948.42,9
4103.34,5103.34,8
8305.71,9305.71,7
577.10,1577.10,9
2323.23,3323.23,5
2000.55,3000.55,10
4626.10,5626.10,3
754.09,1754.09,4
23.69,1023.69,8
8076.17,9076.17,10
8331.99,9331.99,5
3926.01,4926.01,8
6581.26,7581.26,4
2742.74,3742.74,7
3661.63,4661.63,5
6767.39,7767.39,4
2913.06,3913.06,1
542.32,1542.32,7
7377.39,8377.39,10
3450.06,4450.06,1
8070.23,9070.23,8
6288.20,7288.20,6
2617.40,3617.40,9
432.59,1432.59,10
1230.31,2230.31,7
7827.93,8827.93,7
3144.31,4144.31,5
5762.69,6762.69,10
4494.07,5494.07,5
7748.13,8748.13,8
2684.80,3684.80,4
7123.97,8123.97,5
4300.16,5300.16,3
6067.82,7067.82,10
4981.47,5981.47,5
4628.89,5628.89,3
6909.87,7909.87,8
7615.22,8615.22,7
2774.40,3774.40,6
8546.66,9546.66,10
6749.99,7749.99,3
4386.27,5386.27,9
1027.27,2027.27,10
4533.88,5533.88,4
3601.89,4601.89,1
1320.37,2320.37,5
8129.45,9129.45,5
8452.47,9452.47,2
7969.56,8969.56,6
8975.69,9975.69,8
591.74,1591.74,8
6881.98,7881.98,2
5084.15,6084.15,1
966.06,1966.06,4
4447.39,5447.39,8
3002.59,4002.59,9
4156.36,5156.36,7
6453.60,7453.60,10
8440.45,9440.45,5
6601.55,7601.55,5
776.08,1776.08,7
1742.44,2742.44,8
5386.18,6386.18,1
8674.79,9674.79,9
4997.56,5997.56,2
7152.37,8152.37,8
312.53,1312.53,8
2011.21,3011.21,9
5212.84,6212.84,3
2977.86,3977.86,3
1110.45,2110.45,5
7488.59,8488.59,4
590.80,1590.80,7
8864.58,9864.58,1
8142.84,9142.84,6
3725.07,4725.07,1
7688.42,8688.42,9
7315.97,8315.97,5
5279.51,6279.51,2
2541.74,3541.74,5
5977.12,6977.12,2
1028.80,2028.80,8
1064.48,2064.48,3
3141.68,4141.68,7
3984.17,4984.17,3
8145.27,9145.27,9
4595.11,5595.11,9
4414.62,5414.62,10
3648.01,4648.01,5
395.99,1395.99,8
2343.55,3343.55,8
7671.46,8671.46,8
5309.31,6309.31,7
2134.35,3134.35,1
6711.44,7711.44,2
4906.65,5906.65,3
3597.18,4597.18,8
5866.42,6866.42,3
4941.32,5941.32,6
1311.66,2311.66,6
4772.10,5772.10,9
3547.64,4547.64,4
1963.07,2963.07,1
1819.55,2819.55,2
6913.74,7913.74,7
6430.13,7430.13,5
6412.30,7412.30,1
8475.62,9475.62,10
2611.82,3611.82,9
6931.14,7931.14,3
4988.84,5988.84,1
7097.15,8097.15,1
3559.70,4559.70,7
6980.62,7980.62,7
6327.78,7327.78,3
3124.77,4124.77,8
6051.17,7051.17,5
6766.83,7766.83,3
1920.15,2920.15,7
6569.90,7569.90,7
6838.25,7838.25,4
1202.38,2202.38,3
4364.66,5364.66,3
5237.23,6237.23,10
3977.73,4977.73,9
5796.67,6796.67,7
1362.13,2362.13,10
6834.40,7834.40,7
3142.97,4142.97,2
8757.36,9757.36,6
4618.43,5618.43,7
2475.79,3475.79,9
730.21,1730.21,8
3913.43,4913.43,9
5924.01,6924.01,3
424.37,1424.37,10
7879.18,8879.18,8
3613.14,4613.14,1
5586.86,6586.86,8
8591.05,9591.05,3
7051.59,8051.59,1
4805.89,5805.89,9
7552.54,8552.54,2
2399.00,3399.00,8
5969.87,6969.87,4
6568.23,7568.23,9
7627.17,8627.17,4
2612.10,3612.10,5
5775.86,6775.86,9
8929.36,9929.36,4
2387.78,3387.78,9
8788.39,9788.39,4
2097.27,3097.27,6
6834.83,7834.83,2
2515.03,3515.03,4
6237.33,7237.33,1
2039.02,3039.02,5
3850.30,4850.30,2
5295.28,6295.28,8
5992.69,6992.69,6
1789.55,2789.55,9
939.43,1939.43,4
2027.34,3027.34,5
42.27,1042.27,6
8747.05,9747.05,7
8584.96,9584.96,8
3632.11,4632.11,9
3232.82,4232.82,9
1638.70,2638.70,9
6194.31,7194.31,4
233.63,1233.63,8
2169.06,3169.06,2
8695.11,9695.11,5
7217.07,8217.07,9
3175.98,4175.98,4
7495.17,8495.17,9
4331.24,5331.24,7
4580.26,5580.26,5
4412.28,5412.28,3
6053.70,7053.70,10
8111.50,9111.50,2
838.37,1838.37,2
3487.87,4487.87,10
2101.19,3101.19,9
6787.54,7787.54,4
5061.27,6061.27,5
3208.03,4208.03,3
8482.85,9482.85,8
499.32,1499.32,9
2708.26,3708.26,8
2287.80,3287.80,6
2065.23,3065.23,8
8538.74,9538.74,7
4126.49,5126.49,6
2816.09,3816.09,1
3850.78,4850.78,8
2465.40,3465.40,1
3475.28,4475.28,4
5701.96,6701.96,1
6779.51,7779.51,9
1521.85,2521.85,5
6722.93,7722.93,2
8615.99,9615.99,10
5909.95,6909.95,10
8762.72,9762.72,7
3343.05,4343.05,7
8486.42,9486.42,2
8285.38,9285.38,2
744.13,1744.13,3
2704.09,3704.09,1
5784.56,6784.56,8
2575.55,3575.55,4
2027.28,3027.28,9
2196.99,3196.99,5
5548.37,6548.37,8
7453.00,8453.00,2
7757.22,8757.22,5
2475.69,3475.69,10
3992.94,4992.94,2
8454.35,9454.35,9
8663.76,9663.76,3
4936.10,5936.10,7
6270.44,7270.44,7
5799.19,6799.19,5
4589.39,5589.39,2
1668.80,2668.80,2
4336.02,5336.02,8
722.46,1722.46,7
3027.23,4027.23,8
7574.71,8574.71,5
7297.14,8297.14,9
6423.92,7423.92,1
6711.11,7711.11,4
4414.00,5414.00,2
5155.90,6155.90,3
774.62,1774.62,9
1458.68,2458.68,9
3094.85,4094.85,3
564.29,1564.29,2
2640.69,3640.69,4
3754.51,4754.51,9
7127.04,8127.04,5
5402.00,6402.00,3
6708.86,7708.86,9
2862.55,3862.55,9
5538.12,6538.12,9
443.23,1443.23,8
314.71,1314.71,9
6071.79,7071.79,3
2647.14,3647.14,6
1620.86,2620.86,4
5196.11,6196.11,1
7362.68,8362.68,4
8428.81,9428.81,3
931.27,1931.27,10
3704.77,4704.77,6
7800.51,8800.51,6
5093.58,6093.58,3
587.55,1587.55,2
5613.15,6613.15,3
