value1,value2,riskMin
3216.27,4216.27,7
4621.62,5621.62,4
8292.91,9292.91,8
4514.86,5514.86,3
4121.69,5121.69,4
5403.66,6403.66,5
6001.26,7001.26,2
8425.67,9425.67,2
6873.62,7873.62,7
3874.82,4874.82,8
5129.08,6129.08,3
6612.66,7612.66,9
1191.79,2191.79,4
8573.26,9573.26,4
2981.74,3981.74,1
7536.32,8536.32,6
8787.96,9787.96,6
5312.21,6312.21,4
3944.95,4944.95,8
8807.06,9807.06,10
6531.82,7531.82,7
6002.65,7002.65,4
5513.62,6513.62,8
7100.91,8100.91,6
8726.68,9726.68,6
3874.51,4874.51,1
2359.48,3359.48,7
5708.01,6708.01,10
5274.00,6274.00,5
8381.18,9381.18,8
6364.90,7364.90,2
4065.25,5065.25,4
8572.78,9572.78,10
5898.55,6898.55,5
1338.17,2338.17,2
1507.73,2507.73,4
679.97,1679.97,6
5497.12,6497.12,6
1999.15,2999.15,1
3838.12,4838.12,1
7711.45,8711.45,8
3740.85,4740.85,3
6656.22,7656.22,8
3.70,1003.70,1
2586.53,3586.53,10
2734.90,3734.90,6
516.37,1516.37,4
1578.46,2578.46,10
6891.03,7891.03,1
766.13,1766.13,9
7621.75,8621.75,8
8061.45,9061.45,4
8970.03,9970.03,8
2534.85,3534.85,10
7187.72,8187.72,7
3458.08,4458.08,10
5959.30,6959.30,6
4517.23,5517.23,10
5439.07,6439.07,9
1739.07,2739.07,5
6657.70,7657.70,8
6698.86,7698.86,9
572.04,1572.04,4
1653.59,2653.59,10
5248.29,6248.29,1
6227.63,7227.63,8
1987.23,2987.23,8
1882.61,2882.61,6
5446.21,6446.21,10
1316.80,2316.80,6
3581.77,4581.77,9
3580.06,4580.06,9
1721.61,2721.61,4
7526.28,8526.28,10
8403.61,9403.61,3
8181.65,9181.65,4
6587.30,7587.30,1
6824.33,7824.33,3
3964.44,4964.44,10
731.64,1731.64,10
8307.91,9307.91,7
5216.78,6216.78,2
6694.97,7694.97,3
5449.33,6449.33,10
5769.90,6769.90,3
1281.21,2281.21,10
1483.62,2483.62,4
440.26,1440.26,8
2122.19,3122.19,3
6388.64,7388.64,7
8650.64,9650.64,3
8258.81,9258.81,2
3365.38,4365.38,8
7382.68,8382.68,5
618.84,1618.84,4
7904.17,8904.17,4
524.04,1524.04,2
6838.34,7838.34,4
4602.38,5602.38,10
5030.32,6030.32,4
8809.16,9809.16,8
982.64,1982.64,4
1859.45,2859.45,8
8971.08,9971.08,5
3177.58,4177.58,2
1841.31,2841.31,6
3065.41,4065.41,5
6218.64,7218.64,3
1567.35,2567.35,8
8018.04,9018.04,6
8640.43,9640.43,3
8389.09,9389.09,1
6462.32,7462.32,5
5723.15,6723.15,5
1002.51,2002.51,6
5400.00,6400.00,9
180.58,1180.58,10
8677.60,9677.60,1
3661.14,4661.14,10
5559.11,6559.11,1
1737.67,2737.67,4
5429.39,6429.39,9
6380.24,7380.24,9
2800.80,3800.80,8
1390.20,2390.20,5
5456.33,6456.33,4
738.58,1738.58,7
7237.95,8237.95,6
8085.86,9085.86,6
6387.81,7387.81,4
7831.64,8831.64,9
4147.51,5147.51,5
5333.53,6333.53,10
378.47,1378.47,1
7477.02,8477.02,1
1149.97,2149.97,3
7248.73,8248.73,1
395.85,1395.85,1
4604.15,5604.15,6
2647.47,3647.47,1
2244.63,3244.63,8
6157.09,7157.09,9
2884.33,3884.33,1
2067.65,3067.65,9
7533.60,8533.60,3
1047.90,2047.90,2
554.36,1554.36,10
434.98,1434.98,10
2016.52,3016.52,3
2387.55,3387.55,1
5632.61,6632.61,1
4617.73,5617.73,5
5491.52,6491.52,2
1343.11,2343.11,10
2753.11,3753.11,9
1935.26,2935.26,3
4368.07,5368.07,6
3045.03,4045.03,2
947.20,1947.20,5
5859.69,6859.69,6
4168.61,5168.61,10
7584.18,8584.18,6
8284.83,9284.83,8
2310.50,3310.50,3
8215.50,9215.50,4
572.75,1572.75,8
5112.52,6112.52,7
7567.09,8567.09,6
8696.56,9696.56,3
5491.08,6491.08,1
64.42,1064.42,3
2458.23,3458.23,3
6173.35,7173.35,6
6707.95,7707.95,7
4307.41,5307.41,2
119.74,1119.74,8
7923.47,8923.47,4
6610.85,7610.85,2
4952.76,5952.76,10
7931.37,8931.37,2
6904.08,7904.08,6
1896.87,2896.87,7
5924.48,6924.48,6
6986.18,7986.18,7
4689.00,5689.00,5
8605.52,9605.52,6
7128.96,8128.96,4
1642.66,2642.66,10
6297.80,7297.80,7
7697.68,8697.68,3
5689.55,6689.55,1
6940.66,7940.66,10
6220.26,7220.26,10
5845.15,6845.15,8
572.76,1572.76,4
1303.00,2303.00,3
1195.32,2195.32,6
8961.99,9961.99,1
3776.74,4776.74,4
3417.99,4417.99,4
6965.51,7965.51,2
8921.16,9921.16,10
5624.79,6624.79,5
223.95,1223.95,2
3567.77,4567.77,7
820.93,1820.93,5
1713.89,2713.89,10
2761.80,3761.80,6
1992.35,2992.35,3
3227.57,4227.57,10
4925.58,5925.58,2
5388.97,6388.97,6
735.10,1735.10,5
3580.85,4580.85,5
7189.78,8189.78,7
4568.35,5568.35,9
4855.38,5855.38,8
5633.73,6633.73,3
5585.65,6585.65,4
8566.24,9566.24,9
8343.30,9343.30,8
6556.59,7556.59,7
6911.35,7911.35,3
1867.73,2867.73,8
8585.44,9585.44,2
491.69,1491.69,4
6209.86,7209.86,10
3697.74,4697.74,9
3426.86,4426.86,7
1636.81,2636.81,6
7413.54,8413.54,2
3518.53,4518.53,3
2168.29,3168.29,5
785.07,1785.07,7
6388.14,7388.14,9
7855.03,8855.03,1
8957.86,9957.86,3
8986.29,9986.29,9
5198.26,6198.26,1
919.10,1919.10,7
6565.16,7565.16,4
5133.18,6133.18,4
1473.04,2473.04,7
2701.40,3701.40,1
2827.48,3827.48,5
744.17,1744.17,2
3771.27,4771.27,1
1960.26,2960.26,10
1981.05,2981.05,8
6615.65,7615.65,6
2891.00,3891.00,8
4643.47,5643.47,5
1217.88,2217.88,3
1874.94,2874.94,4
1056.98,2056.98,8
58.93,1058.93,8
4708.52,5708.52,7
5976.86,6976.86,7
879.96,1879.96,7
5692.02,6692.02,1
8804.29,9804.29,5
4470.62,5470.62,7
300.94,1300.94,2
7121.38,8121.38,7
4465.69,5465.69,1
8708.62,9708.62,4
410.14,1410.14,6
4482.64,5482.64,9
2177.12,3177.12,8
3787.95,4787.95,5
1918.50,2918.50,4
3386.97,4386.97,9
7706.68,8706.68,6
8791.27,9791.27,8
2127.71,3127.71,4
3931.06,4931.06,10
8292.88,9292.88,5
3133.41,4133.41,9
8815.50,9815.50,6
5299.77,6299.77,2
5911.13,6911.13,6
8499.63,9499.63,8
4463.03,5463.03,7
2616.39,3616.39,4
7650.48,8650.48,2
4381.84,5381.84,1
8493.04,9493.04,7
2845.36,3845.36,10
1356.24,2356.24,3
4649.85,5649.85,1
5565.46,6565.46,9
3197.17,4197.17,8
2245.72,3245.72,3
431.04,1431.04,10
5752.98,6752.98,6
7173.91,8173.91,10
7341.00,8341.00,5
976.67,1976.67,5
7466.07,8466.07,2
1971.07,2971.07,6
8182.32,9182.32,7
4254.95,5254.95,2
2044.95,3044.95,3
5808.40,6808.40,6
5266.48,6266.48,10
6987.97,7987.97,2
7827.72,8827.72,10
7088.09,8088.09,5
5111.34,6111.34,7
6422.26,7422.26,6
8437.51,9437.51,1
1307.67,2307.67,9
7379.63,8379.63,8
6644.16,7644.16,9
5818.40,6818.40,8
7920.85,8920.85,7
433.99,1433.99,6
6995.07,7995.07,10
857.66,1857.66,4
6919.50,7919.50,6
2359.89,3359.89,5
7555.10,8555.10,6
4039.70,5039.70,1
6681.87,7681.87,7
3433.90,4433.90,3
613.89,1613.89,3
6622.40,7622.40,6
5517.53,6517.53,4
1268.92,2268.92,6
75.40,1075.40,7
2055.96,3055.96,10
5558.85,6558.85,8
5205.40,6205.40,2
4310.50,5310.50,9
8385.12,9385.12,10
4968.14,5968.14,6
6693.29,7693.29,8
711.21,1711.21,1
3903.34,4903.34,8
1413.10,2413.10,5
7413.05,8413.05,3
6169.41,7169.41,7
436.39,1436.39,7
3020.19,4020.19,7
1188.11,2188.11,6
2627.79,3627.79,5
3009.14,4009.14,10
8454.69,9454.69,9
6555.62,7555.62,8
6381.49,7381.49,2
1835.61,2835.61,5
5850.01,6850.01,10
2376.96,3376.96,1
2766.69,3766.69,8
6222.64,7222.64,6
6269.43,7269.43,1
7513.91,8513.91,5
4499.88,5499.88,9
2104.06,3104.06,4
2528.36,3528.36,9
5279.00,6279.00,10
6144.82,7144.82,7
147.89,1147.89,1
128.93,1128.93,4
7737.22,8737.22,8
818.67,1818.67,6
4184.12,5184.12,4
8903.08,9903.08,5
1618.99,2618.99,1
4315.10,5315.10,10
4676.80,5676.80,6
2663.95,3663.95,6
1467.00,2467.00,3
6749.01,7749.01,9
5061.62,6061.62,2
4712.94,5712.94,4
7028.91,8028.91,10
8719.21,9719.21,3
1547.64,2547.64,7
5724.78,6724.78,1
5909.22,6909.22,2
4865.08,5865.08,10
5859.26,6859.26,9
3162.80,4162.80,8
4172.39,5172.39,5
2757.74,3757.74,5
899.85,1899.85,2
8588.95,9588.95,4
7247.96,8247.96,8
6933.97,7933.97,2
7339.14,8339.14,4
1699.38,2699.38,3
3913.62,4913.62,8
4841.40,5841.40,4
7159.74,8159.74,7
2607.66,3607.66,4
4843.54,5843.54,5
8728.82,9728.82,4
8601.01,9601.01,6
2329.13,3329.13,4
2712.09,3712.09,4
3469.51,4469.51,3
3175.37,4175.37,7
4906.33,5906.33,7
6876.87,7876.87,9
2753.86,3753.86,3
7330.18,8330.18,10
3516.24,4516.24,6
2452.88,3452.88,2
8507.47,9507.47,4
1320.03,2320.03,8
1873.00,2873.00,8
7089.74,8089.74,2
6182.64,7182.64,6
7235.18,8235.18,7
5488.65,6488.65,8
919.32,1919.32,4
6305.09,7305.09,7
304.74,1304.74,9
5880.40,6880.40,4
2127.15,3127.15,8
2327.34,3327.34,1
320.18,1320.18,8
6663.97,7663.97,10
1080.49,2080.49,5
1110.91,2110.91,1
2679.06,3679.06,7
4992.76,5992.76,4
1312.91,2312.91,1
4817.60,5817.60,8
6360.82,7360.82,6
6884.47,7884.47,10
4300.72,5300.72,7
5394.77,6394.77,10
1457.77,2457.77,2
6308.29,7308.29,6
5483.71,6483.71,4
371.26,1371.26,3
6394.41,7394.41,8
2221.82,3221.82,7
6481.66,7481.66,5
4192.31,5192.31,2
6987.65,7987.65,6
1081.14,2081.14,3
7769.62,8769.62,6
587.16,1587.16,1
196.64,1196.64,7
277.12,1277.12,9
19.35,1019.35,7
5429.09,6429.09,3
1064.06,2064.06,6
7853.60,8853.60,9
7940.30,8940.30,9
8582.05,9582.05,7
596.83,1596.83,8
6160.83,7160.83,6
6299.69,7299.69,3
2371.29,3371.29,10
2421.30,3421.30,9
1510.07,2510.07,8
4136.61,5136.61,1
2528.67,3528.67,2
8082.45,9082.45,9
6689.22,7689.22,1
7265.22,8265.22,3
5881.53,6881.53,8
53.84,1053.84,10
5438.69,6438.69,6
3475.87,4475.87,3
2231.44,3231.44,2
5460.73,6460.73,6
6780.98,7780.98,3
3364.50,4364.50,4
2034.75,3034.75,5
5377.03,6377.03,4
2854.64,3854.64,7
6157.27,7157.27,10
6798.85,7798.85,9
8381.86,9381.86,2
3576.96,4576.96,7
2942.37,3942.37,8
5868.50,6868.50,9
1006.77,2006.77,9
5801.08,6801.08,5
8299.79,9299.79,1
7238.37,8238.37,6
5282.44,6282.44,3
5440.31,6440.31,5
2845.26,3845.26,5
605.84,1605.84,9
3926.37,4926.37,2
5399.36,6399.36,7
3820.61,4820.61,8
1410.01,2410.01,2
2782.23,3782.23,7
4721.47,5721.47,6
6700.18,7700.18,7
3595.78,4595.78,9
5017.45,6017.45,8
8569.51,9569.51,5
6205.79,7205.79,8
5228.73,6228.73,6
759.04,1759.04,4
4994.13,5994.13,10
7979.56,8979.56,9
3467.73,4467.73,3
4357.94,5357.94,3
685.30,1685.30,7
5037.59,6037.59,1
4303.78,5303.78,10
4238.00,5238.00,8
2382.83,3382.83,9
8585.91,9585.91,6
2590.66,3590.66,5
4336.05,5336.05,9
8464.91,9464.91,5
5624.43,6624.43,1
2344.70,3344.70,4
2861.34,3861.34,7
612.18,1612.18,9
1281.30,2281.30,7
2866.45,3866.45,6
493.34,1493.34,10
5828.94,6828.94,3
29.66,1029.66,7
4648.95,5648.95,9
5053.42,6053.42,8
7509.84,8509.84,4
846.09,1846.09,3
3169.04,4169.04,7
3092.79,4092.79,8
7482.12,8482.12,1
213.96,1213.96,8
6815.34,7815.34,2
1062.99,2062.99,2
2891.76,3891.76,6
7379.82,8379.82,9
6366.99,7366.99,5
2709.85,3709.85,1
8592.90,9592.90,8
3894.44,4894.44,9
3500.26,4500.26,6
1850.98,2850.98,2
3048.52,4048.52,9
8653.99,9653.99,10
4836.67,5836.67,10
1664.75,2664.75,5
1157.36,2157.36,6
5079.40,6079.40,7
4550.24,5550.24,8
6297.05,7297.05,2
8434.79,9434.79,4
2892.56,3892.56,2
6687.00,7687.00,7
4853.58,5853.58,1
4439.23,5439.23,4
4063.23,5063.23,3
1204.82,2204.82,4
3421.34,4421.34,3
5642.24,6642.24,3
7790.44,8790.44,6
2573.70,3573.70,3
8493.81,9493.81,3
4277.41,5277.41,7
959.78,1959.78,10
6267.83,7267.83,9
1260.97,2260.97,10
6306.77,7306.77,4
7983.45,8983.45,10
2982.05,3982.05,6
3476.65,4476.65,7
3045.64,4045.64,4
1615.27,2615.27,2
6192.80,7192.80,9
3701.10,4701.10,6
1266.50,2266.50,10
6555.54,7555.54,8
7201.88,8201.88,5
1413.98,2413.98,6
3635.52,4635.52,5
7973.16,8973.16,5
7920.22,8920.22,1
1941.11,2941.11,5
3045.59,4045.59,2
3509.66,4509.66,3
5906.99,6906.99,3
6082.05,7082.05,4
1015.16,2015.16,3
4663.67,5663.67,3
7039.28,8039.28,5
3374.37,4374.37,10
8591.27,9591.27,8
4438.41,5438.41,5
5283.50,6283.50,6
5797.08,6797.08,2
6689.87,7689.87,9
8759.58,9759.58,5
5426.17,6426.17,1
4477.92,5477.92,2
6138.22,7138.22,6
3908.75,4908.75,5
6027.37,7027.37,2
3309.62,4309.62,2
759.63,1759.63,8
5277.66,6277.66,7
4933.76,5933.76,5
3844.32,4844.32,5
4113.96,5113.96,10
1322.38,2322.38,5
1251.40,2251.40,2
75.07,1075.07,7
6229.82,7229.82,8
1111.45,2111.45,8
8973.90,9973.90,10
7742.82,8742.82,3
7133.14,8133.14,2
6228.78,7228.78,6
4405.24,5405.24,6
8246.97,9246.97,9
4787.61,5787.61,1
656.27,1656.27,8
7944.27,8944.27,9
7570.69,8570.69,8
3355.85,4355.85,1
8253.08,9253.08,9
7719.18,8719.18,10
447.81,1447.81,2
7405.53,8405.53,7
3431.56,4431.56,9
4405.56,5405.56,5
7247.91,8247.91,9
7806.56,8806.56,5
5953.62,6953.62,9
8433.64,9433.64,3
7298.70,8298.70,1
6877.12,7877.12,2
4517.97,5517.97,6
7712.64,8712.64,3
7019.49,8019.49,6
665.14,1665.14,8
4046.60,5046.60,6
5170.86,6170.86,3
3834.77,4834.77,8
4726.41,5726.41,6
608.27,1608.27,4
445.06,1445.06,9
2259.66,3259.66,2
50.45,1050.45,10
2525.84,3525.84,3
6243.77,7243.77,3
2297.70,3297.70,7
3863.61,4863.61,1
5921.42,6921.42,9
6467.67,7467.67,6
720.85,1720.85,8
3419.34,4419.34,4
265.16,1265.16,10
2479.28,3479.28,1
1379.24,2379.24,8
5883.82,6883.82,4
147.86,1147.86,8
5780.81,6780.81,9
6237.50,7237.50,7
1400.16,2400.16,3
719.52,1719.52,7
7259.30,8259.30,1
1792.02,2792.02,3
23.78,1023.78,5
5981.96,6981.96,8
2493.04,3493.04,4
5181.24,6181.24,1
2670.19,3670.19,1
1337.65,2337.65,10
7952.29,8952.29,4
7063.77,8063.77,2
3503.53,4503.53,7
1653.94,2653.94,3
7265.35,8265.35,4
7968.60,8968.60,3
7369.80,8369.80,7
7265.30,8265.30,4
4721.88,5721.88,2
1690.93,2690.93,10
5285.56,6285.56,4
4198.77,5198.77,1
6436.53,7436.53,9
6646.06,7646.06,5
3524.01,4524.01,1
8852.27,9852.27,1
1856.13,2856.13,4
3245.25,4245.25,4
5183.39,6183.39,3
8993.56,9993.56,10
4743.40,5743.40,3
4019.84,5019.84,1
3013.27,4013.27,5
6380.04,7380.04,2
6262.12,7262.12,5
6703.78,7703.78,8
3744.82,4744.82,9
6357.52,7357.52,9
1097.31,2097.31,8
5958.71,6958.71,2
6800.34,7800.34,1
5298.81,6298.81,6
3615.13,4615.13,8
4168.43,5168.43,10
421.71,1421.71,10
740.14,1740.14,9
7270.11,8270.11,6
378.06,1378.06,10
7378.87,8378.87,9
8103.44,9103.44,9
1840.32,2840.32,5
2255.20,3255.20,5
6219.27,7219.27,9
2223.42,3223.42,10
2578.08,3578.08,3
6012.30,7012.30,6
6762.02,7762.02,2
7787.69,8787.69,3
5136.93,6136.93,3
8766.29,9766.29,7
6291.75,7291.75,3
1732.79,2732.79,2
5731.26,6731.26,3
399.66,1399.66,10
775.49,1775.49,1
4593.94,5593.94,10
1631.01,2631.01,8
4810.32,5810.32,7
5819.98,6819.98,1
7489.35,8489.35,9
4938.75,5938.75,5
540.00,1540.00,2
8959.54,9959.54,8
5523.29,6523.29,8
2962.47,3962.47,6
3305.91,4305.91,8
2967.89,3967.89,5
4842.06,5842.06,9
2127.00,3127.00,2
7440.77,8440.77,3
1018.38,2018.38,7
4786.20,5786.20,6
8675.69,9675.69,1
5793.57,6793.57,5
8770.98,9770.98,5
5694.16,6694.16,10
6738.29,7738.29,6
7240.19,8240.19,1
2482.69,3482.69,9
2058.76,3058.76,10
4190.03,5190.03,9
5688.58,6688.58,1
4458.86,5458.86,3
7281.85,8281.85,6
7031.11,8031.11,7
788.90,1788.90,5
8072.47,9072.47,10
5062.71,6062.71,1
377.91,1377.91,4
4534.53,5534.53,1
8957.52,9957.52,1
6075.72,7075.72,1
5101.61,6101.61,3
1482.49,2482.49,3
3162.46,4162.46,2
7609.81,8609.81,8
372.37,1372.37,2
1462.43,2462.43,9
8153.51,9153.51,5
5057.44,6057.44,8
8987.15,9987.15,6
7767.34,8767.34,3
6761.07,7761.07,7
7841.49,8841.49,6
4164.90,5164.90,6
3924.72,4924.72,6
1933.25,2933.25,7
3573.75,4573.75,3
7198.11,8198.11,2
5090.70,6090.70,7
7516.22,8516.22,4
8954.67,9954.67,1
4836.39,5836.39,7
1856.57,2856.57,8
1034.66,2034.66,7
7389.32,8389.32,2
2853.53,3853.53,5
1133.25,2133.25,2
3458.17,4458.17,9
4232.71,5232.71,2
3889.96,4889.96,2
6718.52,7718.52,9
1367.04,2367.04,4
7447.24,8447.24,2
3268.61,4268.61,10
1948.87,2948.87,9
5478.95,6478.95,9
697.72,1697.72,5
8124.37,9124.37,8
6394.94,7394.94,3
4666.41,5666.41,4
202.82,1202.82,7
4359.05,5359.05,8
1140.66,2140.66,8
2932.08,3932.08,5
1166.10,2166.10,7
799.90,1799.90,1
7662.25,8662.25,1
5159.72,6159.72,2
1221.19,2221.19,4
587.41,1587.41,10
2426.51,3426.51,4
4213.84,5213.84,9
1923.92,2923.92,3
5506.12,6506.12,3
5898.75,6898.75,8
8310.43,9310.43,2
6023.29,7023.29,5
7380.65,8380.65,10
7889.39,8889.39,8
4758.47,5758.47,8
4641.85,5641.85,3
6141.67,7141.67,10
5884.58,6884.58,10
4711.24,5711.24,8
4927.69,5927.69,3
3996.21,4996.21,2
4868.98,5868.98,2
8544.83,9544.83,1
2521.68,3521.68,10
761.16,1761.16,3
1935.99,2935.99,9
1776.69,2776.69,2
2866.71,3866.71,10
4705.13,5705.13,4
3831.01,4831.01,3
1970.81,2970.81,3
8007.12,9007.12,3
5732.46,6732.46,4
1232.26,2232.26,7
7068.85,8068.85,4
7856.04,8856.04,10
1896.53,2896.53,5
649.32,1649.32,10
4804.36,5804.36,10
1701.18,2701.18,8
680.25,1680.25,9
3026.62,4026.62,9
6864.10,7864.10,4
6965.54,7965.54,7
6286.51,7286.51,7
7553.01,8553.01,1
2866.14,3866.14,1
410.69,1410.69,8
2067.39,3067.39,2
3484.40,4484.40,4
5936.57,6936.57,4
1276.83,2276.83,9
837.50,1837.50,2
527.42,1527.42,6
6139.16,7139.16,10
6485.81,7485.81,4
7985.41,8985.41,9
5161.96,6161.96,7
8496.49,9496.49,8
5419.75,6419.75,5
260.85,1260.85,8
212.05,1212.05,9
134.11,1134.11,9
3837.87,4837.87,3
7789.18,8789.18,5
4629.24,5629.24,5
1776.55,2776.55,8
854.80,1854.80,4
1085.52,2085.52,5
8312.80,9312.80,5
3567.07,4567.07,7
4203.78,5203.78,7
4617.64,5617.64,1
2447.06,3447.06,4
3909.49,4909.49,4
3112.74,4112.74,6
2230.05,3230.05,4
7237.70,8237.70,7
2727.30,3727.30,8
5378.24,6378.24,5
1593.82,2593.82,1
1636.63,2636.63,2
2482.80,3482.80,5
4715.30,5715.30,7
5812.75,6812.75,7
5076.95,6076.95,7
2327.88,3327.88,3
6257.45,7257.45,6
591.72,1591.72,10
3924.45,4924.45,7
3493.65,4493.65,7
482.07,1482.07,10
7576.61,8576.61,4
8177.49,9177.49,3
5140.87,6140.87,9
4628.39,5628.39,8
3896.62,4896.62,8
6410.22,7410.22,8
1357.64,2357.64,2
6379.28,7379.28,4
5790.97,6790.97,9
411.41,1411.41,4
1321.13,2321.13,6
1697.67,2697.67,3
867.01,1867.01,6
7887.94,8887.94,7
8149.42,9149.42,1
8984.81,9984.81,1
5820.81,6820.81,3
6804.51,7804.51,10
5019.23,6019.23,5
2382.14,3382.14,7
8832.77,9832.77,1
8852.62,9852.62,10
3371.49,4371.49,10
4031.51,5031.51,4
727.62,1727.62,5
2477.67,3477.67,5
673.87,1673.87,9
3380.39,4380.39,10
5933.79,6933.79,3
4245.11,5245.11,10
8259.28,9259.28,8
6347.47,7347.47,2
2282.24,3282.24,5
1858.61,2858.61,2
2258.11,3258.11,3
2010.44,3010.44,6
6416.62,7416.62,7
5227.24,6227.24,4
1936.32,2936.32,3
3837.03,4837.03,10
3630.63,4630.63,9
3844.96,4844.96,1
7731.31,8731.31,9
2732.99,3732.99,8
2064.14,3064.14,4
5736.98,6736.98,5
6632.71,7632.71,6
5940.13,6940.13,4
3557.24,4557.24,2
6042.33,7042.33,1
5019.60,6019.60,2
7183.46,8183.46,1
6934.01,7934.01,5
8250.54,9250.54,6
8673.36,9673.36,8
8270.57,9270.57,4
3839.00,4839.00,6
1362.00,2362.00,9
5013.38,6013.38,4
2407.65,3407.65,8
7426.66,8426.66,7
3073.59,4073.59,10
7029.22,8029.22,4
2864.84,3864.84,10
6574.11,7574.11,6
2142.56,3142.56,4
7328.40,8328.40,7
1837.04,2837.04,10
8891.71,9891.71,5
2598.03,3598.03,8
6905.46,7905.46,9
673.79,1673.79,6
1605.51,2605.51,10
7558.93,8558.93,1
7930.13,8930.13,9
1349.04,2349.04,5
8514.27,9514.27,1
2293.92,3293.92,7
2115.13,3115.13,5
2597.95,3597.95,7
6237.67,7237.67,3
6399.12,7399.12,2
4167.11,5167.11,7
8536.00,9536.00,4
7098.32,8098.32,7
757.77,1757.77,2
7854.59,8854.59,6
2505.26,3505.26,3
4368.57,5368.57,8
4325.36,5325.36,7
298.94,1298.94,5
7053.79,8053.79,1
1584.21,2584.21,5
7908.90,8908.90,6
5959.44,6959.44,2
7276.40,8276.40,9
2924.98,3924.98,5
6491.37,7491.37,10
4238.64,5238.64,5
8636.55,9636.55,9
4700.76,5700.76,7
5415.02,6415.02,4
3774.91,4774.91,9
2997.94,3997.94,3
3099.78,4099.78,5
7860.67,8860.67,3
5956.49,6956.49,6
8048.93,9048.93,3
5059.62,6059.62,5
6635.98,7635.98,7
7424.26,8424.26,7
7967.67,8967.67,5
2343.95,3343.95,10
2763.79,3763.79,10
2813.55,3813.55,9
4900.16,5900.16,4
4250.65,5250.65,1
1801.46,2801.46,4
1501.99,2501.99,9
4189.04,5189.04,4
3363.94,4363.94,9
2142.77,3142.77,3
8008.58,9008.58,2
3866.78,4866.78,7
1091.72,2091.72,2
8783.97,9783.97,8
2055.35,3055.35,7
6513.19,7513.19,5
2516.45,3516.45,4
5561.84,6561.84,6
5330.41,6330.41,7
5461.27,6461.27,6
124.72,1124.72,10
6692.67,7692.67,8
7148.54,8148.54,3
3537.08,4537.08,7
7978.27,8978.27,10
4411.25,5411.25,4
5510.56,6510.56,7
3043.62,4043.62,7
732.03,1732.03,8
8596.59,9596.59,2
1328.18,2328.18,1
2785.32,3785.32,2
897.77,1897.77,2
5798.99,6798.99,7
5667.21,6667.21,9
7301.22,8301.22,10
5873.50,6873.50,5
4987.53,5987.53,7
5927.11,6927.11,1
8591.05,9591.05,9
3407.50,4407.50,1
6411.10,7411.10,6
4621.55,5621.55,10
919.35,1919.35,2
6413.64,7413.64,6
6113.52,7113.52,2
1354.97,2354.97,7
2447.39,3447.39,2
2894.07,3894.07,7
1126.16,2126.16,2
5251.54,6251.54,9
5630.57,6630.57,5
8322.54,9322.54,7
3052.97,4052.97,8
1330.36,2330.36,5
426.48,1426.48,10
4281.62,5281.62,9
5393.16,6393.16,7
4525.24,5525.24,10
5265.65,6265.65,5
7690.86,8690.86,2
1357.38,2357.38,4
3408.18,4408.18,6
3556.94,4556.94,10
6289.56,7289.56,10
324.59,1324.59,5
8427.79,9427.79,1
3832.35,4832.35,3
3500.37,4500.37,3
7267.83,8267.83,1
149.22,1149.22,7
7813.20,8813.20,3
5672.90,6672.90,5
8117.18,9117.18,5
4660.39,5660.39,5
19.91,1019.91,10
4436.50,5436.50,7
8905.26,9905.26,3
866.02,1866.02,8
3601.81,4601.81,4
1345.14,2345.14,6
2793.27,3793.27,2
3749.19,4749.19,10
868.53,1868.53,10
1717.29,2717.29,4
8449.32,9449.32,10
3059.48,4059.48,4
6329.76,7329.76,5
1019.08,2019.08,5
1353.83,2353.83,6
8053.90,9053.90,6
652.23,1652.23,6
8945.90,9945.90,4
8153.50,9153.50,7
2435.27,3435.27,5
7809.04,8809.04,1
1580.15,2580.15,10
6251.98,7251.98,5
6112.64,7112.64,10
7301.95,8301.95,5
8369.47,9369.47,8
1095.68,2095.68,5
8757.26,9757.26,1
6889.24,7889.24,8
829.21,1829.21,9
1631.63,2631.63,6
6799.41,7799.41,8
5942.96,6942.96,10
7647.00,8647.00,5
7834.22,8834.22,1
1756.99,2756.99,5
3816.35,4816.35,9
5499.11,6499.11,9
8031.10,9031.10,5
2904.36,3904.36,10
8336.20,9336.20,3
7292.32,8292.32,9
5628.68,6628.68,1
5873.91,6873.91,6
7391.40,8391.40,8
7559.04,8559.04,5
2224.85,3224.85,6
974.56,1974.56,5
4197.97,5197.97,5
365.61,1365.61,4
592.17,1592.17,2
3750.65,4750.65,3
5046.10,6046.10,8
7774.98,8774.98,4
3569.18,4569.18,5
574.40,1574.40,9
1525.67,2525.67,3
2737.51,3737.51,9
1069.56,2069.56,8
1150.60,2150.60,2
5465.88,6465.88,4
3292.67,4292.67,8
6628.57,7628.57,6
5539.60,6539.60,9
5179.12,6179.12,5
3345.21,4345.21,10
8680.59,9680.59,7
4301.98,5301.98,8
6371.52,7371.52,2
650.73,1650.73,5
5989.51,6989.51,7
1307.72,2307.72,4
5058.25,6058.25,5
7297.73,8297.73,7
1831.92,2831.92,1
8603.38,9603.38,3
2521.44,3521.44,3
117.07,1117.07,10
7017.00,8017.00,1
2010.56,3010.56,5
8277.16,9277.16,2
3470.34,4470.34,4
1084.56,2084.56,10
2150.12,3150.12,1
3915.09,4915.09,9
7571.05,8571.05,7
4876.65,5876.65,9
2710.14,3710.14,10
