value1,value2,riskMin
516.30,1516.30,5
153.59,1153.59,1
2791.66,3791.66,2
1557.60,2557.60,3
1322.01,2322.01,6
3226.15,4226.15,8
3716.99,4716.99,6
3582.66,4582.66,5
3390.10,4390.10,8
399.83,1399.83,8
5021.48,6021.48,2
2309.75,3309.75,9
4554.56,5554.56,5
6136.49,7136.49,7
8519.61,9519.61,6
3199.43,4199.43,5
6743.88,7743.88,8
2823.13,3823.13,9
776.01,1776.01,8
3724.35,4724.35,7
1350.31,2350.31,4
5638.88,6638.88,7
5424.37,6424.37,1
122.55,1122.55,8
323.98,1323.98,1
4599.89,5599.89,4
6660.51,7660.51,5
3339.02,4339.02,1
6623.11,7623.11,7
815.50,1815.50,6
8023.64,9023.64,8
842.64,1842.64,2
7494.08,8494.08,5
697.56,1697.56,5
3252.13,4252.13,3
5273.80,6273.80,7
6355.78,7355.78,9
398.81,1398.81,2
841.97,1841.97,4
4240.80,5240.80,9
1552.25,2552.25,10
6507.82,7507.82,3
8827.28,9827.28,8
3298.12,4298.12,2
758.15,1758.15,7
185.72,1185.72,9
5356.72,6356.72,1
7888.49,8888.49,10
6571.60,7571.60,7
8728.60,9728.60,9
3456.55,4456.55,8
3164.93,4164.93,9
3619.83,4619.83,6
1512.01,2512.01,4
282.92,1282.92,1
8404.11,9404.11,10
2002.38,3002.38,2
3498.89,4498.89,6
3490.37,4490.37,2
5623.51,6623.51,10
882.95,1882.95,8
3845.96,4845.96,8
632.46,1632.46,4
4891.53,5891.53,9
7653.18,8653.18,4
8548.64,9548.64,3
799.37,1799.37,9
4210.50,5210.50,5
2074.59,3074.59,3
1740.69,2740.69,10
757.65,1757.65,10
220.65,1220.65,8
6767.45,7767.45,10
8979.05,9979.05,5
4443.01,5443.01,3
951.18,1951.18,5
3071.48,4071.48,8
4159.32,5159.32,9
758.32,1758.32,1
8489.66,9489.66,7
4729.01,5729.01,4
7234.50,8234.50,5
2718.30,3718.30,5
6478.74,7478.74,9
6721.33,7721.33,9
8555.08,9555.08,4
1269.30,2269.30,10
1431.14,2431.14,5
8466.41,9466.41,4
3867.51,4867.51,10
1787.63,2787.63,1
4799.43,5799.43,8
4115.74,5115.74,6
50.37,1050.37,2
751.56,1751.56,8
2790.99,3790.99,7
8880.75,9880.75,3
6832.05,7832.05,2
7300.47,8300.47,1
7994.39,8994.39,3
2798.78,3798.78,1
2614.71,3614.71,8
4985.33,5985.33,8
6819.41,7819.41,1
3595.25,4595.25,7
267.81,1267.81,1
4608.16,5608.16,3
8556.80,9556.80,10
6903.44,7903.44,1
2290.56,3290.56,6
4507.80,5507.80,7
7967.26,8967.26,10
7017.41,8017.41,2
59.51,1059.51,6
4324.63,5324.63,4
8813.37,9813.37,3
1134.81,2134.81,7
2259.45,3259.45,8
8250.31,9250.31,8
5679.12,6679.12,7
3115.34,4115.34,9
870.39,1870.39,8
8107.56,9107.56,9
8974.48,9974.48,3
6664.56,7664.56,3
7877.59,8877.59,1
611.72,1611.72,2
1815.62,2815.62,2
2440.20,3440.20,2
1857.54,2857.54,7
7625.77,8625.77,4
1795.24,2795.24,10
365.11,1365.11,8
5740.92,6740.92,1
5654.63,6654.63,2
723.51,1723.51,6
3775.00,4775.00,1
8879.70,9879.70,6
2737.74,3737.74,9
4612.41,5612.41,1
8395.57,9395.57,7
4363.93,5363.93,3
30.05,1030.05,9
6300.41,7300.41,1
1357.35,2357.35,1
2704.04,3704.04,2
7934.78,8934.78,10
3647.72,4647.72,8
2952.50,3952.50,2
8174.60,9174.60,4
6624.11,7624.11,1
4574.68,5574.68,4
5910.36,6910.36,1
2508.68,3508.68,10
1099.42,2099.42,3
2938.24,3938.24,7
2019.75,3019.75,6
4240.14,5240.14,8
1776.41,2776.41,10
5336.76,6336.76,10
720.00,1720.00,8
1861.60,2861.60,8
7595.23,8595.23,4
67.44,1067.44,10
8190.42,9190.42,5
4443.21,5443.21,10
7245.15,8245.15,7
5219.38,6219.38,6
3721.64,4721.64,4
6333.69,7333.69,2
6639.07,7639.07,2
3028.43,4028.43,1
4092.21,5092.21,9
3728.44,4728.44,9
6888.05,7888.05,1
1327.59,2327.59,10
8000.36,9000.36,8
1975.64,2975.64,3
3809.89,4809.89,9
5051.17,6051.17,2
6624.17,7624.17,9
8531.75,9531.75,3
7290.48,8290.48,6
2067.73,3067.73,7
2270.89,3270.89,10
7052.79,8052.79,4
3420.47,4420.47,9
2070.70,3070.70,5
7108.28,8108.28,10
5591.91,6591.91,1
5304.28,6304.28,2
7215.90,8215.90,2
8783.13,9783.13,5
1691.15,2691.15,2
5319.12,6319.12,3
4701.72,5701.72,3
2573.61,3573.61,1
5024.81,6024.81,10
2660.18,3660.18,7
501.91,1501.91,4
697.36,1697.36,3
3440.45,4440.45,1
3498.07,4498.07,1
4116.94,5116.94,4
3723.85,4723.85,7
4814.84,5814.84,5
6486.37,7486.37,10
7063.87,8063.87,7
7291.29,8291.29,3
7205.97,8205.97,6
7663.55,8663.55,2
8102.81,9102.81,4
3690.73,4690.73,9
2746.37,3746.37,9
2702.97,3702.97,3
8051.22,9051.22,1
396.52,1396.52,8
5541.46,6541.46,4
1669.58,2669.58,10
2785.99,3785.99,6
3446.21,4446.21,8
259.80,1259.80,3
6868.84,7868.84,3
1420.73,2420.73,7
6217.44,7217.44,5
4928.69,5928.69,9
7433.42,8433.42,8
7086.99,8086.99,6
8735.91,9735.91,9
2772.85,3772.85,4
7132.42,8132.42,6
5580.52,6580.52,6
158.91,1158.91,2
7397.24,8397.24,1
4635.11,5635.11,4
1865.36,2865.36,4
6603.93,7603.93,4
7656.64,8656.64,2
5481.90,6481.90,2
3990.82,4990.82,5
1481.59,2481.59,7
1659.03,2659.03,5
3156.88,4156.88,6
8970.95,9970.95,10
6.18,1006.18,5
1299.64,2299.64,3
5503.16,6503.16,2
4128.54,5128.54,2
5514.78,6514.78,10
4847.32,5847.32,10
6840.25,7840.25,3
5011.18,6011.18,4
1654.60,2654.60,10
6529.25,7529.25,7
1335.03,2335.03,5
2363.89,3363.89,7
6786.75,7786.75,1
6958.73,7958.73,3
4729.61,5729.61,2
2582.37,3582.37,1
3099.40,4099.40,4
6091.73,7091.73,6
1461.72,2461.72,9
3282.94,4282.94,2
780.80,1780.80,10
6199.11,7199.11,6
3530.33,4530.33,8
6995.49,7995.49,8
138.73,1138.73,7
7915.16,8915.16,3
7401.37,8401.37,10
5819.03,6819.03,6
8093.21,9093.21,10
5630.88,6630.88,1
3538.14,4538.14,5
8152.62,9152.62,4
8947.70,9947.70,6
2498.81,3498.81,9
3236.98,4236.98,2
2228.67,3228.67,7
5554.72,6554.72,6
3808.82,4808.82,6
7793.31,8793.31,10
3200.32,4200.32,7
8838.61,9838.61,9
8983.74,9983.74,8
1292.90,2292.90,3
8464.28,9464.28,7
2382.69,3382.69,7
6475.73,7475.73,6
1679.11,2679.11,10
3899.35,4899.35,10
5303.84,6303.84,8
5265.40,6265.40,2
5084.95,6084.95,6
856.59,1856.59,1
6654.26,7654.26,4
2866.54,3866.54,8
4618.57,5618.57,4
307.50,1307.50,1
2950.66,3950.66,6
7908.38,8908.38,4
4966.14,5966.14,6
4223.31,5223.31,7
7333.44,8333.44,9
3740.78,4740.78,6
2926.93,3926.93,6
1373.41,2373.41,5
7114.18,8114.18,9
1616.41,2616.41,7
4652.96,5652.96,9
2568.83,3568.83,10
8746.22,9746.22,10
7928.51,8928.51,10
2249.03,3249.03,10
4383.62,5383.62,10
2329.86,3329.86,4
2598.04,3598.04,8
2048.33,3048.33,9
3431.15,4431.15,3
2777.39,3777.39,9
4933.40,5933.40,6
5352.14,6352.14,9
3894.12,4894.12,3
4461.73,5461.73,4
7348.60,8348.60,7
4477.74,5477.74,7
5667.70,6667.70,10
8161.92,9161.92,8
4989.43,5989.43,1
1353.78,2353.78,10
809.25,1809.25,10
4114.83,5114.83,8
7143.79,8143.79,6
6623.84,7623.84,4
3050.56,4050.56,1
1060.42,2060.42,1
1913.64,2913.64,2
1742.79,2742.79,8
7647.31,8647.31,5
1012.92,2012.92,7
908.45,1908.45,4
2082.62,3082.62,7
8464.95,9464.95,10
2645.11,3645.11,8
6137.84,7137.84,8
1798.82,2798.82,6
5751.72,6751.72,1
4292.19,5292.19,10
5085.60,6085.60,9
5570.70,6570.70,7
8770.75,9770.75,5
4676.89,5676.89,1
7435.44,8435.44,3
5231.21,6231.21,3
270.07,1270.07,10
3151.72,4151.72,5
6686.92,7686.92,4
2388.38,3388.38,2
1497.95,2497.95,5
8028.35,9028.35,2
1087.61,2087.61,8
7042.95,8042.95,5
1130.61,2130.61,4
1008.83,2008.83,9
3855.09,4855.09,3
2787.11,3787.11,10
2500.27,3500.27,6
7799.46,8799.46,4
2554.01,3554.01,3
2778.49,3778.49,4
3996.81,4996.81,5
2234.65,3234.65,8
7011.46,8011.46,1
7402.81,8402.81,3
3489.67,4489.67,4
1084.09,2084.09,6
4128.30,5128.30,2
6436.45,7436.45,4
8275.21,9275.21,9
690.55,1690.55,8
5999.58,6999.58,2
8897.69,9897.69,6
3015.67,4015.67,5
2575.36,3575.36,3
2567.60,3567.60,9
2419.07,3419.07,7
5690.41,6690.41,5
3650.28,4650.28,2
3565.87,4565.87,10
3403.69,4403.69,2
1938.95,2938.95,9
7046.35,8046.35,9
287.65,1287.65,8
7949.64,8949.64,10
8723.10,9723.10,5
5275.86,6275.86,8
3042.81,4042.81,4
2279.41,3279.41,10
777.69,1777.69,1
7310.16,8310.16,6
1411.34,2411.34,5
417.72,1417.72,10
5333.10,6333.10,4
5616.86,6616.86,5
2218.45,3218.45,7
4080.12,5080.12,3
3478.08,4478.08,2
3549.38,4549.38,3
1748.91,2748.91,4
7108.83,8108.83,9
7859.23,8859.23,3
6123.30,7123.30,9
1088.04,2088.04,2
6497.03,7497.03,6
176.82,1176.82,3
910.12,1910.12,9
6671.30,7671.30,2
2741.25,3741.25,4
2800.97,3800.97,7
3901.60,4901.60,2
3488.79,4488.79,3
3346.97,4346.97,5
5384.16,6384.16,3
7979.00,8979.00,3
4816.12,5816.12,1
5166.96,6166.96,7
8344.51,9344.51,1
3401.11,4401.11,5
8518.80,9518.80,5
8487.79,9487.79,9
8719.66,9719.66,2
1204.29,2204.29,4
1636.76,2636.76,8
3497.38,4497.38,6
5996.47,6996.47,8
1895.32,2895.32,5
2133.84,3133.84,9
8797.34,9797.34,1
7881.06,8881.06,7
6483.19,7483.19,5
8970.27,9970.27,6
2786.23,3786.23,10
4533.30,5533.30,8
17.68,1017.68,6
8402.84,9402.84,6
2085.35,3085.35,3
3918.14,4918.14,3
5017.38,6017.38,9
6058.49,7058.49,2
5243.04,6243.04,8
1663.16,2663.16,8
7725.84,8725.84,3
1583.64,2583.64,4
5007.89,6007.89,1
118.70,1118.70,1
6137.52,7137.52,2
809.28,1809.28,2
5760.13,6760.13,5
3328.86,4328.86,4
2401.42,3401.42,10
3454.72,4454.72,5
2722.72,3722.72,5
893.07,1893.07,4
5114.50,6114.50,4
4531.20,5531.20,2
6314.40,7314.40,6
3456.79,4456.79,1
2344.00,3344.00,5
6207.16,7207.16,6
4161.86,5161.86,10
7966.32,8966.32,9
8011.96,9011.96,6
5914.85,6914.85,4
552.14,1552.14,3
7176.22,8176.22,9
8688.68,9688.68,7
7662.57,8662.57,9
7404.02,8404.02,7
3953.85,4953.85,5
4388.87,5388.87,2
8668.01,9668.01,3
8581.13,9581.13,1
6097.08,7097.08,4
8765.62,9765.62,6
1638.79,2638.79,2
1704.55,2704.55,5
6006.59,7006.59,9
7134.89,8134.89,2
7939.08,8939.08,2
3678.56,4678.56,9
5141.35,6141.35,10
3128.24,4128.24,1
4934.35,5934.35,10
2284.98,3284.98,1
5666.02,6666.02,2
3913.70,4913.70,10
8484.93,9484.93,7
2277.05,3277.05,5
674.26,1674.26,5
7903.20,8903.20,8
7645.83,8645.83,7
7996.26,8996.26,2
2367.05,3367.05,6
1600.41,2600.41,2
4453.81,5453.81,3
3212.62,4212.62,5
2276.20,3276.20,9
4761.08,5761.08,1
5369.30,6369.30,5
5451.99,6451.99,2
1168.43,2168.43,1
6729.10,7729.10,2
2663.36,3663.36,3
3809.67,4809.67,4
1434.78,2434.78,1
6670.82,7670.82,4
2267.63,3267.63,8
5177.42,6177.42,3
4275.84,5275.84,4
4315.28,5315.28,1
3355.72,4355.72,5
8937.46,9937.46,6
2718.57,3718.57,6
4683.86,5683.86,5
8009.81,9009.81,9
8739.53,9739.53,1
5751.62,6751.62,2
485.36,1485.36,6
2608.52,3608.52,8
8700.84,9700.84,7
620.21,1620.21,1
8295.95,9295.95,2
4206.68,5206.68,4
4710.77,5710.77,1
6478.27,7478.27,10
8131.28,9131.28,1
8870.14,9870.14,3
6925.13,7925.13,1
8226.12,9226.12,3
6454.85,7454.85,7
5179.33,6179.33,6
8675.79,9675.79,1
2959.27,3959.27,9
1313.54,2313.54,5
6471.84,7471.84,6
3060.93,4060.93,3
4183.69,5183.69,6
6021.62,7021.62,8
8702.15,9702.15,2
5315.43,6315.43,3
2901.05,3901.05,9
1359.26,2359.26,7
3446.47,4446.47,8
3568.99,4568.99,2
6093.83,7093.83,6
8450.89,9450.89,8
3761.76,4761.76,8
3896.45,4896.45,3
4724.39,5724.39,2
544.49,1544.49,2
4555.20,5555.20,7
8248.88,9248.88,6
6458.10,7458.10,10
6632.73,7632.73,8
5366.49,6366.49,1
4257.82,5257.82,8
6200.82,7200.82,5
6910.97,7910.97,5
6088.28,7088.28,9
4346.98,5346.98,8
3653.91,4653.91,10
3233.79,4233.79,5
5027.74,6027.74,3
616.35,1616.35,5
2301.89,3301.89,10
147.50,1147.50,10
7765.10,8765.10,10
620.42,1620.42,8
7100.17,8100.17,2
2489.87,3489.87,5
2715.33,3715.33,7
1214.03,2214.03,2
8083.77,9083.77,10
3564.71,4564.71,6
1910.98,2910.98,5
8842.91,9842.91,4
6807.65,7807.65,4
8235.09,9235.09,5
3863.40,4863.40,6
6998.90,7998.90,2
3009.42,4009.42,7
1009.45,2009.45,8
3034.61,4034.61,3
516.85,1516.85,1
4884.71,5884.71,10
2004.48,3004.48,7
4371.39,5371.39,9
8168.71,9168.71,5
4533.00,5533.00,3
4100.90,5100.90,1
7970.08,8970.08,2
6803.26,7803.26,5
4288.16,5288.16,7
317.44,1317.44,10
7506.92,8506.92,7
8513.10,9513.10,4
8037.94,9037.94,6
8425.83,9425.83,8
2881.14,3881.14,8
5896.65,6896.65,5
4173.28,5173.28,7
5738.71,6738.71,7
1172.59,2172.59,5
65.28,1065.28,4
5330.42,6330.42,6
303.66,1303.66,7
2652.97,3652.97,6
7256.79,8256.79,9
3603.44,4603.44,5
7021.43,8021.43,5
4148.49,5148.49,4
8618.09,9618.09,6
4844.10,5844.10,4
4424.51,5424.51,5
7517.98,8517.98,6
6262.42,7262.42,7
131.42,1131.42,1
6563.82,7563.82,8
665.18,1665.18,10
4172.14,5172.14,2
3509.85,4509.85,1
74.62,1074.62,1
6177.21,7177.21,6
8974.28,9974.28,8
4858.83,5858.83,10
6556.34,7556.34,4
2999.01,3999.01,9
5364.88,6364.88,2
4885.74,5885.74,8
793.39,1793.39,1
6187.63,7187.63,4
8785.30,9785.30,6
1018.67,2018.67,4
4560.47,5560.47,7
711.99,1711.99,9
6380.01,7380.01,7
8627.98,9627.98,4
6154.77,7154.77,2
7988.32,8988.32,3
2795.77,3795.77,9
7908.24,8908.24,8
1843.44,2843.44,5
8683.17,9683.17,5
1755.33,2755.33,5
6712.56,7712.56,3
933.21,1933.21,1
2634.71,3634.71,7
1779.30,2779.30,1
4125.69,5125.69,2
2594.66,3594.66,10
5196.55,6196.55,1
2894.92,3894.92,9
6990.14,7990.14,4
4200.78,5200.78,1
6099.97,7099.97,3
8602.62,9602.62,1
6533.12,7533.12,2
6170.48,7170.48,9
2062.19,3062.19,3
5948.02,6948.02,5
673.53,1673.53,1
6906.28,7906.28,2
6886.73,7886.73,5
7928.00,8928.00,5
6182.58,7182.58,1
4752.88,5752.88,4
2053.41,3053.41,8
6041.99,7041.99,10
2217.23,3217.23,10
3211.65,4211.65,3
2669.61,3669.61,1
7961.80,8961.80,9
6598.73,7598.73,7
4265.85,5265.85,5
1841.78,2841.78,8
6651.04,7651.04,9
7752.72,8752.72,7
3302.55,4302.55,1
760.34,1760.34,4
3915.71,4915.71,4
5312.69,6312.69,7
6069.98,7069.98,7
6105.18,7105.18,8
4144.63,5144.63,3
3790.97,4790.97,10
2551.83,3551.83,2
352.48,1352.48,3
4719.63,5719.63,5
8386.54,9386.54,10
8851.12,9851.12,6
4570.90,5570.90,4
1291.39,2291.39,7
3295.41,4295.41,5
4793.88,5793.88,5
3761.28,4761.28,10
7365.65,8365.65,4
7856.11,8856.11,4
233.51,1233.51,1
1436.67,2436.67,10
3694.12,4694.12,1
4463.72,5463.72,4
5067.00,6067.00,3
1226.97,2226.97,6
7072.45,8072.45,1
3552.35,4552.35,4
1980.49,2980.49,4
7886.50,8886.50,4
3800.89,4800.89,7
1636.03,2636.03,6
4497.81,5497.81,8
8295.93,9295.93,4
4237.44,5237.44,6
1637.08,2637.08,4
7197.94,8197.94,8
7286.81,8286.81,10
5274.36,6274.36,4
7670.03,8670.03,1
38.48,1038.48,1
3334.30,4334.30,9
5891.47,6891.47,5
3409.06,4409.06,9
2725.79,3725.79,8
110.03,1110.03,7
6108.52,7108.52,7
3889.85,4889.85,4
4521.67,5521.67,8
5362.35,6362.35,3
4086.18,5086.18,3
3499.51,4499.51,8
7892.55,8892.55,5
7688.49,8688.49,3
956.66,1956.66,10
6326.32,7326.32,7
3972.46,4972.46,6
1125.46,2125.46,7
8329.22,9329.22,2
483.53,1483.53,2
1015.53,2015.53,9
8550.95,9550.95,8
4678.86,5678.86,9
8419.87,9419.87,1
6308.37,7308.37,9
138.89,1138.89,8
8835.49,9835.49,1
3184.91,4184.91,10
8456.34,9456.34,8
337.17,1337.17,3
2129.42,3129.42,6
5655.54,6655.54,5
6470.03,7470.03,6
7358.46,8358.46,6
7984.79,8984.79,8
1546.52,2546.52,1
3686.70,4686.70,1
4122.89,5122.89,5
7686.70,8686.70,9
6740.95,7740.95,3
2654.80,3654.80,6
138.27,1138.27,1
6966.95,7966.95,2
5876.76,6876.76,9
8683.85,9683.85,10
8418.37,9418.37,10
977.50,1977.50,9
4923.55,5923.55,2
3674.28,4674.28,1
8238.76,9238.76,6
155.44,1155.44,1
2565.17,3565.17,1
57.90,1057.90,3
2127.71,3127.71,4
3667.41,4667.41,3
6872.57,7872.57,1
6524.08,7524.08,8
5845.15,6845.15,6
8278.13,9278.13,6
8985.79,9985.79,8
2615.21,3615.21,2
374.80,1374.80,10
5076.15,6076.15,2
8223.83,9223.83,6
7040.36,8040.36,6
8845.90,9845.90,9
8951.74,9951.74,6
3277.07,4277.07,4
7582.29,8582.29,4
8313.21,9313.21,4
733.17,1733.17,7
2402.26,3402.26,7
1022.50,2022.50,9
5.05,1005.05,3
1611.63,2611.63,7
3000.19,4000.19,2
6454.20,7454.20,9
6843.40,7843.40,3
7814.42,8814.42,3
1697.42,2697.42,7
7424.77,8424.77,2
4139.32,5139.32,2
5303.61,6303.61,9
8335.19,9335.19,1
389.11,1389.11,1
1559.68,2559.68,4
4694.67,5694.67,4
5771.12,6771.12,10
3162.61,4162.61,4
5982.77,6982.77,9
8207.55,9207.55,8
7475.07,8475.07,2
3247.81,4247.81,3
6242.84,7242.84,6
2612.71,3612.71,8
7824.56,8824.56,10
2739.82,3739.82,9
1086.27,2086.27,1
2134.71,3134.71,6
222.90,1222.90,2
2772.19,3772.19,10
2800.97,3800.97,7
4678.29,5678.29,10
5543.37,6543.37,10
4283.19,5283.19,4
8858.13,9858.13,1
581.57,1581.57,6
2485.34,3485.34,2
2010.96,3010.96,5
7741.98,8741.98,10
7149.49,8149.49,8
5675.03,6675.03,8
1669.52,2669.52,7
3704.86,4704.86,1
3232.37,4232.37,5
6388.29,7388.29,7
1934.24,2934.24,6
3035.41,4035.41,1
1078.59,2078.59,10
6671.53,7671.53,6
2247.46,3247.46,7
3176.99,4176.99,8
8081.10,9081.10,10
5116.28,6116.28,8
6229.88,7229.88,8
6589.66,7589.66,2
3061.94,4061.94,6
3253.63,4253.63,6
8192.81,9192.81,3
1065.18,2065.18,6
6590.52,7590.52,9
7297.01,8297.01,1
2545.34,3545.34,2
2532.16,3532.16,4
4935.78,5935.78,10
19.03,1019.03,3
790.46,1790.46,10
1525.67,2525.67,5
3521.82,4521.82,4
2815.93,3815.93,3
3927.91,4927.91,1
2036.40,3036.40,6
4835.36,5835.36,4
1327.78,2327.78,4
2910.39,3910.39,10
541.38,1541.38,10
4252.92,5252.92,5
1352.84,2352.84,2
7924.31,8924.31,10
1588.33,2588.33,9
3078.28,4078.28,1
6651.84,7651.84,8
6636.79,7636.79,3
2346.58,3346.58,1
4556.93,5556.93,7
6683.67,7683.67,7
3727.12,4727.12,1
328.43,1328.43,6
5846.21,6846.21,5
4373.73,5373.73,5
2421.17,3421.17,1
6857.87,7857.87,8
3934.07,4934.07,3
4885.21,5885.21,6
2901.52,3901.52,7
1442.46,2442.46,2
2619.96,3619.96,8
2661.02,3661.02,7
3259.76,4259.76,6
7663.11,8663.11,7
6681.53,7681.53,3
4019.01,5019.01,3
8589.45,9589.45,8
8504.41,9504.41,9
1773.64,2773.64,8
2528.27,3528.27,2
1244.35,2244.35,6
2722.42,3722.42,1
945.03,1945.03,6
1652.93,2652.93,8
6671.84,7671.84,2
4199.80,5199.80,8
652.16,1652.16,10
527.76,1527.76,7
8403.03,9403.03,8
3631.72,4631.72,10
6024.29,7024.29,5
5704.97,6704.97,4
1171.02,2171.02,3
8975.60,9975.60,2
5844.33,6844.33,5
3682.56,4682.56,1
8033.41,9033.41,7
7089.23,8089.23,1
2201.66,3201.66,7
2563.26,3563.26,7
5196.07,6196.07,4
2874.79,3874.79,2
6220.04,7220.04,8
7292.66,8292.66,8
735.89,1735.89,1
8089.24,9089.24,7
3329.02,4329.02,7
8250.23,9250.23,6
7973.00,8973.00,1
6119.57,7119.57,8
8625.40,9625.40,8
8104.81,9104.81,8
3077.97,4077.97,1
1344.90,2344.90,6
8342.52,9342.52,2
555.61,1555.61,7
6959.77,7959.77,9
8906.24,9906.24,9
923.37,1923.37,9
5041.05,6041.05,5
7263.25,8263.25,7
3513.24,4513.24,9
8778.25,9778.25,9
7564.21,8564.21,1
5722.91,6722.91,3
4368.26,5368.26,9
8330.49,9330.49,8
228.64,1228.64,4
6339.62,7339.62,6
1960.30,2960.30,8
6233.74,7233.74,4
3849.12,4849.12,7
147.87,1147.87,3
4750.80,5750.80,3
5731.45,6731.45,10
2465.94,3465.94,10
6361.33,7361.33,9
8063.62,9063.62,1
6561.28,7561.28,5
5789.34,6789.34,1
2669.72,3669.72,1
4520.63,5520.63,7
5853.53,6853.53,9
7493.62,8493.62,3
6517.86,7517.86,4
2401.24,3401.24,9
8388.35,9388.35,2
3.20,1003.20,2
5543.62,6543.62,10
8409.96,9409.96,4
852.03,1852.03,2
1520.44,2520.44,3
5560.37,6560.37,2
8623.20,9623.20,10
2339.05,3339.05,4
8764.79,9764.79,2
8726.38,9726.38,8
8260.46,9260.46,8
4995.24,5995.24,1
8374.91,9374.91,10
7892.23,8892.23,7
4341.07,5341.07,2
7077.24,8077.24,1
2490.44,3490.44,2
7710.72,8710.72,5
6996.26,7996.26,4
5744.16,6744.16,9
4421.32,5421.32,6
7445.23,8445.23,5
4005.41,5005.41,5
8.08,1008.08,4
4945.76,5945.76,10
6643.54,7643.54,8
5109.77,6109.77,9
6597.25,7597.25,5
4988.67,5988.67,10
3936.71,4936.71,1
467.93,1467.93,9
1159.20,2159.20,9
730.89,1730.89,3
8266.92,9266.92,2
4694.06,5694.06,6
7614.63,8614.63,2
8515.33,9515.33,2
2295.09,3295.09,4
3747.00,4747.00,4
8415.93,9415.93,6
8852.66,9852.66,6
2647.84,3647.84,7
8298.34,9298.34,9
5548.45,6548.45,8
1909.84,2909.84,1
3952.52,4952.52,4
7429.84,8429.84,9
3907.38,4907.38,10
5787.14,6787.14,6
6307.89,7307.89,10
720.35,1720.35,7
4988.09,5988.09,6
1770.23,2770.23,3
2333.32,3333.32,3
1153.66,2153.66,6
930.52,1930.52,8
2374.35,3374.35,8
3228.45,4228.45,1
1279.71,2279.71,6
1878.67,2878.67,4
4089.21,5089.21,1
7215.29,8215.29,8
6710.50,7710.50,2
5359.51,6359.51,5
8169.33,9169.33,3
1289.94,2289.94,7
3141.15,4141.15,10
3190.44,4190.44,7
902.01,1902.01,6
8708.61,9708.61,1
4516.78,5516.78,8
5015.48,6015.48,8
5499.65,6499.65,9
1005.52,2005.52,10
874.28,1874.28,10
3404.36,4404.36,7
5006.29,6006.29,9
1382.94,2382.94,1
4478.80,5478.80,2
8969.10,9969.10,9
8449.18,9449.18,2
7930.00,8930.00,2
6648.84,7648.84,7
7835.52,8835.52,10
5400.16,6400.16,3
2578.48,3578.48,9
5668.91,6668.91,5
6214.20,7214.20,8
6301.36,7301.36,6
864.02,1864.02,7
4269.79,5269.79,7
8641.25,9641.25,4
1444.89,2444.89,9
1160.08,2160.08,8
704.92,1704.92,7
3585.21,4585.21,3
4632.55,5632.55,4
2931.73,3931.73,4
8656.01,9656.01,9
1654.90,2654.90,9
3962.66,4962.66,7
8916.18,9916.18,5
1296.32,2296.32,2
1194.54,2194.54,7
4246.99,5246.99,7
2786.64,3786.64,10
3359.86,4359.86,8
5948.65,6948.65,8
1527.97,2527.97,1
1465.20,2465.20,5
2086.19,3086.19,9
4037.91,5037.91,5
2489.45,3489.45,4
4596.14,5596.14,1
5311.22,6311.22,2
260.50,1260.50,4
1102.45,2102.45,9
4912.19,5912.19,7
4676.28,5676.28,4
5756.88,6756.88,9
160.47,1160.47,1
4069.29,5069.29,2
150.88,1150.88,7
120.45,1120.45,9
3898.61,4898.61,6
596.77,1596.77,5
8575.38,9575.38,8
7856.86,8856.86,10
290.91,1290.91,8
2625.39,3625.39,10
1292.14,2292.14,6
5680.10,6680.10,10
6936.96,7936.96,8
5091.34,6091.34,1
5757.27,6757.27,7
5957.64,6957.64,1
2408.94,3408.94,5
4852.89,5852.89,6
4217.80,5217.80,2
7887.50,8887.50,4
183.65,1183.65,1
8144.11,9144.11,10
4554.75,5554.75,10
5900.37,6900.37,6
651.86,1651.86,3
6678.37,7678.37,7
6481.67,7481.67,5
2755.35,3755.35,3
7422.71,8422.71,10
516.67,1516.67,10
1749.93,2749.93,4
4750.68,5750.68,10
4139.04,5139.04,4
3154.88,4154.88,7
4439.31,5439.31,9
2046.28,3046.28,2
1126.98,2126.98,10
8639.51,9639.51,1
5948.47,6948.47,4
6922.31,7922.31,5
5429.24,6429.24,10
7486.65,8486.65,10
3882.23,4882.23,4
1742.30,2742.30,7
6546.31,7546.31,4
7701.08,8701.08,3
6646.83,7646.83,1
3798.97,4798.97,9
5636.63,6636.63,7
3834.22,4834.22,7
8492.78,9492.78,3
2178.74,3178.74,9
8028.89,9028.89,2
7197.25,8197.25,2
816.64,1816.64,9
2354.05,3354.05,4
5874.56,6874.56,4
6589.36,7589.36,8
1374.03,2374.03,7
6704.17,7704.17,10
233.93,1233.93,8
8097.91,9097.91,8
4338.94,5338.94,1
5358.79,6358.79,4
5134.51,6134.51,6
5173.39,6173.39,9
2839.58,3839.58,4
8177.99,9177.99,10
6378.45,7378.45,3
6635.98,7635.98,4
1223.79,2223.79,5
6829.02,7829.02,2
490.15,1490.15,7
2995.70,3995.70,3
3172.51,4172.51,8
7536.37,8536.37,8
4990.76,5990.76,3
2291.60,3291.60,7
1246.84,2246.84,7
4388.87,5388.87,8
642.01,1642.01,7
1010.89,2010.89,4
3181.10,4181.10,3
6044.99,7044.99,1
6815.52,7815.52,1
