id,value,risk
59635,4036.60,8
59636,4036.50,1
59637,4036.40,9
59638,4036.30,9
59639,4036.20,1
59640,4036.10,7
59641,4036.00,2
59642,4035.90,3
59643,4035.80,9
59644,4035.70,7
59645,4035.60,6
59646,4035.50,5
59647,4035.40,3
59648,4035.30,2
59649,4035.20,2
59650,4035.10,10
59651,4035.00,7
59652,4034.90,3
59653,4034.80,2
59654,4034.70,6
59655,4034.60,9
59656,4034.50,3
59657,4034.40,8
59658,4034.30,4
59659,4034.20,5
59660,4034.10,5
59661,4034.00,9
59662,4033.90,1
59663,4033.80,2
59664,4033.70,6
59665,4033.60,8
59666,4033.50,10
59667,4033.40,5
59668,4033.30,5
59669,4033.20,5
59670,4033.10,2
59671,4033.00,9
59672,4032.90,1
59673,4032.80,6
59674,4032.70,3
59675,4032.60,10
59676,4032.50,6
59677,4032.40,4
59678,4032.30,7
59679,4032.20,9
59680,4032.10,7
59681,4032.00,4
59682,4031.90,9
59683,4031.80,10
59684,4031.70,10
59685,4031.60,3
59686,4031.50,3
59687,4031.40,4
59688,4031.30,7
59689,4031.20,10
59690,4031.10,1
59691,4031.00,7
59692,4030.90,3
59693,4030.80,2
59694,4030.70,5
59695,4030.60,4
59696,4030.50,10
59697,4030.40,9
59698,4030.30,1
59699,4030.20,6
59700,4030.10,5
59701,4030.00,3
59702,4029.90,4
59703,4029.80,7
59704,4029.70,7
59705,4029.60,4
59706,4029.50,8
59707,4029.40,3
59708,4029.30,4
59709,4029.20,8
59710,4029.10,4
59711,4029.00,6
59712,4028.90,1
59713,4028.80,6
59714,4028.70,10
59715,4028.60,9
59716,4028.50,7
59717,4028.40,4
59718,4028.30,2
59719,4028.20,6
59720,4028.10,1
59721,4028.00,2
59722,4027.90,5
59723,4027.80,10
59724,4027.70,3
59725,4027.60,10
59726,4027.50,10
59727,4027.40,4
59728,4027.30,6
59729,4027.20,7
59730,4027.10,7
59731,4027.00,3
59732,4026.90,10
59733,4026.80,8
59734,4026.70,2
59735,4026.60,7
59736,4026.50,10
59737,4026.40,7
59738,4026.30,2
59739,4026.20,2
59740,4026.10,8
59741,4026.00,10
59742,4025.90,2
59743,4025.80,1
59744,4025.70,4
59745,4025.60,4
59746,4025.50,3
59747,4025.40,2
59748,4025.30,2
59749,4025.20,10
59750,4025.10,3
59751,4025.00,4
59752,4024.90,8
59753,4024.80,10
59754,4024.70,4
59755,4024.60,4
59756,4024.50,7
59757,4024.40,7
59758,4024.30,5
59759,4024.20,9
59760,4024.10,2
59761,4024.00,6
59762,4023.90,10
59763,4023.80,2
59764,4023.70,2
59765,4023.60,3
59766,4023.50,5
59767,4023.40,8
59768,4023.30,2
59769,4023.20,8
59770,4023.10,8
59771,4023.00,3
59772,4022.90,3
59773,4022.80,6
59774,4022.70,1
59775,4022.60,10
59776,4022.50,6
59777,4022.40,3
59778,4022.30,6
59779,4022.20,2
59780,4022.10,4
59781,4022.00,5
59782,4021.90,10
59783,4021.80,3
59784,4021.70,2
59785,4021.60,7
59786,4021.50,4
59787,4021.40,1
59788,4021.30,6
59789,4021.20,1
59790,4021.10,2
59791,4021.00,2
59792,4020.90,10
59793,4020.80,8
59794,4020.70,10
59795,4020.60,6
59796,4020.50,1
59797,4020.40,5
59798,4020.30,7
59799,4020.20,8
59800,4020.10,3
59801,4020.00,9
59802,4019.90,8
59803,4019.80,4
59804,4019.70,2
59805,4019.60,4
59806,4019.50,9
59807,4019.40,8
59808,4019.30,1
59809,4019.20,10
59810,4019.10,1
59811,4019.00,4
59812,4018.90,1
59813,4018.80,1
59814,4018.70,3
59815,4018.60,3
59816,4018.50,7
59817,4018.40,7
59818,4018.30,4
59819,4018.20,1
59820,4018.10,5
59821,4018.00,9
59822,4017.90,2
59823,4017.80,10
59824,4017.70,8
59825,4017.60,3
59826,4017.50,9
59827,4017.40,2
59828,4017.30,1
59829,4017.20,8
59830,4017.10,9
59831,4017.00,2
59832,4016.90,5
59833,4016.80,4
59834,4016.70,2
59835,4016.60,9
59836,4016.50,3
59837,4016.40,4
59838,4016.30,3
59839,4016.20,3
59840,4016.10,6
59841,4016.00,1
59842,4015.90,9
59843,4015.80,2
59844,4015.70,4
59845,4015.60,2
59846,4015.50,7
59847,4015.40,10
59848,4015.30,4
59849,4015.20,5
59850,4015.10,1
59851,4015.00,6
59852,4014.90,8
59853,4014.80,8
59854,4014.70,10
59855,4014.60,6
59856,4014.50,5
59857,4014.40,7
59858,4014.30,2
59859,4014.20,10
59860,4014.10,2
59861,4014.00,6
59862,4013.90,4
59863,4013.80,4
59864,4013.70,6
59865,4013.60,9
59866,4013.50,3
59867,4013.40,4
59868,4013.30,1
59869,4013.20,3
59870,4013.10,2
59871,4013.00,4
59872,4012.90,5
59873,4012.80,4
59874,4012.70,9
59875,4012.60,5
59876,4012.50,1
59877,4012.40,4
59878,4012.30,8
59879,4012.20,1
59880,4012.10,5
59881,4012.00,3
59882,4011.90,4
59883,4011.80,9
59884,4011.70,7
59885,4011.60,10
59886,4011.50,2
59887,4011.40,5
59888,4011.30,1
59889,4011.20,2
59890,4011.10,6
59891,4011.00,7
59892,4010.90,3
59893,4010.80,2
59894,4010.70,2
59895,4010.60,7
59896,4010.50,1
59897,4010.40,8
59898,4010.30,2
59899,4010.20,9
59900,4010.10,3
59901,4010.00,3
59902,4009.90,1
59903,4009.80,6
59904,4009.70,8
59905,4009.60,3
59906,4009.50,10
59907,4009.40,5
59908,4009.30,3
59909,4009.20,7
59910,4009.10,10
59911,4009.00,5
59912,4008.90,7
59913,4008.80,5
59914,4008.70,5
59915,4008.60,1
59916,4008.50,1
59917,4008.40,6
59918,4008.30,9
59919,4008.20,6
59920,4008.10,4
59921,4008.00,4
59922,4007.90,1
59923,4007.80,9
59924,4007.70,6
59925,4007.60,9
59926,4007.50,2
59927,4007.40,4
59928,4007.30,8
59929,4007.20,8
59930,4007.10,2
59931,4007.00,4
59932,4006.90,7
59933,4006.80,9
59934,4006.70,5
59935,4006.60,6
59936,4006.50,3
59937,4006.40,9
59938,4006.30,8
59939,4006.20,7
59940,4006.10,1
59941,4006.00,8
59942,4005.90,4
59943,4005.80,3
59944,4005.70,9
59945,4005.60,2
59946,4005.50,2
59947,4005.40,10
59948,4005.30,10
59949,4005.20,6
59950,4005.10,2
59951,4005.00,4
59952,4004.90,7
59953,4004.80,9
59954,4004.70,5
59955,4004.60,7
59956,4004.50,10
59957,4004.40,2
59958,4004.30,9
59959,4004.20,6
59960,4004.10,7
59961,4004.00,5
59962,4003.90,8
59963,4003.80,3
59964,4003.70,9
59965,4003.60,10
59966,4003.50,8
59967,4003.40,5
59968,4003.30,10
59969,4003.20,9
59970,4003.10,7
59971,4003.00,9
59972,4002.90,3
59973,4002.80,4
59974,4002.70,9
59975,4002.60,5
59976,4002.50,9
59977,4002.40,4
59978,4002.30,3
59979,4002.20,5
59980,4002.10,1
59981,4002.00,8
59982,4001.90,1
59983,4001.80,9
59984,4001.70,3
59985,4001.60,7
59986,4001.50,2
59987,4001.40,7
59988,4001.30,2
59989,4001.20,7
59990,4001.10,1
59991,4001.00,6
59992,4000.90,2
59993,4000.80,6
59994,4000.70,5
59995,4000.60,5
59996,4000.50,10
59997,4000.40,4
59998,4000.30,10
59999,4000.20,8
60000,4000.10,7
60001,4000.00,5
60002,3999.90,3
60003,3999.80,4
60004,3999.70,2
60005,3999.60,1
60006,3999.50,2
60007,3999.40,6
60008,3999.30,5
60009,3999.20,8
60010,3999.10,7
60011,3999.00,1
60012,3998.90,5
60013,3998.80,6
60014,3998.70,3
60015,3998.60,8
60016,3998.50,2
60017,3998.40,6
60018,3998.30,6
60019,3998.20,4
60020,3998.10,5
60021,3998.00,2
60022,3997.90,7
60023,3997.80,3
60024,3997.70,7
60025,3997.60,3
60026,3997.50,8
60027,3997.40,4
60028,3997.30,2
60029,3997.20,2
60030,3997.10,9
60031,3997.00,2
60032,3996.90,5
60033,3996.80,9
60034,3996.70,7
60035,3996.60,2
60036,3996.50,7
60037,3996.40,3
60038,3996.30,2
60039,3996.20,2
60040,3996.10,8
60041,3996.00,3
60042,3995.90,9
60043,3995.80,4
60044,3995.70,8
60045,3995.60,4
60046,3995.50,5
60047,3995.40,7
60048,3995.30,1
60049,3995.20,5
60050,3995.10,2
60051,3995.00,4
60052,3994.90,6
60053,3994.80,8
60054,3994.70,2
60055,3994.60,8
60056,3994.50,5
60057,3994.40,2
60058,3994.30,1
60059,3994.20,1
60060,3994.10,8
60061,3994.00,7
60062,3993.90,1
60063,3993.80,10
60064,3993.70,8
60065,3993.60,10
60066,3993.50,4
60067,3993.40,3
60068,3993.30,9
60069,3993.20,7
60070,3993.10,7
60071,3993.00,10
60072,3992.90,6
60073,3992.80,5
60074,3992.70,6
60075,3992.60,5
60076,3992.50,1
60077,3992.40,10
60078,3992.30,7
60079,3992.20,4
60080,3992.10,8
60081,3992.00,6
60082,3991.90,1
60083,3991.80,9
60084,3991.70,7
60085,3991.60,9
60086,3991.50,4
60087,3991.40,4
60088,3991.30,10
60089,3991.20,2
60090,3991.10,2
60091,3991.00,2
60092,3990.90,1
60093,3990.80,9
60094,3990.70,1
60095,3990.60,3
60096,3990.50,4
60097,3990.40,10
60098,3990.30,1
60099,3990.20,9
60100,3990.10,5
60101,3990.00,10
60102,3989.90,3
60103,3989.80,6
60104,3989.70,7
60105,3989.60,8
60106,3989.50,6
60107,3989.40,4
60108,3989.30,1
60109,3989.20,4
60110,3989.10,6
60111,3989.00,4
60112,3988.90,9
60113,3988.80,9
60114,3988.70,1
60115,3988.60,7
60116,3988.50,9
60117,3988.40,2
60118,3988.30,8
60119,3988.20,10
60120,3988.10,4
60121,3988.00,1
60122,3987.90,4
60123,3987.80,10
60124,3987.70,1
60125,3987.60,8
60126,3987.50,8
60127,3987.40,2
60128,3987.30,7
60129,3987.20,5
60130,3987.10,4
60131,3987.00,4
60132,3986.90,9
60133,3986.80,3
60134,3986.70,9
60135,3986.60,5
60136,3986.50,5
60137,3986.40,8
60138,3986.30,3
60139,3986.20,7
60140,3986.10,5
60141,3986.00,8
60142,3985.90,3
60143,3985.80,9
60144,3985.70,4
60145,3985.60,7
60146,3985.50,9
60147,3985.40,2
60148,3985.30,7
60149,3985.20,8
60150,3985.10,5
60151,3985.00,5
60152,3984.90,9
60153,3984.80,2
60154,3984.70,4
60155,3984.60,7
60156,3984.50,1
60157,3984.40,5
60158,3984.30,10
60159,3984.20,6
60160,3984.10,1
60161,3984.00,3
60162,3983.90,9
60163,3983.80,8
60164,3983.70,4
60165,3983.60,10
60166,3983.50,9
60167,3983.40,2
60168,3983.30,6
60169,3983.20,4
60170,3983.10,5
60171,3983.00,4
60172,3982.90,2
60173,3982.80,10
60174,3982.70,3
60175,3982.60,1
60176,3982.50,6
60177,3982.40,6
60178,3982.30,8
60179,3982.20,8
60180,3982.10,10
60181,3982.00,3
60182,3981.90,9
60183,3981.80,2
60184,3981.70,9
60185,3981.60,10
60186,3981.50,6
60187,3981.40,1
60188,3981.30,9
60189,3981.20,1
60190,3981.10,6
60191,3981.00,5
60192,3980.90,5
60193,3980.80,4
60194,3980.70,6
60195,3980.60,3
60196,3980.50,8
60197,3980.40,9
60198,3980.30,7
60199,3980.20,10
60200,3980.10,4
60201,3980.00,1
60202,3979.90,2
60203,3979.80,4
60204,3979.70,7
60205,3979.60,1
60206,3979.50,5
60207,3979.40,3
60208,3979.30,3
60209,3979.20,8
60210,3979.10,9
60211,3979.00,7
60212,3978.90,7
60213,3978.80,2
60214,3978.70,5
60215,3978.60,3
60216,3978.50,8
60217,3978.40,10
60218,3978.30,1
60219,3978.20,10
60220,3978.10,1
60221,3978.00,4
60222,3977.90,8
60223,3977.80,4
60224,3977.70,7
60225,3977.60,6
60226,3977.50,5
60227,3977.40,7
60228,3977.30,1
60229,3977.20,7
60230,3977.10,5
60231,3977.00,10
60232,3976.90,1
60233,3976.80,3
60234,3976.70,7
60235,3976.60,7
60236,3976.50,1
60237,3976.40,3
60238,3976.30,1
60239,3976.20,8
60240,3976.10,5
60241,3976.00,7
60242,3975.90,2
60243,3975.80,7
60244,3975.70,6
60245,3975.60,7
60246,3975.50,10
60247,3975.40,5
60248,3975.30,7
60249,3975.20,7
60250,3975.10,4
60251,3975.00,9
60252,3974.90,1
60253,3974.80,4
60254,3974.70,1
60255,3974.60,3
60256,3974.50,9
60257,3974.40,5
60258,3974.30,1
60259,3974.20,6
60260,3974.10,9
60261,3974.00,9
60262,3973.90,4
60263,3973.80,5
60264,3973.70,6
60265,3973.60,8
60266,3973.50,3
60267,3973.40,10
60268,3973.30,4
60269,3973.20,7
60270,3973.10,3
60271,3973.00,3
60272,3972.90,6
60273,3972.80,3
60274,3972.70,1
60275,3972.60,8
60276,3972.50,8
60277,3972.40,1
60278,3972.30,7
60279,3972.20,10
60280,3972.10,4
60281,3972.00,4
60282,3971.90,4
60283,3971.80,5
60284,3971.70,1
60285,3971.60,2
60286,3971.50,2
60287,3971.40,5
60288,3971.30,5
60289,3971.20,7
60290,3971.10,3
60291,3971.00,4
60292,3970.90,4
60293,3970.80,5
60294,3970.70,1
60295,3970.60,8
60296,3970.50,7
60297,3970.40,6
60298,3970.30,2
60299,3970.20,5
60300,3970.10,5
60301,3970.00,2
60302,3969.90,10
60303,3969.80,5
60304,3969.70,2
60305,3969.60,4
60306,3969.50,10
60307,3969.40,4
60308,3969.30,4
60309,3969.20,5
60310,3969.10,2
60311,3969.00,9
60312,3968.90,7
60313,3968.80,1
60314,3968.70,3
60315,3968.60,4
60316,3968.50,10
60317,3968.40,1
60318,3968.30,6
60319,3968.20,6
60320,3968.10,7
60321,3968.00,8
60322,3967.90,5
60323,3967.80,3
60324,3967.70,1
60325,3967.60,6
60326,3967.50,5
60327,3967.40,10
60328,3967.30,4
60329,3967.20,2
60330,3967.10,10
60331,3967.00,7
60332,3966.90,1
60333,3966.80,10
60334,3966.70,5
60335,3966.60,1
60336,3966.50,2
60337,3966.40,5
60338,3966.30,10
60339,3966.20,8
60340,3966.10,5
60341,3966.00,3
60342,3965.90,10
60343,3965.80,10
60344,3965.70,7
60345,3965.60,10
60346,3965.50,3
60347,3965.40,8
60348,3965.30,4
60349,3965.20,7
60350,3965.10,6
60351,3965.00,7
60352,3964.90,8
60353,3964.80,8
60354,3964.70,7
60355,3964.60,10
60356,3964.50,4
60357,3964.40,10
60358,3964.30,8
60359,3964.20,2
60360,3964.10,10
60361,3964.00,7
60362,3963.90,5
60363,3963.80,4
60364,3963.70,5
60365,3963.60,8
60366,3963.50,7
60367,3963.40,2
60368,3963.30,5
60369,3963.20,10
60370,3963.10,5
60371,3963.00,4
60372,3962.90,2
60373,3962.80,7
60374,3962.70,8
60375,3962.60,10
60376,3962.50,1
60377,3962.40,5
60378,3962.30,10
60379,3962.20,6
60380,3962.10,6
60381,3962.00,3
60382,3961.90,10
60383,3961.80,6
60384,3961.70,2
60385,3961.60,5
60386,3961.50,5
60387,3961.40,9
60388,3961.30,2
60389,3961.20,5
60390,3961.10,3
60391,3961.00,9
60392,3960.90,5
60393,3960.80,3
60394,3960.70,3
60395,3960.60,3
60396,3960.50,9
60397,3960.40,4
60398,3960.30,2
60399,3960.20,4
60400,3960.10,1
60401,3960.00,5
60402,3959.90,3
60403,3959.80,9
60404,3959.70,5
60405,3959.60,4
60406,3959.50,4
60407,3959.40,10
60408,3959.30,1
60409,3959.20,10
60410,3959.10,7
60411,3959.00,5
60412,3958.90,3
60413,3958.80,4
60414,3958.70,4
60415,3958.60,9
60416,3958.50,3
60417,3958.40,6
60418,3958.30,5
60419,3958.20,7
60420,3958.10,10
60421,3958.00,3
60422,3957.90,5
60423,3957.80,4
60424,3957.70,10
60425,3957.60,4
60426,3957.50,7
60427,3957.40,6
60428,3957.30,6
60429,3957.20,8
60430,3957.10,7
60431,3957.00,6
60432,3956.90,9
60433,3956.80,3
60434,3956.70,9
60435,3956.60,1
60436,3956.50,7
60437,3956.40,9
60438,3956.30,3
60439,3956.20,9
60440,3956.10,6
60441,3956.00,1
60442,3955.90,8
60443,3955.80,5
60444,3955.70,6
60445,3955.60,10
60446,3955.50,1
60447,3955.40,9
60448,3955.30,7
60449,3955.20,5
60450,3955.10,2
60451,3955.00,10
60452,3954.90,3
60453,3954.80,6
60454,3954.70,4
60455,3954.60,3
60456,3954.50,1
60457,3954.40,7
60458,3954.30,3
60459,3954.20,1
60460,3954.10,10
60461,3954.00,2
60462,3953.90,7
60463,3953.80,6
60464,3953.70,8
60465,3953.60,8
60466,3953.50,9
60467,3953.40,7
60468,3953.30,3
60469,3953.20,4
60470,3953.10,4
60471,3953.00,10
60472,3952.90,6
60473,3952.80,4
60474,3952.70,3
60475,3952.60,9
60476,3952.50,6
60477,3952.40,6
60478,3952.30,6
60479,3952.20,6
60480,3952.10,4
60481,3952.00,2
60482,3951.90,4
60483,3951.80,9
60484,3951.70,8
60485,3951.60,2
60486,3951.50,9
60487,3951.40,3
60488,3951.30,8
60489,3951.20,7
60490,3951.10,9
60491,3951.00,10
60492,3950.90,9
60493,3950.80,4
60494,3950.70,8
60495,3950.60,1
60496,3950.50,10
60497,3950.40,6
60498,3950.30,5
60499,3950.20,1
60500,3950.10,4
60501,3950.00,10
60502,3949.90,9
60503,3949.80,6
60504,3949.70,7
60505,3949.60,2
60506,3949.50,1
60507,3949.40,6
60508,3949.30,9
60509,3949.20,4
60510,3949.10,8
60511,3949.00,6
60512,3948.90,3
60513,3948.80,4
60514,3948.70,3
60515,3948.60,8
60516,3948.50,3
60517,3948.40,8
60518,3948.30,5
60519,3948.20,6
60520,3948.10,5
60521,3948.00,10
60522,3947.90,10
60523,3947.80,5
60524,3947.70,5
60525,3947.60,10
60526,3947.50,7
60527,3947.40,1
60528,3947.30,4
60529,3947.20,10
60530,3947.10,8
60531,3947.00,6
60532,3946.90,5
60533,3946.80,1
60534,3946.70,7
60535,3946.60,2
60536,3946.50,1
60537,3946.40,5
60538,3946.30,2
60539,3946.20,4
60540,3946.10,4
60541,3946.00,2
60542,3945.90,6
60543,3945.80,9
60544,3945.70,10
60545,3945.60,8
60546,3945.50,4
60547,3945.40,2
60548,3945.30,9
60549,3945.20,7
60550,3945.10,4
60551,3945.00,5
60552,3944.90,9
60553,3944.80,8
60554,3944.70,8
60555,3944.60,5
60556,3944.50,7
60557,3944.40,3
60558,3944.30,1
60559,3944.20,5
60560,3944.10,7
60561,3944.00,1
60562,3943.90,4
60563,3943.80,5
60564,3943.70,8
60565,3943.60,3
60566,3943.50,7
60567,3943.40,5
60568,3943.30,5
60569,3943.20,9
60570,3943.10,8
60571,3943.00,2
60572,3942.90,8
60573,3942.80,4
60574,3942.70,8
60575,3942.60,5
60576,3942.50,7
60577,3942.40,4
60578,3942.30,5
60579,3942.20,6
60580,3942.10,9
60581,3942.00,6
60582,3941.90,3
60583,3941.80,8
60584,3941.70,4
60585,3941.60,9
60586,3941.50,4
60587,3941.40,6
60588,3941.30,9
60589,3941.20,6
60590,3941.10,7
60591,3941.00,7
60592,3940.90,3
60593,3940.80,9
60594,3940.70,9
60595,3940.60,6
60596,3940.50,4
60597,3940.40,8
60598,3940.30,1
60599,3940.20,8
60600,3940.10,3
60601,3940.00,5
60602,3939.90,3
60603,3939.80,2
60604,3939.70,4
60605,3939.60,8
60606,3939.50,5
60607,3939.40,9
60608,3939.30,8
60609,3939.20,8
60610,3939.10,3
60611,3939.00,10
60612,3938.90,1
60613,3938.80,1
60614,3938.70,7
60615,3938.60,8
60616,3938.50,5
60617,3938.40,6
60618,3938.30,2
60619,3938.20,7
60620,3938.10,10
60621,3938.00,7
60622,3937.90,5
60623,3937.80,6
60624,3937.70,10
60625,3937.60,2
60626,3937.50,2
60627,3937.40,1
60628,3937.30,7
60629,3937.20,9
60630,3937.10,4
60631,3937.00,8
60632,3936.90,1
60633,3936.80,3
60634,3936.70,6
60635,3936.60,4
60636,3936.50,3
60637,3936.40,8
60638,3936.30,2
60639,3936.20,1
60640,3936.10,1
60641,3936.00,6
60642,3935.90,4
60643,3935.80,10
60644,3935.70,8
60645,3935.60,6
60646,3935.50,2
60647,3935.40,6
60648,3935.30,4
60649,3935.20,10
60650,3935.10,8
60651,3935.00,5
60652,3934.90,10
60653,3934.80,2
60654,3934.70,6
60655,3934.60,2
60656,3934.50,4
60657,3934.40,9
60658,3934.30,3
60659,3934.20,6
60660,3934.10,3
60661,3934.00,5
60662,3933.90,5
60663,3933.80,2
60664,3933.70,1
60665,3933.60,7
60666,3933.50,4
60667,3933.40,7
60668,3933.30,3
60669,3933.20,7
60670,3933.10,1
60671,3933.00,5
60672,3932.90,10
60673,3932.80,3
60674,3932.70,4
60675,3932.60,10
60676,3932.50,4
60677,3932.40,10
60678,3932.30,5
60679,3932.20,5
60680,3932.10,5
60681,3932.00,3
60682,3931.90,6
60683,3931.80,10
60684,3931.70,1
60685,3931.60,9
60686,3931.50,1
60687,3931.40,4
60688,3931.30,7
60689,3931.20,7
60690,3931.10,10
60691,3931.00,5
60692,3930.90,6
60693,3930.80,3
60694,3930.70,9
60695,3930.60,10
60696,3930.50,5
60697,3930.40,5
60698,3930.30,7
60699,3930.20,7
60700,3930.10,5
60701,3930.00,4
60702,3929.90,6
60703,3929.80,8
60704,3929.70,7
60705,3929.60,6
60706,3929.50,5
60707,3929.40,4
60708,3929.30,10
60709,3929.20,9
60710,3929.10,5
60711,3929.00,5
60712,3928.90,3
60713,3928.80,1
60714,3928.70,8
60715,3928.60,4
60716,3928.50,8
60717,3928.40,8
60718,3928.30,10
60719,3928.20,9
60720,3928.10,10
60721,3928.00,2
60722,3927.90,5
60723,3927.80,8
60724,3927.70,2
60725,3927.60,8
60726,3927.50,8
60727,3927.40,5
60728,3927.30,8
60729,3927.20,1
60730,3927.10,2
60731,3927.00,7
60732,3926.90,6
60733,3926.80,5
60734,3926.70,8
60735,3926.60,9
60736,3926.50,5
60737,3926.40,1
60738,3926.30,3
60739,3926.20,6
60740,3926.10,6
60741,3926.00,10
60742,3925.90,9
60743,3925.80,4
60744,3925.70,6
60745,3925.60,5
60746,3925.50,9
60747,3925.40,3
60748,3925.30,7
60749,3925.20,5
60750,3925.10,3
60751,3925.00,8
60752,3924.90,7
60753,3924.80,2
60754,3924.70,1
60755,3924.60,3
60756,3924.50,8
60757,3924.40,10
60758,3924.30,6
60759,3924.20,9
60760,3924.10,4
60761,3924.00,5
60762,3923.90,6
60763,3923.80,9
60764,3923.70,9
60765,3923.60,8
60766,3923.50,9
60767,3923.40,7
60768,3923.30,6
60769,3923.20,8
60770,3923.10,5
60771,3923.00,4
60772,3922.90,8
60773,3922.80,6
60774,3922.70,3
60775,3922.60,1
60776,3922.50,2
60777,3922.40,2
60778,3922.30,4
60779,3922.20,9
60780,3922.10,9
60781,3922.00,3
60782,3921.90,3
60783,3921.80,2
60784,3921.70,10
60785,3921.60,10
60786,3921.50,9
60787,3921.40,10
60788,3921.30,6
60789,3921.20,10
60790,3921.10,8
60791,3921.00,3
60792,3920.90,7
60793,3920.80,8
60794,3920.70,8
60795,3920.60,1
60796,3920.50,5
60797,3920.40,3
60798,3920.30,3
60799,3920.20,2
60800,3920.10,10
60801,3920.00,4
60802,3919.90,1
60803,3919.80,5
60804,3919.70,3
60805,3919.60,1
60806,3919.50,9
60807,3919.40,9
60808,3919.30,1
60809,3919.20,6
60810,3919.10,1
60811,3919.00,2
60812,3918.90,2
60813,3918.80,9
60814,3918.70,4
60815,3918.60,4
60816,3918.50,7
60817,3918.40,10
60818,3918.30,8
60819,3918.20,9
60820,3918.10,5
60821,3918.00,8
60822,3917.90,4
60823,3917.80,7
60824,3917.70,7
60825,3917.60,10
60826,3917.50,5
60827,3917.40,7
60828,3917.30,6
60829,3917.20,4
60830,3917.10,8
60831,3917.00,9
60832,3916.90,4
60833,3916.80,6
60834,3916.70,10
60835,3916.60,4
60836,3916.50,9
60837,3916.40,10
60838,3916.30,3
60839,3916.20,8
60840,3916.10,9
60841,3916.00,7
60842,3915.90,4
60843,3915.80,6
60844,3915.70,3
60845,3915.60,5
60846,3915.50,6
60847,3915.40,5
60848,3915.30,3
60849,3915.20,8
60850,3915.10,2
60851,3915.00,7
60852,3914.90,6
60853,3914.80,5
60854,3914.70,2
60855,3914.60,2
60856,3914.50,6
60857,3914.40,7
60858,3914.30,10
60859,3914.20,3
60860,3914.10,1
60861,3914.00,7
60862,3913.90,6
60863,3913.80,7
60864,3913.70,8
60865,3913.60,10
60866,3913.50,6
60867,3913.40,5
60868,3913.30,7
60869,3913.20,7
60870,3913.10,10
60871,3913.00,6
60872,3912.90,4
60873,3912.80,5
60874,3912.70,3
60875,3912.60,7
60876,3912.50,7
60877,3912.40,7
60878,3912.30,9
60879,3912.20,2
60880,3912.10,6
60881,3912.00,3
60882,3911.90,4
60883,3911.80,1
60884,3911.70,7
60885,3911.60,2
60886,3911.50,8
60887,3911.40,2
60888,3911.30,10
60889,3911.20,9
60890,3911.10,8
60891,3911.00,7
60892,3910.90,3
60893,3910.80,9
60894,3910.70,1
60895,3910.60,1
60896,3910.50,1
60897,3910.40,10
60898,3910.30,9
60899,3910.20,1
60900,3910.10,3
60901,3910.00,9
60902,3909.90,8
60903,3909.80,2
60904,3909.70,2
60905,3909.60,9
60906,3909.50,4
60907,3909.40,1
60908,3909.30,2
60909,3909.20,3
60910,3909.10,7
60911,3909.00,4
60912,3908.90,1
60913,3908.80,8
60914,3908.70,3
60915,3908.60,1
60916,3908.50,1
60917,3908.40,1
60918,3908.30,10
60919,3908.20,7
60920,3908.10,10
60921,3908.00,1
60922,3907.90,5
60923,3907.80,2
60924,3907.70,1
60925,3907.60,6
60926,3907.50,1
60927,3907.40,7
60928,3907.30,9
60929,3907.20,8
60930,3907.10,4
60931,3907.00,4
60932,3906.90,10
60933,3906.80,6
60934,3906.70,7
60935,3906.60,9
60936,3906.50,8
60937,3906.40,6
60938,3906.30,6
60939,3906.20,4
60940,3906.10,7
60941,3906.00,3
60942,3905.90,10
60943,3905.80,1
60944,3905.70,9
60945,3905.60,1
60946,3905.50,1
60947,3905.40,2
60948,3905.30,10
60949,3905.20,9
60950,3905.10,8
60951,3905.00,2
60952,3904.90,2
60953,3904.80,10
60954,3904.70,3
60955,3904.60,2
60956,3904.50,4
60957,3904.40,9
60958,3904.30,10
60959,3904.20,7
60960,3904.10,2
60961,3904.00,9
60962,3903.90,7
60963,3903.80,1
60964,3903.70,7
60965,3903.60,2
60966,3903.50,10
60967,3903.40,2
60968,3903.30,4
60969,3903.20,6
60970,3903.10,5
60971,3903.00,6
60972,3902.90,3
60973,3902.80,7
60974,3902.70,7
60975,3902.60,2
60976,3902.50,9
60977,3902.40,6
60978,3902.30,4
60979,3902.20,6
60980,3902.10,3
60981,3902.00,8
60982,3901.90,2
60983,3901.80,2
60984,3901.70,4
60985,3901.60,8
60986,3901.50,4
60987,3901.40,6
60988,3901.30,7
60989,3901.20,9
60990,3901.10,8
60991,3901.00,8
60992,3900.90,2
60993,3900.80,2
60994,3900.70,8
60995,3900.60,10
60996,3900.50,10
60997,3900.40,1
60998,3900.30,6
60999,3900.20,3
61000,3900.10,2
61001,3900.00,1
61002,3899.90,10
61003,3899.80,10
61004,3899.70,3
61005,3899.60,4
61006,3899.50,7
61007,3899.40,5
61008,3899.30,8
61009,3899.20,1
61010,3899.10,8
61011,3899.00,1
61012,3898.90,4
61013,3898.80,6
61014,3898.70,2
61015,3898.60,6
61016,3898.50,10
61017,3898.40,6
61018,3898.30,2
61019,3898.20,6
61020,3898.10,5
61021,3898.00,6
61022,3897.90,5
61023,3897.80,3
61024,3897.70,6
61025,3897.60,9
61026,3897.50,7
61027,3897.40,10
61028,3897.30,10
61029,3897.20,10
61030,3897.10,6
61031,3897.00,7
61032,3896.90,2
61033,3896.80,8
